bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
479,,Wabash Ave & Roosevelt Rd,41.8532387578,-87.6253370902,170,Wabash Ave & Cermak Rd,,1551,14.0,Wabash Ave & Cermak Rd,6/28/2013 12:50,6/28/2013 14:29,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,5860,5937,Customer
479,,Dearborn St & Monroe St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,1841,6.0,Wabash Ave & Roosevelt Rd,6/28/2013 18:37,6/28/2013 19:51,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,7052,4451,Customer
479,,Canal St & Jackson Blvd,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,,0,6.0,Canal St & Jackson Blvd,6/30/2013 8:48,6/30/2013 10:03,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,9773,4490,Customer
479,,Millennium Park,41.865212,-87.617759,29,Museum Campus,,2764,0,Museum Campus,6/30/2013 17:19,6/30/2013 17:35,41.8810317,-87.62408432,8,Millennium Park,11673,988,Customer
479,1985,May St & Taylor St,41.865861,-87.646611,166,Halsted St & James M Rochford St,Male,1157,0,Halsted St & James M Rochford St,7/1/2013 16:09,7/1/2013 16:30,41.8694821,-87.6554864,160,May St & Taylor St,15074,1258,Subscriber
479,1980,Halsted St & James M Rochford St,41.8694821,-87.6554864,160,May St & Taylor St,Male,1274,0,May St & Taylor St,7/1/2013 16:42,7/1/2013 16:51,41.865861,-87.646611,166,Halsted St & James M Rochford St,15273,539,Subscriber
479,1980,Daley Center Plaza,41.865861,-87.646611,166,Halsted St & James M Rochford St,Male,3612,0,Halsted St & James M Rochford St,7/1/2013 16:51,7/1/2013 17:05,41.884337,-87.630183,23,Daley Center Plaza,15303,853,Subscriber
479,1984,State St & Randolph St,41.884337,-87.630183,23,Daley Center Plaza,Male,217,0,Daley Center Plaza,7/1/2013 18:16,7/1/2013 18:19,41.8847302006,-87.6277335692,2,State St & Randolph St,15651,184,Subscriber
479,,Clark St & Randolph St,41.8847302006,-87.6277335692,2,State St & Randolph St,,358,0,State St & Randolph St,7/1/2013 21:49,7/1/2013 21:52,41.884576228,-87.63188991,5,Clark St & Randolph St,16119,194,Customer
479,,Clark St & Randolph St,41.884576228,-87.63188991,5,Clark St & Randolph St,,0,0,Clark St & Randolph St,7/2/2013 9:59,7/2/2013 10:21,41.884576228,-87.63188991,5,Clark St & Randolph St,16813,1351,Customer
479,1961,State St & Kinzie St,41.884576228,-87.63188991,5,Clark St & Randolph St,Male,958,0,Clark St & Randolph St,7/2/2013 16:58,7/2/2013 17:05,41.88918,-87.6277,50,State St & Kinzie St,18693,433,Subscriber
