bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
952,,Larrabee St & Kingsbury St,41.9105780349,-87.6494219288,58,Dayton St & North Ave,,1689,0,Dayton St & North Ave,7/12/2013 7:10,7/12/2013 7:17,41.897764,-87.642884,12,Larrabee St & Kingsbury St,51245,446,Customer
952,1984,Sheffield Ave & Kingsbury St,41.897764,-87.642884,12,Larrabee St & Kingsbury St,Male,1943,0,Larrabee St & Kingsbury St,7/12/2013 11:33,7/12/2013 11:40,41.90959193,-87.65349723,154,Sheffield Ave & Kingsbury St,52263,448,Subscriber
952,,Wells St & Walton St,41.90959193,-87.65349723,154,Sheffield Ave & Kingsbury St,,2455,2.0,Sheffield Ave & Kingsbury St,7/12/2013 15:20,7/12/2013 15:53,41.89993001,-87.63443007,46,Wells St & Walton St,53305,2005,Customer
952,1984,State St & Van Buren St,41.89993001,-87.63443007,46,Wells St & Walton St,Female,3041,0,Wells St & Walton St,7/13/2013 0:24,7/13/2013 0:46,41.877181,-87.627844,3,State St & Van Buren St,55301,1314,Subscriber
952,,State St & Harrison St,41.877181,-87.627844,3,State St & Van Buren St,,360,0,State St & Van Buren St,7/13/2013 0:49,7/13/2013 0:54,41.8739580629,-87.6277394859,30,State St & Harrison St,55324,304,Customer
952,,Aberdeen St & Madison St,41.8739580629,-87.6277394859,30,State St & Harrison St,,3467,0,State St & Harrison St,7/13/2013 0:59,7/13/2013 1:24,41.881487,-87.654752,156,Aberdeen St & Madison St,55337,1515,Customer
952,,Orleans St & Elm St,41.894556,-87.653449,196,Carpenter St & Huron St,,2887,0,Carpenter St & Huron St,7/13/2013 14:32,7/13/2013 14:50,41.902924,-87.637715,172,Orleans St & Elm St,57272,1033,Customer
952,,Wilton Ave & Diversey Pkwy,41.902924,-87.637715,172,Orleans St & Elm St,,3973,0,Orleans St & Elm St,7/13/2013 14:51,7/13/2013 15:20,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,57420,1726,Customer
952,,Michigan Ave & Pearson St,41.8810317,-87.62408432,8,Millennium Park,,1889,0,Millennium Park,7/14/2013 11:15,7/14/2013 11:44,41.89766,-87.62351,34,Michigan Ave & Pearson St,60425,1733,Customer
952,,Canal St & Jackson Blvd,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,,1227,0,Aberdeen St & Jackson Blvd,7/14/2013 16:25,7/14/2013 16:55,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,62364,1782,Customer
952,1990,Dearborn St & Adams St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Male,1061,0,Canal St & Jackson Blvd,7/14/2013 21:36,7/14/2013 21:41,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,63856,281,Subscriber
