bikeid,birthyear,gender,to_station_name,from_station_name,end_station,usertype,meters,stoptime,from_station_id,starttime,to_station_id,start_station,tripduration,trip_id
1809,,,Michigan Ave & Pearson St,Fairbanks Ct & Grand Ave,Michigan Ave & Pearson St,Customer,1253,9/14/2013 10:19,262,9/14/2013 10:06,34,Fairbanks Ct & Grand Ave,790,491586
1809,,,Hampden Ct & Diversey Pkwy,Michigan Ave & Pearson St,Hampden Ct & Diversey Pkwy,Customer,5695,9/14/2013 11:06,34,9/14/2013 10:41,123,Michigan Ave & Pearson St,"1,529",491983
1809,,,Clark St & Lincoln Ave,Hampden Ct & Diversey Pkwy,Clark St & Lincoln Ave,Customer,2174,9/14/2013 11:24,123,9/14/2013 11:07,179,Hampden Ct & Diversey Pkwy,"1,024",492297
1809,,,Montrose Harbor,Clark St & Lincoln Ave,Montrose Harbor,Customer,6673,9/14/2013 13:30,179,9/14/2013 12:56,388,Clark St & Lincoln Ave,"2,081",494267
1809,,,Theater on the Lake,Montrose Harbor,Theater on the Lake,Customer,5138,9/14/2013 14:38,388,9/14/2013 13:49,350,Montrose Harbor,"2,934",495207
1809,,,Pine Grove Ave & Addison St,Theater on the Lake,Pine Grove Ave & Addison St,Customer,3068,9/14/2013 15:27,350,9/14/2013 15:11,273,Theater on the Lake,961,496817
1809,,,Pine Grove Ave & Addison St,Pine Grove Ave & Addison St,Pine Grove Ave & Addison St,Customer,0,9/14/2013 15:49,273,9/14/2013 15:31,273,Pine Grove Ave & Addison St,"1,110",497163
1809,,,Lake Shore Dr & North Blvd,Theater on the Lake,Lake Shore Dr & North Blvd,Customer,1963,9/14/2013 16:30,350,9/14/2013 16:16,328,Theater on the Lake,869,497985
1809,,,Michigan Ave & Pearson St,Lake Shore Dr & North Blvd,Michigan Ave & Pearson St,Customer,2434,9/14/2013 17:14,328,9/14/2013 16:51,34,Lake Shore Dr & North Blvd,"1,345",498560
1809,,,Clark St & North Ave,Michigan Ave & Pearson St,Clark St & North Ave,Customer,3085,9/14/2013 20:32,34,9/14/2013 20:15,128,Michigan Ave & Pearson St,"1,009",501096
1809,,,Theater on the Lake,Clark St & North Ave,Theater on the Lake,Customer,2682,9/14/2013 20:48,128,9/14/2013 20:36,350,Clark St & North Ave,740,501236
1809,,,Lake Shore Dr & Wellington Ave,Theater on the Lake,Lake Shore Dr & Wellington Ave,Customer,1659,9/14/2013 20:59,350,9/14/2013 20:50,234,Theater on the Lake,587,501353
1809,,,Michigan Ave & Congress Pkwy,Wabash Ave & Roosevelt Rd,Michigan Ave & Congress Pkwy,Customer,1149,9/16/2013 12:26,31,9/16/2013 12:05,40,Wabash Ave & Roosevelt Rd,"1,234",507345
1809,,,Lake Shore Dr & Monroe St,Michigan Ave & Congress Pkwy,Lake Shore Dr & Monroe St,Customer,1733,9/16/2013 15:12,40,9/16/2013 14:47,300,Michigan Ave & Congress Pkwy,"1,506",508384
1809,,,Michigan Ave & Madison St,Lake Shore Dr & Monroe St,Michigan Ave & Madison St,Customer,1301,9/16/2013 15:40,300,9/16/2013 15:17,36,Lake Shore Dr & Monroe St,"1,394",508590
1809,,,Green St & Randolph St,McClurg Ct & Illinois St,Green St & Randolph St,Customer,3689,9/19/2013 22:09,51,9/19/2013 21:49,53,McClurg Ct & Illinois St,"1,207",533920
1809,,,900 W Harrison,Green St & Randolph St,900 W Harrison,Customer,1164,9/20/2013 1:04,53,9/20/2013 0:56,28,Green St & Randolph St,484,534479
1809,,,Canal St & Jackson Blvd,Clinton St & Lake St,Canal St & Jackson Blvd,Customer,959,9/20/2013 11:02,21,9/20/2013 10:45,138,Clinton St & Lake St,987,536806
1809,,,Peoria St & Jackson Blvd,Canal St & Jackson Blvd,Peoria St & Jackson Blvd,Customer,1104,9/20/2013 11:13,138,9/20/2013 11:07,158,Canal St & Jackson Blvd,356,536996
1809,,,Michigan Ave & Lake St,Peoria St & Jackson Blvd,Michigan Ave & Lake St,Customer,2983,9/20/2013 11:53,158,9/20/2013 11:35,43,Peoria St & Jackson Blvd,"1,113",537196
1809,,,Michigan Ave & Congress Pkwy,Michigan Ave & Lake St,Michigan Ave & Congress Pkwy,Customer,1292,9/20/2013 13:18,43,9/20/2013 12:55,40,Michigan Ave & Lake St,"1,382",537822
1809,,,Sedgwick St & North Ave,Fort Dearborn Dr & 31st St,Sedgwick St & North Ave,Customer,10990,9/22/2013 14:36,220,9/22/2013 13:31,70,Fort Dearborn Dr & 31st St,"3,887",558699
1809,,,Hampden Ct & Diversey Pkwy,Sedgwick St & North Ave,Hampden Ct & Diversey Pkwy,Customer,2677,9/22/2013 16:05,70,9/22/2013 15:53,123,Sedgwick St & North Ave,762,560872
1809,,,Clark St & Lincoln Ave,Hampden Ct & Diversey Pkwy,Clark St & Lincoln Ave,Customer,2174,9/22/2013 16:53,123,9/22/2013 16:20,179,Hampden Ct & Diversey Pkwy,"1,999",561313
1809,,,State St & Erie St,Clark St & Lincoln Ave,State St & Erie St,Customer,2674,9/22/2013 17:55,179,9/22/2013 17:39,45,Clark St & Lincoln Ave,956,562459
1809,,,Michigan Ave & Lake St,Michigan Ave & 18th St,Michigan Ave & Lake St,Customer,3386,9/23/2013 9:28,150,9/23/2013 9:14,43,Michigan Ave & 18th St,855,566182
1809,,,State St & Randolph St,Wentworth Ave & Archer Ave,State St & Randolph St,Customer,4569,9/23/2013 14:03,75,9/23/2013 13:46,2,Wentworth Ave & Archer Ave,"1,011",568148
1809,,,Sheffield Ave & Addison St,Lincoln Ave & Roscoe St,Sheffield Ave & Addison St,Customer,2117,9/23/2013 19:05,78,9/23/2013 18:59,62,Lincoln Ave & Roscoe St,396,571621
1809,,,Shore Drive & 55th St,State St & Harrison St,Shore Drive & 55th St,Customer,11095,9/24/2013 17:27,30,9/24/2013 16:32,361,State St & Harrison St,"3,314",578008
1809,,,Shore Drive & 55th St,Shore Drive & 55th St,Shore Drive & 55th St,Customer,0,9/24/2013 18:43,361,9/24/2013 18:16,361,Shore Drive & 55th St,"1,640",579762
1809,,,Cottage Grove Ave & Oakwood Blvd,Cottage Grove Ave & Oakwood Blvd,Cottage Grove Ave & Oakwood Blvd,Customer,0,9/28/2013 8:35,346,9/27/2013 11:56,346,Cottage Grove Ave & Oakwood Blvd,"74,316",604292
1809,,,Museum Campus,Cottage Grove Ave & Oakwood Blvd,Museum Campus,Customer,6199,9/28/2013 15:04,346,9/28/2013 14:39,29,Cottage Grove Ave & Oakwood Blvd,"1,498",618728
1809,,,Streeter Dr & Illinois St,Museum Campus,Streeter Dr & Illinois St,Customer,3684,9/28/2013 15:44,29,9/28/2013 15:18,22,Museum Campus,"1,531",619582
1809,,,Museum Campus,Streeter Dr & Illinois St,Museum Campus,Customer,4119,9/28/2013 16:24,22,9/28/2013 15:48,29,Streeter Dr & Illinois St,"2,139",620213
1809,,,Michigan Ave & Oak St,Museum Campus,Michigan Ave & Oak St,Customer,5831,9/28/2013 17:13,29,9/28/2013 16:44,42,Museum Campus,"1,699",621400
1809,,,Sedgwick St & Webster Ave,Michigan Ave & Oak St,Sedgwick St & Webster Ave,Customer,3081,9/28/2013 17:40,42,9/28/2013 17:18,191,Michigan Ave & Oak St,"1,315",622059
1809,,,Sedgwick St & North Ave,Wells St & Erie St,Sedgwick St & North Ave,Customer,2195,9/29/2013 12:20,64,9/29/2013 12:05,70,Wells St & Erie St,865,628702
1809,,,Sheffield Ave & Kingsbury St,Sedgwick St & North Ave,Sheffield Ave & Kingsbury St,Customer,1691,9/29/2013 12:54,70,9/29/2013 12:34,154,Sedgwick St & North Ave,"1,199",629094
1809,,,Wells St & Evergreen Ave,Sheffield Ave & Kingsbury St,Wells St & Evergreen Ave,Customer,2095,9/29/2013 13:21,154,9/29/2013 13:10,302,Sheffield Ave & Kingsbury St,637,629644
1809,,,Wilton Ave & Diversey Pkwy,Sedgwick St & Huron St,Wilton Ave & Diversey Pkwy,Customer,5621,9/29/2013 22:12,52,9/29/2013 21:52,66,Sedgwick St & Huron St,"1,158",636031
1809,,,Streeter Dr & Illinois St,Clark St & Elm St,Streeter Dr & Illinois St,Customer,3367,9/30/2013 20:12,349,9/30/2013 19:54,22,Clark St & Elm St,"1,105",645066
1809,,,State St & Randolph St,Streeter Dr & Illinois St,State St & Randolph St,Customer,2519,9/30/2013 20:28,22,9/30/2013 20:14,2,Streeter Dr & Illinois St,862,645176
1809,,,Clark St & Elm St,State St & Randolph St,Clark St & Elm St,Customer,2284,9/30/2013 21:07,2,9/30/2013 20:55,349,State St & Randolph St,744,645446
1809,,,Wabash Ave & 8th St,State St & 16th St,Wabash Ave & 8th St,Customer,1482,10/2/2013 12:01,148,10/2/2013 11:54,54,State St & 16th St,403,659580
1809,,,Museum Campus,Aberdeen St & Madison St,Museum Campus,Customer,5369,10/6/2013 11:08,156,10/6/2013 10:31,29,Aberdeen St & Madison St,"2,221",693528
1809,,,Clinton St & Lake St,Damen Ave & Chicago Ave,Clinton St & Lake St,Customer,4083,10/7/2013 7:36,132,10/7/2013 7:20,21,Damen Ave & Chicago Ave,967,700777
1809,,,Clark St & Congress Pkwy,Dearborn St & Adams St,Clark St & Congress Pkwy,Customer,470,10/8/2013 16:06,20,10/8/2013 16:03,9,Dearborn St & Adams St,199,714931
1809,,,Ogden Ave & Race Ave,Clinton St & Tilden St,Ogden Ave & Race Ave,Customer,3839,10/9/2013 17:14,37,10/9/2013 17:00,194,Clinton St & Tilden St,841,726447
1809,,,LaSalle St & Illinois St,State St & Randolph St,LaSalle St & Illinois St,Customer,1083,10/10/2013 17:37,2,10/10/2013 17:21,430,State St & Randolph St,973,737673
1809,,,Michigan Ave & 14th St,Calumet Ave & 18th St,Michigan Ave & 14th St,Customer,1060,10/10/2013 22:14,102,10/10/2013 21:56,310,Calumet Ave & 18th St,"1,088",740845
1809,,,Aberdeen St & Madison St,Michigan Ave & 14th St,Aberdeen St & Madison St,Customer,4731,10/10/2013 23:16,310,10/10/2013 22:52,156,Michigan Ave & 14th St,"1,433",741213
1809,,,State St & Kinzie St,Aberdeen St & Madison St,State St & Kinzie St,Customer,3146,10/11/2013 11:06,156,10/11/2013 10:46,50,Aberdeen St & Madison St,"1,173",744572
1809,,,Dearborn Pkwy & Delaware Pl,State St & Kinzie St,Dearborn Pkwy & Delaware Pl,Customer,1241,10/11/2013 12:22,50,10/11/2013 12:13,173,State St & Kinzie St,530,745660
1809,,,Ashland Ave & Augusta Blvd,Halsted St & Blackhawk St,Ashland Ave & Augusta Blvd,Customer,3254,10/12/2013 11:50,176,10/12/2013 11:35,248,Halsted St & Blackhawk St,913,757220
1809,,,St Clair St & Erie St,Michigan Ave & Lake St,St Clair St & Erie St,Customer,1052,10/12/2013 14:58,43,10/12/2013 13:39,16,Michigan Ave & Lake St,"4,770",759426
1809,,,Museum Campus,St Clair St & Erie St,Museum Campus,Customer,4734,10/12/2013 15:47,16,10/12/2013 15:18,29,St Clair St & Erie St,"1,790",761233
1809,,,Museum Campus,Museum Campus,Museum Campus,Customer,0,10/12/2013 16:59,29,10/12/2013 16:05,29,Museum Campus,"3,220",761919
1809,,,Michigan Ave & Jackson Blvd,Michigan Ave & Pearson St,Michigan Ave & Jackson Blvd,Customer,2554,10/12/2013 21:08,34,10/12/2013 20:47,340,Michigan Ave & Pearson St,"1,264",764972
1809,,,Museum Campus,McCormick Place,Museum Campus,Customer,2019,10/13/2013 10:06,106,10/13/2013 9:53,29,McCormick Place,786,767764
1809,,,Museum Campus,Museum Campus,Museum Campus,Customer,0,10/13/2013 11:22,29,10/13/2013 10:42,29,Museum Campus,"2,345",768480
1809,,,Racine Ave & 18th St,Clinton St & Roosevelt Rd,Racine Ave & 18th St,Customer,2575,10/13/2013 17:26,327,10/13/2013 17:14,164,Clinton St & Roosevelt Rd,727,775140
1809,,,Broadway & Cornelia Ave,Southport Ave & Waveland Ave,Broadway & Cornelia Ave,Customer,1744,10/18/2013 19:10,235,10/18/2013 19:03,278,Southport Ave & Waveland Ave,401,816345
1809,,,Cannon Dr & Fullerton Ave,Broadway & Cornelia Ave,Cannon Dr & Fullerton Ave,Customer,3118,10/19/2013 6:45,278,10/19/2013 6:36,124,Broadway & Cornelia Ave,531,817470
1809,,,Sheffield Ave & Fullerton Ave,Cannon Dr & Fullerton Ave,Sheffield Ave & Fullerton Ave,Customer,2660,10/19/2013 17:39,124,10/19/2013 17:31,60,Cannon Dr & Fullerton Ave,426,823103
1809,,,Halsted St & Blackhawk St,Lincoln Ave & Armitage Ave,Halsted St & Blackhawk St,Customer,1959,11/3/2013 15:05,146,11/3/2013 14:52,176,Lincoln Ave & Armitage Ave,786,912902
