bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2741,1957,Dearborn St & Monroe St,41.87817,-87.631985,32,LaSalle St & Jackson Blvd,Male,574,LaSalle St & Jackson Blvd,10/15/2013 18:58,10/15/2013 19:01,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,794756,138,Subscriber
2741,1980,Wabash Ave & Roosevelt Rd,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,Female,1854,Dearborn St & Monroe St,10/15/2013 19:03,10/15/2013 19:12,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,794776,541,Subscriber
2741,,Calumet Ave & 33rd St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,4201,Wabash Ave & Roosevelt Rd,10/15/2013 20:17,10/15/2013 20:36,41.8349,-87.61793,217,Calumet Ave & 33rd St,795245,"1,164",Customer
2741,1989,State St & 33rd St,41.8349,-87.61793,217,Calumet Ave & 33rd St,Male,653,Calumet Ave & 33rd St,10/16/2013 8:28,10/16/2013 8:31,41.834734,-87.625813,216,State St & 33rd St,797375,171,Subscriber
2741,1977,Rhodes Ave & 32nd St,41.834734,-87.625813,216,State St & 33rd St,Male,1287,State St & 33rd St,10/16/2013 22:31,10/16/2013 22:35,41.836208,-87.613533,215,Rhodes Ave & 32nd St,803984,294,Subscriber
2741,1990,State St & 35th St,41.836208,-87.613533,215,Rhodes Ave & 32nd St,Male,1785,Rhodes Ave & 32nd St,10/21/2013 12:19,10/21/2013 12:26,41.83104,-87.62688,82,State St & 35th St,833727,391,Subscriber
2741,1990,State St & 29th St,41.83104,-87.62688,82,State St & 35th St,Male,1291,State St & 35th St,10/23/2013 16:46,10/23/2013 17:02,41.841707,-87.626938,213,State St & 29th St,848367,969,Subscriber
2741,1989,Clinton St & Madison St,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Male,1006,Franklin St & Jackson Blvd,10/31/2013 11:42,10/31/2013 11:55,41.8815824,-87.64127743,301,Clinton St & Madison St,895922,794,Subscriber
2741,1954,Halsted St & Madison St,41.8815824,-87.64127743,301,Clinton St & Madison St,Male,914,Clinton St & Madison St,10/31/2013 18:32,10/31/2013 18:36,41.88175,-87.6478,159,Halsted St & Madison St,897281,260,Subscriber
2741,1980,Aberdeen St & Jackson Blvd,41.88175,-87.6478,159,Halsted St & Madison St,Male,1384,Halsted St & Madison St,11/1/2013 12:46,11/1/2013 12:50,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,900807,255,Subscriber
2741,1955,Wells St & Polk St,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,Male,2380,Aberdeen St & Jackson Blvd,11/1/2013 14:06,11/1/2013 14:15,41.872373,-87.633523,344,Wells St & Polk St,901371,532,Subscriber
2741,1984,Canal St & Adams St,41.872373,-87.633523,344,Wells St & Polk St,Female,1303,Wells St & Polk St,11/2/2013 8:47,11/2/2013 8:54,41.87923,-87.640015,11,Canal St & Adams St,904901,401,Subscriber
2741,1976,Millennium Park,41.87923,-87.640015,11,Canal St & Adams St,Male,1931,Canal St & Adams St,11/3/2013 9:15,11/3/2013 9:22,41.8810317,-87.62408432,8,Millennium Park,910281,464,Subscriber
2741,1976,Clinton St & Lake St,41.8810317,-87.62408432,8,Millennium Park,Male,2091,Millennium Park,11/3/2013 9:43,11/3/2013 9:54,41.8858327415,-87.6413823149,21,Clinton St & Lake St,910423,649,Subscriber
2741,1985,Clinton St & Madison St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,Male,488,Clinton St & Lake St,11/3/2013 11:21,11/3/2013 11:25,41.8815824,-87.64127743,301,Clinton St & Madison St,911059,185,Subscriber
