bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
1565,1979,State St & Harrison St,41.884337,-87.630183,23,Daley Center Plaza,Male,1493,Daley Center Plaza,8/10/2013 15:23,8/10/2013 15:35,41.8739580629,-87.6277394859,30,State St & Harrison St,196283,710,Subscriber
1565,,Canal St & Jackson Blvd,41.8739580629,-87.6277394859,30,State St & Harrison St,,2280,State St & Harrison St,8/10/2013 15:43,8/10/2013 15:57,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,196533,834,Customer
1565,1969,Clark St & Randolph St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Male,1786,Canal St & Jackson Blvd,8/12/2013 7:33,8/12/2013 7:40,41.884576228,-87.63188991,5,Clark St & Randolph St,208952,435,Subscriber
1565,1976,Clinton St & Lake St,41.884576228,-87.63188991,5,Clark St & Randolph St,Male,1081,Clark St & Randolph St,8/12/2013 9:08,8/12/2013 9:13,41.8858327415,-87.6413823149,21,Clinton St & Lake St,209516,333,Subscriber
1565,,LaSalle St & Washington St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,,1080,Clinton St & Lake St,8/12/2013 11:33,8/12/2013 11:41,41.882664,-87.63253,6,LaSalle St & Washington St,210390,477,Customer
1565,1968,Sedgwick St & Webster Ave,41.882664,-87.63253,6,LaSalle St & Washington St,Male,4902,LaSalle St & Washington St,8/12/2013 16:42,8/12/2013 17:05,41.92197,-87.63854,191,Sedgwick St & Webster Ave,212488,"1,345",Subscriber
1565,,Clark St & Waveland Ave,41.92197,-87.63854,191,Sedgwick St & Webster Ave,,3468,Sedgwick St & Webster Ave,8/12/2013 18:36,8/12/2013 19:07,41.94893,-87.65775,275,Clark St & Waveland Ave,213235,"1,850",Customer
1565,,Museum Campus,41.94893,-87.65775,275,Clark St & Waveland Ave,,12561,Clark St & Waveland Ave,8/12/2013 22:43,8/12/2013 23:05,41.865212,-87.617759,29,Museum Campus,214332,"1,331",Customer
1565,,Michigan Ave & Oak St,41.865212,-87.617759,29,Museum Campus,,5831,Museum Campus,8/13/2013 9:07,8/13/2013 9:43,41.90096039,-87.62377664,42,Michigan Ave & Oak St,215554,"2,157",Customer
1565,,Clark St & North Ave,41.911791,-87.631841,128,Clark St & North Ave,,0,Clark St & North Ave,8/13/2013 10:19,8/13/2013 10:43,41.911791,-87.631841,128,Clark St & North Ave,215992,"1,429",Customer
1565,,Franklin St & Jackson Blvd,41.911791,-87.631841,128,Clark St & North Ave,,4595,Clark St & North Ave,8/13/2013 11:07,8/13/2013 11:32,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,216312,"1,534",Customer
1565,1976,Clinton St & Lake St,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Male,1546,Franklin St & Jackson Blvd,8/13/2013 11:49,8/13/2013 11:56,41.8858327415,-87.6413823149,21,Clinton St & Lake St,216550,463,Subscriber
