bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2948,1981,Damen Ave & Charleston St,41.917741,-87.691392,266,Stave St & Armitage Ave,Female,1417,0,Stave St & Armitage Ave,11/4/2013 16:26,11/4/2013 16:34,41.920082,-87.677855,288,Damen Ave & Charleston St,919627,497,Subscriber
2948,1984,Clinton St & Madison St,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,Female,1094,0,Dearborn St & Monroe St,11/5/2013 11:52,11/5/2013 12:00,41.8815824,-87.64127743,301,Clinton St & Madison St,925292,454,Subscriber
2948,1984,Dearborn St & Monroe St,41.8815824,-87.64127743,301,Clinton St & Madison St,Female,1162,0,Clinton St & Madison St,11/5/2013 12:41,11/5/2013 12:47,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,925634,365,Subscriber
2948,1966,Clinton St & Madison St,41.87817,-87.631985,32,LaSalle St & Jackson Blvd,Male,1224,0,LaSalle St & Jackson Blvd,11/5/2013 17:50,11/5/2013 17:57,41.8815824,-87.64127743,301,Clinton St & Madison St,927683,397,Subscriber
2948,1985,Noble St & Milwaukee Ave,41.8815824,-87.64127743,301,Clinton St & Madison St,Female,3389,0,Clinton St & Madison St,11/5/2013 18:43,11/5/2013 18:59,41.90068,-87.6626,290,Noble St & Milwaukee Ave,928225,955,Subscriber
2948,1959,California Ave & Division St,41.90068,-87.6626,290,Noble St & Milwaukee Ave,Male,3725,0,Noble St & Milwaukee Ave,11/6/2013 15:34,11/6/2013 15:46,41.903029,-87.697474,256,California Ave & Division St,931212,723,Subscriber
2948,1980,Ogden Ave & Chicago Ave,41.903029,-87.697474,256,California Ave & Division St,Female,4357,0,California Ave & Division St,11/7/2013 6:24,11/7/2013 6:47,41.896362458,-87.6540612729,44,Ogden Ave & Chicago Ave,933895,1386,Subscriber
2948,1984,Franklin St & Lake St,41.894556,-87.653449,196,Carpenter St & Huron St,Male,2189,0,Carpenter St & Huron St,11/8/2013 9:28,11/8/2013 9:39,41.885837,-87.6355,272,Franklin St & Lake St,941935,687,Subscriber
2948,1989,LaSalle St & Illinois St,41.885837,-87.6355,272,Franklin St & Lake St,Male,992,0,Franklin St & Lake St,11/10/2013 12:18,11/10/2013 12:23,41.890749,-87.63206,430,LaSalle St & Illinois St,955577,303,Subscriber
2948,1954,Clinton St & Washington Blvd,41.890749,-87.63206,430,LaSalle St & Illinois St,Male,1746,0,LaSalle St & Illinois St,11/11/2013 17:42,11/11/2013 17:49,41.88338,-87.64117,10,Clinton St & Washington Blvd,962299,424,Subscriber
2948,1957,Columbus Dr & Randolph St,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,2266,0,Clinton St & Washington Blvd,11/12/2013 7:34,11/12/2013 7:42,41.8853,-87.62077,263,Columbus Dr & Randolph St,963453,484,Subscriber
2948,1968,Damen Ave & Pierce Ave,41.90331,-87.67695,136,Damen Ave & Division St,Male,811,0,Damen Ave & Division St,11/12/2013 12:55,11/12/2013 13:01,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,965221,383,Subscriber
2948,1972,Damen Ave & Cortland Ave,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,Male,770,0,Damen Ave & Pierce Ave,11/12/2013 16:45,11/12/2013 16:49,41.916027,-87.677411,133,Damen Ave & Cortland Ave,966293,221,Subscriber
2948,1986,Damen Ave & Charleston St,41.916027,-87.677411,133,Damen Ave & Cortland Ave,Female,482,0,Damen Ave & Cortland Ave,11/12/2013 19:16,11/12/2013 19:19,41.920082,-87.677855,288,Damen Ave & Charleston St,967387,155,Subscriber
2948,1981,Dearborn St & Adams St,41.886773,-87.656001,197,May St & Fulton St,Male,3208,0,May St & Fulton St,11/18/2013 10:31,11/18/2013 10:42,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,992386,674,Subscriber
