bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
869,,Museum Campus,41.8810317,-87.62408432,8,Millennium Park,,2745,0,Millennium Park,7/1/2013 14:39,7/1/2013 15:01,41.865212,-87.617759,29,Museum Campus,14357,1322,Customer
869,,Museum Campus,41.865212,-87.617759,29,Museum Campus,,0,0,Museum Campus,7/1/2013 15:34,7/1/2013 15:58,41.865212,-87.617759,29,Museum Campus,14782,1483,Customer
869,,Millennium Park,41.865212,-87.617759,29,Museum Campus,,2764,0,Museum Campus,7/1/2013 17:33,7/1/2013 17:49,41.8810317,-87.62408432,8,Millennium Park,15488,915,Customer
869,,Millennium Park,41.8810317,-87.62408432,8,Millennium Park,,0,0,Millennium Park,7/1/2013 18:36,7/1/2013 18:56,41.8810317,-87.62408432,8,Millennium Park,15722,1218,Customer
869,1982,Daley Center Plaza,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,Male,657,0,Dearborn St & Adams St,7/2/2013 15:42,7/2/2013 15:47,41.884337,-87.630183,23,Daley Center Plaza,18403,312,Subscriber
869,1966,Greenwood Ave & 47th St,41.884337,-87.630183,23,Daley Center Plaza,Female,11469,0,Daley Center Plaza,7/2/2013 16:42,7/2/2013 17:04,41.809835,-87.599383,396,Greenwood Ave & 47th St,18621,1305,Subscriber
869,,Ellis Ave & 58th St,41.809835,-87.599383,396,Greenwood Ave & 47th St,,2928,0,Greenwood Ave & 47th St,7/2/2013 17:26,7/2/2013 17:55,41.788746,-87.601334,365,Ellis Ave & 58th St,18781,1731,Customer
869,,Jefferson St & Monroe St,41.865861,-87.646611,166,Halsted St & James M Rochford St,,2022,0,Halsted St & James M Rochford St,7/4/2013 18:11,7/4/2013 18:27,41.880422,-87.642746,38,Jefferson St & Monroe St,24658,935,Customer
869,,Jefferson St & Monroe St,41.880422,-87.642746,38,Jefferson St & Monroe St,,0,0,Jefferson St & Monroe St,7/4/2013 20:15,7/4/2013 20:23,41.880422,-87.642746,38,Jefferson St & Monroe St,25150,494,Customer
869,,Canal St & Jackson Blvd,41.89766,-87.62351,34,Michigan Ave & Pearson St,,4007,0,Michigan Ave & Pearson St,7/4/2013 21:26,7/4/2013 21:38,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,25429,703,Customer
869,,State St & Van Buren St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,,1452,0,Canal St & Jackson Blvd,7/6/2013 15:04,7/6/2013 15:30,41.877181,-87.627844,3,State St & Van Buren St,31992,1564,Customer
869,,Wabash Ave & Roosevelt Rd,41.877181,-87.627844,3,State St & Van Buren St,,1258,2.0,State St & Van Buren St,7/6/2013 15:53,7/6/2013 16:34,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,32341,2489,Customer
869,,Wells St & Walton St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,4285,2.0,Wabash Ave & Roosevelt Rd,7/6/2013 16:58,7/6/2013 17:53,41.89993001,-87.63443007,46,Wells St & Walton St,32732,3313,Customer
869,1984,Clinton St & Madison St,41.89993001,-87.63443007,46,Wells St & Walton St,Male,2651,0,Wells St & Walton St,7/8/2013 16:37,7/8/2013 16:47,41.8815824,-87.64127743,301,Clinton St & Madison St,38542,627,Subscriber
869,1962,Green St & Milwaukee Ave,41.8815824,-87.64127743,301,Clinton St & Madison St,Male,1996,0,Clinton St & Madison St,7/8/2013 17:12,7/8/2013 17:22,41.891733,-87.648727,33,Green St & Milwaukee Ave,38655,646,Subscriber
869,,Millennium Park,41.858086,-87.651073,163,Morgan St & 18th St,,4792,2.0,Morgan St & 18th St,7/11/2013 15:23,7/11/2013 15:55,41.8810317,-87.62408432,8,Millennium Park,49244,1883,Customer
869,,Clinton St & Washington Blvd,41.8810317,-87.62408432,8,Millennium Park,,1902,0,Millennium Park,7/11/2013 16:35,7/11/2013 16:55,41.88338,-87.64117,10,Clinton St & Washington Blvd,49599,1210,Customer
869,1957,Michigan Ave & Washington St,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,1655,0,Clinton St & Washington Blvd,7/12/2013 7:42,7/12/2013 7:51,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,51329,516,Subscriber
869,,Canal St & Jackson Blvd,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,2101,0,Michigan Ave & Washington St,7/12/2013 15:56,7/12/2013 16:15,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,53471,1151,Customer
869,1983,Wells St & Erie St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Female,2305,0,Canal St & Jackson Blvd,7/12/2013 16:28,7/12/2013 16:50,41.893832,-87.634195,64,Wells St & Erie St,53669,1263,Subscriber
869,1985,Damen Ave & Pierce Ave,41.893832,-87.634195,64,Wells St & Erie St,Female,5230,0,Wells St & Erie St,7/12/2013 17:26,7/12/2013 17:50,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,53971,1441,Subscriber
869,,Wilton Ave & Diversey Pkwy,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,,4572,6.0,Damen Ave & Pierce Ave,7/12/2013 18:58,7/12/2013 20:03,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,54437,3889,Customer
