bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2802,1990,Racine Ave & 18th St,41.865234,-87.666507,354,Ashland Ave & 13th St,Female,1627,Ashland Ave & 13th St,12/10/2013 18:08,12/10/2013 18:16,41.8581806068,-87.6564866473,164,Racine Ave & 18th St,1068519,493,Subscriber
2802,1980,Ashland Ave & Blackhawk St,41.8581806068,-87.6564866473,164,Racine Ave & 18th St,Male,7231,Racine Ave & 18th St,12/11/2013 11:40,12/11/2013 12:08,41.907066,-87.667252,224,Ashland Ave & Blackhawk St,1069921,"1,640",Subscriber
2802,1976,Canal St & Jackson Blvd,41.8858327415,-87.6413823149,21,Clinton St & Lake St,Male,959,Clinton St & Lake St,12/23/2013 8:51,12/23/2013 8:55,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,1096334,242,Subscriber
2802,1980,Dearborn Pkwy & Delaware Pl,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,Female,1967,Dearborn St & Monroe St,12/23/2013 16:50,12/23/2013 17:01,41.899007,-87.629928,173,Dearborn Pkwy & Delaware Pl,1097380,617,Subscriber
2802,1972,Wabash Ave & Roosevelt Rd,41.881131,-87.635185,57,Franklin St & Arcade Pl,Female,2330,Franklin St & Arcade Pl,12/24/2013 15:19,12/24/2013 15:29,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,1098469,625,Subscriber
2802,1972,Michigan Ave & 14th St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,Male,514,Wabash Ave & Roosevelt Rd,12/24/2013 15:58,12/24/2013 16:00,41.864059,-87.623727,310,Michigan Ave & 14th St,1098517,149,Subscriber
2802,1978,Wabash Ave & 8th St,41.857937,-87.623633,150,Michigan Ave & 18th St,Male,1735,Michigan Ave & 18th St,12/27/2013 7:58,12/27/2013 8:06,41.871962,-87.626106,54,Wabash Ave & 8th St,1100738,458,Subscriber
2802,1980,Michigan Ave & 14th St,41.857937,-87.623633,150,Michigan Ave & 18th St,Male,922,Michigan Ave & 18th St,12/28/2013 14:42,12/28/2013 14:44,41.864059,-87.623727,310,Michigan Ave & 14th St,1104122,158,Subscriber
2802,,Wells St & Erie St,41.865212,-87.617759,29,Museum Campus,,5786,Museum Campus,12/29/2013 18:51,12/29/2013 19:35,41.893832,-87.634195,64,Wells St & Erie St,1106310,"2,628",Customer
