bikeid,birthyear,gender,to_station_name,from_station_name,end_station,usertype,meters,stoptime,from_station_id,starttime,to_station_id,start_station,tripduration,trip_id
1400,,,Racine Ave & Fullerton Ave,Larrabee St & Webster Ave,Racine Ave & Fullerton Ave,Customer,1949,8/7/2013 20:58,193,8/7/2013 20:50,189,Larrabee St & Webster Ave,479,177200
1400,,,Damen Ave & Pierce Ave,Racine Ave & Fullerton Ave,Damen Ave & Pierce Ave,Customer,3308,8/8/2013 21:55,189,8/8/2013 21:24,65,Racine Ave & Fullerton Ave,"1,885",183673
1400,,,Southport Ave & Wellington Ave,Damen Ave & Pierce Ave,Southport Ave & Wellington Ave,Customer,4087,8/9/2013 18:58,65,8/8/2013 23:50,228,Damen Ave & Pierce Ave,"68,889",184088
1400,,,Cannon Dr & Fullerton Ave,Southport Ave & Belmont Ave,Cannon Dr & Fullerton Ave,Customer,3798,8/10/2013 12:27,229,8/10/2013 11:53,124,Southport Ave & Belmont Ave,"2,058",193464
1400,,,Lake Shore Dr & Ohio St,Cannon Dr & Fullerton Ave,Lake Shore Dr & Ohio St,Customer,4480,8/10/2013 13:24,124,8/10/2013 12:52,337,Cannon Dr & Fullerton Ave,"1,883",194135
1400,,,Sedgwick St & Webster Ave,Lake Shore Dr & Ohio St,Sedgwick St & Webster Ave,Customer,5106,8/10/2013 14:33,337,8/10/2013 13:42,191,Lake Shore Dr & Ohio St,"3,067",194847
1400,,,Racine Ave & Fullerton Ave,Sedgwick St & Webster Ave,Racine Ave & Fullerton Ave,Customer,1957,8/10/2013 15:08,191,8/10/2013 14:56,189,Sedgwick St & Webster Ave,688,195943
1400,,,Lincoln Ave & Diversey Pkwy,Racine Ave & Fullerton Ave,Lincoln Ave & Diversey Pkwy,Customer,741,8/10/2013 16:09,189,8/10/2013 16:05,226,Racine Ave & Fullerton Ave,239,196853
1400,,,Racine Ave & Fullerton Ave,Lincoln Ave & Diversey Pkwy,Racine Ave & Fullerton Ave,Customer,741,8/10/2013 16:44,226,8/10/2013 16:41,189,Lincoln Ave & Diversey Pkwy,192,197334
1400,,,Ashland Ave & Armitage Ave,Ashland Ave & Armitage Ave,Ashland Ave & Armitage Ave,Customer,0,8/11/2013 12:38,25,8/11/2013 12:12,25,Ashland Ave & Armitage Ave,"1,546",203153
1400,,,Wood St & Milwaukee Ave,Ashland Ave & Armitage Ave,Wood St & Milwaukee Ave,Customer,1450,8/11/2013 13:05,25,8/11/2013 12:39,221,Ashland Ave & Armitage Ave,"1,568",203472
