bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2475,1966,Dearborn St & Adams St,41.871737,-87.65103,168,Morgan St & Polk St,Male,2626,0,Morgan St & Polk St,9/25/2013 7:38,9/25/2013 7:47,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,582626,549,Subscriber
2475,1966,State St & Kinzie St,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,Male,1281,0,Dearborn St & Adams St,9/25/2013 11:20,9/25/2013 11:27,41.88918,-87.6277,50,State St & Kinzie St,584714,433,Subscriber
2475,1960,Franklin St & Arcade Pl,41.88918,-87.6277,50,State St & Kinzie St,Male,1543,0,State St & Kinzie St,9/25/2013 11:51,9/25/2013 12:00,41.881131,-87.635185,57,Franklin St & Arcade Pl,584919,556,Subscriber
2475,1987,Daley Center Plaza,41.881131,-87.635185,57,Franklin St & Arcade Pl,Male,921,0,Franklin St & Arcade Pl,9/25/2013 12:19,9/25/2013 12:22,41.884337,-87.630183,23,Daley Center Plaza,585190,199,Subscriber
2475,1965,Columbus Dr & Randolph St,41.884337,-87.630183,23,Daley Center Plaza,Female,1552,0,Daley Center Plaza,9/25/2013 13:08,9/25/2013 13:14,41.8853,-87.62077,263,Columbus Dr & Randolph St,585642,376,Subscriber
2475,1983,Fairbanks Ct & Grand Ave,41.8853,-87.62077,263,Columbus Dr & Randolph St,Male,966,0,Columbus Dr & Randolph St,9/25/2013 13:28,9/25/2013 13:43,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,585730,854,Subscriber
2475,1980,Canal St & Madison St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,Male,2676,0,Fairbanks Ct & Grand Ave,9/25/2013 15:17,9/25/2013 15:27,41.882091,-87.639833,341,Canal St & Madison St,586579,606,Subscriber
2475,1988,Kingsbury St & Erie St,41.885837,-87.6355,272,Franklin St & Lake St,Female,1172,0,Franklin St & Lake St,9/25/2013 19:20,9/25/2013 19:25,41.89384315,-87.64185116,265,Kingsbury St & Erie St,589918,302,Subscriber
2475,1985,Wabash Ave & Grand Ave,41.89384315,-87.64185116,265,Kingsbury St & Erie St,Female,1532,0,Kingsbury St & Erie St,9/25/2013 19:25,9/25/2013 19:32,41.891738,-87.626937,4,Wabash Ave & Grand Ave,589967,419,Subscriber
2475,1985,Kingsbury St & Erie St,41.891738,-87.626937,4,Wabash Ave & Grand Ave,Female,1407,0,Wabash Ave & Grand Ave,9/25/2013 19:47,9/25/2013 19:52,41.89384315,-87.64185116,265,Kingsbury St & Erie St,590129,297,Subscriber
2475,1982,LaSalle St & Washington St,41.89384315,-87.64185116,265,Kingsbury St & Erie St,Male,1815,0,Kingsbury St & Erie St,9/26/2013 6:12,9/26/2013 6:19,41.882664,-87.63253,6,LaSalle St & Washington St,591453,412,Subscriber
2475,1975,LaSalle St & Illinois St,41.882664,-87.63253,6,LaSalle St & Washington St,Male,941,0,LaSalle St & Washington St,9/26/2013 11:56,9/26/2013 12:01,41.890749,-87.63206,430,LaSalle St & Illinois St,594423,292,Subscriber
2475,1976,Canal St & Adams St,41.890749,-87.63206,430,LaSalle St & Illinois St,Male,2291,0,LaSalle St & Illinois St,9/26/2013 16:06,9/26/2013 16:17,41.87923,-87.640015,11,Canal St & Adams St,596502,682,Subscriber
2475,1979,Aberdeen St & Madison St,41.87923,-87.640015,11,Canal St & Adams St,Male,1475,0,Canal St & Adams St,9/26/2013 18:37,9/26/2013 18:43,41.881487,-87.654752,156,Aberdeen St & Madison St,598920,391,Subscriber
2475,,Wells St & Erie St,41.881487,-87.654752,156,Aberdeen St & Madison St,,3173,0,Aberdeen St & Madison St,9/26/2013 19:25,9/26/2013 19:42,41.893832,-87.634195,64,Wells St & Erie St,599474,1063,Customer
2475,,Lincoln Ave & Diversey Pkwy,41.893832,-87.634195,64,Wells St & Erie St,,5357,0,Wells St & Erie St,9/26/2013 20:21,9/26/2013 20:41,41.932225,-87.658617,226,Lincoln Ave & Diversey Pkwy,599939,1213,Customer
2475,1992,Sheffield Ave & Wrightwood Ave,41.932225,-87.658617,226,Lincoln Ave & Diversey Pkwy,Female,639,0,Lincoln Ave & Diversey Pkwy,9/27/2013 17:42,9/27/2013 17:45,41.928712,-87.653833,211,Sheffield Ave & Wrightwood Ave,609036,195,Subscriber
2475,1990,Clybourn Ave & Division St,41.928712,-87.653833,211,Sheffield Ave & Wrightwood Ave,Male,3143,0,Sheffield Ave & Wrightwood Ave,9/28/2013 4:39,9/28/2013 4:57,41.904509,-87.6405,171,Clybourn Ave & Division St,612358,1058,Subscriber
