bikeid,birthyear,gender,to_station_name,from_station_name,end_station,usertype,meters,stoptime,from_station_id,starttime,to_station_id,start_station,tripduration,trip_id
2872,1983,Male,Canal St & Madison St,LaSalle St & Jackson Blvd,Canal St & Madison St,Subscriber,1079,12/17/2013 17:03,32,12/17/2013 16:56,341,LaSalle St & Jackson Blvd,401,1082879
2872,1984,Male,Michigan Ave & Pearson St,Canal St & Madison St,Michigan Ave & Pearson St,Subscriber,3101,12/17/2013 17:29,341,12/17/2013 17:05,34,Canal St & Madison St,"1,416",1082929
2872,1984,Male,Sheffield Ave & Willow St,Michigan Ave & Pearson St,Sheffield Ave & Willow St,Subscriber,4107,12/17/2013 18:06,34,12/17/2013 17:47,190,Michigan Ave & Pearson St,"1,175",1083153
2872,1977,Male,Larrabee St & Menomonee St,Sheffield Ave & Willow St,Larrabee St & Menomonee St,Subscriber,873,12/20/2013 2:42,190,12/20/2013 2:37,282,Sheffield Ave & Willow St,304,1090860
2872,1972,Male,Bissell St & Armitage Ave,Larrabee St & Menomonee St,Bissell St & Armitage Ave,Subscriber,1161,12/20/2013 7:11,282,12/20/2013 7:06,59,Larrabee St & Menomonee St,253,1091017
2872,1952,Male,Sheffield Ave & Webster Ave,Bissell St & Armitage Ave,Sheffield Ave & Webster Ave,Subscriber,489,12/29/2013 11:56,59,12/29/2013 11:54,188,Bissell St & Armitage Ave,150,1105927
2872,1952,Male,Sheffield Ave & Willow St,Sheffield Ave & Webster Ave,Sheffield Ave & Willow St,Subscriber,939,12/29/2013 13:59,188,12/29/2013 13:54,190,Sheffield Ave & Webster Ave,262,1106047
