bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
165,,Lincoln Ave & Armitage Ave,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,,0,2.0,Lincoln Ave & Armitage Ave,6/29/2013 16:01,6/29/2013 16:44,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,8723,2544,Customer
165,,Damen Ave & Pierce Ave,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,,4135,14.0,Lincoln Ave & Armitage Ave,6/29/2013 16:45,6/29/2013 18:18,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,8831,5626,Customer
165,1985,Lincoln Ave & Armitage Ave,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,Male,4135,0,Damen Ave & Pierce Ave,6/29/2013 18:34,6/29/2013 18:50,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,9191,938,Subscriber
165,,Sheffield Ave & Fullerton Ave,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,,2098,0,Lincoln Ave & Armitage Ave,6/30/2013 0:01,6/30/2013 0:09,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,9652,468,Customer
165,1972,Racine Ave & Fullerton Ave,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,Female,561,0,Sheffield Ave & Fullerton Ave,6/30/2013 10:14,6/30/2013 10:23,41.92556258,-87.65840426,189,Racine Ave & Fullerton Ave,9908,498,Subscriber
165,,Cannon Dr & Fullerton Ave,41.92556258,-87.65840426,189,Racine Ave & Fullerton Ave,,3058,0,Racine Ave & Fullerton Ave,6/30/2013 15:10,6/30/2013 15:30,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,11096,1190,Customer
165,,Michigan Ave & Pearson St,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,3524,2.0,Cannon Dr & Fullerton Ave,6/30/2013 15:31,6/30/2013 16:04,41.89766,-87.62351,34,Michigan Ave & Pearson St,11195,2006,Customer
165,,State St & 16th St,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,,2526,0,Dearborn St & Monroe St,7/1/2013 17:02,7/1/2013 17:17,41.8601213774,-87.6277291853,148,State St & 16th St,15364,944,Customer
165,,Cannon Dr & Fullerton Ave,41.8601213774,-87.6277291853,148,State St & 16th St,,10101,6.0,State St & 16th St,7/1/2013 18:32,7/1/2013 19:54,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,15712,4890,Customer
165,,Damen Ave & Pierce Ave,41.884337,-87.630183,23,Daley Center Plaza,,5579,2.0,Daley Center Plaza,7/11/2013 18:37,7/11/2013 19:11,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,50217,2020,Customer
165,,Eckhart Park,41.912616,-87.681391,243,Milwaukee Ave & Wabansia Ave,,2867,0,Milwaukee Ave & Wabansia Ave,8/26/2013 0:01,8/26/2013 0:11,41.89637337,-87.66098386,289,Eckhart Park,326164,612,Customer
165,1981,Clark St & Randolph St,41.89637337,-87.66098386,289,Eckhart Park,Female,3635,0,Eckhart Park,8/26/2013 8:14,8/26/2013 8:27,41.884576228,-87.63188991,5,Clark St & Randolph St,327090,801,Subscriber
165,,Fairbanks Ct & Grand Ave,41.884576228,-87.63188991,5,Clark St & Randolph St,,1896,0,Clark St & Randolph St,8/26/2013 11:12,8/26/2013 11:28,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,328293,953,Customer
165,1957,Dearborn St & Monroe St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,Male,1877,0,Fairbanks Ct & Grand Ave,8/26/2013 12:49,8/26/2013 13:01,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,329017,722,Subscriber
