bikeid,birthyear,gender,to_station_name,from_station_name,end_station,usertype,meters,stoptime,from_station_id,starttime,to_station_id,start_station,tripduration,trip_id
1275,,,Wilton Ave & Diversey Pkwy,Lake Shore Dr & Wellington Ave,Wilton Ave & Diversey Pkwy,Customer,2593,8/6/2013 21:11,234,8/6/2013 20:19,66,Lake Shore Dr & Wellington Ave,"3,147",171596
1275,,,Streeter Dr & Illinois St,Dearborn St & Monroe St,Streeter Dr & Illinois St,Customer,2503,8/8/2013 16:39,49,8/8/2013 16:28,22,Dearborn St & Monroe St,654,181297
1275,,,Millennium Park,Streeter Dr & Illinois St,Millennium Park,Customer,2939,8/8/2013 17:04,22,8/8/2013 16:41,8,Streeter Dr & Illinois St,"1,345",181415
1275,,,Orleans St & Merchandise Mart Plaza,Fairbanks Ct & Grand Ave,Orleans St & Merchandise Mart Plaza,Customer,1788,8/9/2013 19:02,262,8/9/2013 13:08,13,Fairbanks Ct & Grand Ave,"21,251",186769
1275,,,Franklin St & Lake St,Orleans St & Merchandise Mart Plaza,Franklin St & Lake St,Customer,1248,8/9/2013 19:26,13,8/9/2013 19:03,272,Orleans St & Merchandise Mart Plaza,"1,379",190045
1275,,,Franklin St & Chicago Ave,Franklin St & Lake St,Franklin St & Chicago Ave,Customer,1376,8/9/2013 19:43,272,8/9/2013 19:29,17,Franklin St & Lake St,860,190244
1275,,,Wells St & Walton St,Franklin St & Chicago Ave,Wells St & Walton St,Customer,468,8/9/2013 20:14,17,8/9/2013 19:45,46,Franklin St & Chicago Ave,"1,690",190371
1275,,,McCormick Place,McClurg Ct & Illinois St,McCormick Place,Customer,5657,8/9/2013 23:46,51,8/9/2013 22:49,106,McClurg Ct & Illinois St,"3,409",191246
1275,,,Ellis Ave & 58th St,McCormick Place,Ellis Ave & 58th St,Customer,7914,8/10/2013 10:26,106,8/10/2013 10:09,365,McCormick Place,"1,014",192435
1275,,,Ashland Ave & Wellington Ave,Ellis Ave & 58th St,Ashland Ave & Wellington Ave,Customer,22975,8/10/2013 11:00,365,8/10/2013 10:35,269,Ellis Ave & 58th St,"1,499",192650
1275,,,Michigan Ave & Pearson St,Dearborn St & Adams St,Michigan Ave & Pearson St,Customer,2572,8/10/2013 12:28,20,8/10/2013 11:54,34,Dearborn St & Adams St,"2,039",193475
1275,,,Larrabee St & Webster Ave,Sedgwick St & Webster Ave,Larrabee St & Webster Ave,Customer,465,8/10/2013 14:15,191,8/10/2013 13:45,193,Sedgwick St & Webster Ave,"1,842",194888
1275,,,Southport Ave & Wrightwood Ave,Larrabee St & Webster Ave,Southport Ave & Wrightwood Ave,Customer,2326,8/10/2013 14:30,193,8/10/2013 14:18,298,Larrabee St & Webster Ave,690,195358
1275,,,Eckhart Park,Southport Ave & Wrightwood Ave,Eckhart Park,Customer,4583,8/14/2013 15:52,298,8/14/2013 15:28,289,Southport Ave & Wrightwood Ave,"1,437",224737
1275,,,Damen Ave & Chicago Ave,Green St & Milwaukee Ave,Damen Ave & Chicago Ave,Customer,3118,8/15/2013 18:35,33,8/15/2013 18:24,132,Green St & Milwaukee Ave,703,233320
1275,,,Morgan St & Lake St,Damen Ave & Chicago Ave,Morgan St & Lake St,Customer,3219,8/16/2013 8:50,132,8/16/2013 8:39,72,Damen Ave & Chicago Ave,624,236042
1275,,,Clinton St & Washington Blvd,Daley Center Plaza,Clinton St & Washington Blvd,Customer,1034,8/16/2013 11:10,23,8/16/2013 11:03,10,Daley Center Plaza,401,236852
1275,,,Sedgwick St & Webster Ave,State St & Erie St,Sedgwick St & Webster Ave,Customer,3537,8/16/2013 16:26,45,8/16/2013 14:53,191,State St & Erie St,"5,533",238895
1275,,,Dearborn Pkwy & Delaware Pl,Sedgwick St & Webster Ave,Dearborn Pkwy & Delaware Pl,Customer,2871,8/16/2013 17:26,191,8/16/2013 16:53,173,Sedgwick St & Webster Ave,"2,013",240174
1275,,,Michigan Ave & Washington St,Wabash Ave & Cermak Rd,Michigan Ave & Washington St,Customer,3710,8/16/2013 20:30,170,8/16/2013 20:14,1,Wabash Ave & Cermak Rd,"1,003",242365
1275,,,McCormick Place,Michigan Ave & Washington St,McCormick Place,Customer,3992,8/16/2013 21:18,1,8/16/2013 20:37,106,Michigan Ave & Washington St,"2,423",242474
1275,,,Millennium Park,McCormick Place,Millennium Park,Customer,4371,8/16/2013 21:47,106,8/16/2013 21:26,8,McCormick Place,"1,312",242678
1275,,,Streeter Dr & Illinois St,Millennium Park,Streeter Dr & Illinois St,Customer,2194,8/16/2013 23:35,8,8/16/2013 23:08,22,Millennium Park,"1,609",243109
1275,,,Millennium Park,Streeter Dr & Illinois St,Millennium Park,Customer,2939,8/16/2013 23:57,22,8/16/2013 23:38,8,Streeter Dr & Illinois St,"1,168",243215
1275,,,Wells St & Polk St,Millennium Park,Wells St & Polk St,Customer,2022,8/17/2013 0:19,8,8/17/2013 0:02,344,Millennium Park,997,243285
1275,,,Millennium Park,Wells St & Polk St,Millennium Park,Customer,1775,8/17/2013 12:44,344,8/17/2013 12:29,8,Wells St & Polk St,903,246430
1275,,,Michigan Ave & Oak St,Millennium Park,Michigan Ave & Oak St,Customer,4341,8/18/2013 0:41,8,8/18/2013 0:16,42,Millennium Park,"1,509",254133
1275,,,Michigan Ave & Oak St,Michigan Ave & Oak St,Michigan Ave & Oak St,Customer,0,8/18/2013 9:34,42,8/18/2013 8:19,42,Michigan Ave & Oak St,"4,486",254731
1275,,,Streeter Dr & Illinois St,Michigan Ave & Oak St,Streeter Dr & Illinois St,Customer,2418,8/18/2013 10:23,42,8/18/2013 9:58,22,Michigan Ave & Oak St,"1,529",255234
1275,,,Museum Campus,Streeter Dr & Illinois St,Museum Campus,Customer,4119,8/18/2013 11:05,22,8/18/2013 10:31,29,Streeter Dr & Illinois St,"2,036",255547
1275,,,Lake Shore Dr & Ohio St,Museum Campus,Lake Shore Dr & Ohio St,Customer,9679,8/18/2013 11:37,29,8/18/2013 11:08,337,Museum Campus,"1,705",255979
1275,,,Michigan Ave & Pearson St,Lake Shore Dr & Ohio St,Michigan Ave & Pearson St,Customer,1830,8/18/2013 11:47,337,8/18/2013 11:40,34,Lake Shore Dr & Ohio St,427,256395
1275,,,Fairbanks Ct & Grand Ave,Michigan Ave & Pearson St,Fairbanks Ct & Grand Ave,Customer,941,8/18/2013 15:59,34,8/18/2013 12:32,262,Michigan Ave & Pearson St,"12,392",257085
1275,,,McClurg Ct & Illinois St,Fairbanks Ct & Grand Ave,McClurg Ct & Illinois St,Customer,373,8/18/2013 18:07,262,8/18/2013 17:50,51,Fairbanks Ct & Grand Ave,975,261956
1275,,,Daley Center Plaza,McClurg Ct & Illinois St,Daley Center Plaza,Customer,1943,8/18/2013 18:25,51,8/18/2013 18:08,23,McClurg Ct & Illinois St,966,262165
1275,,,Halsted St & Polk St,Daley Center Plaza,Halsted St & Polk St,Customer,2842,8/18/2013 19:50,23,8/18/2013 19:22,27,Daley Center Plaza,"1,657",262975
1275,,,Emerald Ave & 28th St,Halsted St & Polk St,Emerald Ave & 28th St,Customer,3417,8/18/2013 20:13,27,8/18/2013 19:51,399,Halsted St & Polk St,"1,323",263221
1275,,,Clark St & Congress Pkwy,Dearborn St & Adams St,Clark St & Congress Pkwy,Customer,470,8/20/2013 18:16,20,8/20/2013 18:09,9,Dearborn St & Adams St,378,277916
1275,,,Lake Shore Dr & Ohio St,Dearborn St & Monroe St,Lake Shore Dr & Ohio St,Customer,6422,8/21/2013 14:48,49,8/21/2013 14:24,337,Dearborn St & Monroe St,"1,446",283888
1275,,,Streeter Dr & Illinois St,Lake Shore Dr & Ohio St,Streeter Dr & Illinois St,Customer,338,8/21/2013 15:18,337,8/21/2013 14:51,22,Lake Shore Dr & Ohio St,"1,655",284100
1275,,,Dearborn Pkwy & Delaware Pl,Streeter Dr & Illinois St,Dearborn Pkwy & Delaware Pl,Customer,2459,8/21/2013 17:06,22,8/21/2013 16:40,173,Streeter Dr & Illinois St,"1,558",285011
1275,,,Clifton Ave & Armitage Ave,Franklin St & Chicago Ave,Clifton Ave & Armitage Ave,Customer,3438,8/24/2013 15:11,17,8/24/2013 14:43,185,Franklin St & Chicago Ave,"1,672",309026
1275,,,Sheffield Ave & Kingsbury St,Clifton Ave & Armitage Ave,Sheffield Ave & Kingsbury St,Customer,1251,8/24/2013 15:31,185,8/24/2013 15:21,154,Clifton Ave & Armitage Ave,556,309735
1275,,,Jefferson St & Monroe St,Sheffield Ave & Kingsbury St,Jefferson St & Monroe St,Customer,4116,8/24/2013 16:35,154,8/24/2013 16:10,38,Sheffield Ave & Kingsbury St,"1,493",310606
1275,,,Cityfront Plaza & N Water St,Cityfront Plaza & N Water St,Cityfront Plaza & N Water St,Customer,0,8/24/2013 20:44,427,8/24/2013 18:10,427,Cityfront Plaza & N Water St,"9,238",312668
1275,,,Wells St & Erie St,Cityfront Plaza & N Water St,Wells St & Erie St,Customer,2042,8/25/2013 0:17,427,8/24/2013 23:55,64,Cityfront Plaza & N Water St,"1,321",315628
1275,,,Lake Shore Dr & Monroe St,Wells St & Erie St,Lake Shore Dr & Monroe St,Customer,3346,8/25/2013 6:41,64,8/25/2013 6:21,300,Wells St & Erie St,"1,215",316162
1275,,,Dearborn Pkwy & Delaware Pl,State St & Randolph St,Dearborn Pkwy & Delaware Pl,Customer,1717,8/25/2013 11:20,2,8/25/2013 11:03,173,State St & Randolph St,"1,052",317851
1275,,,Orleans St & Merchandise Mart Plaza,Dearborn Pkwy & Delaware Pl,Orleans St & Merchandise Mart Plaza,Customer,2035,8/25/2013 12:16,173,8/25/2013 12:04,13,Dearborn Pkwy & Delaware Pl,737,318575
1275,,,Lake Shore Dr & Ohio St,Clark St & North Ave,Lake Shore Dr & Ohio St,Customer,3277,8/25/2013 16:28,128,8/25/2013 16:04,337,Clark St & North Ave,"1,474",322210
1275,,,Millennium Park,Lake Shore Dr & Ohio St,Millennium Park,Customer,2643,8/25/2013 16:59,337,8/25/2013 16:38,8,Lake Shore Dr & Ohio St,"1,265",322699
1275,,,Columbus Dr & Randolph St,Millennium Park,Columbus Dr & Randolph St,Customer,937,8/25/2013 17:07,8,8/25/2013 17:02,263,Millennium Park,345,323033
1275,,,Museum Campus,Columbus Dr & Randolph St,Museum Campus,Customer,3923,8/25/2013 18:35,263,8/25/2013 17:15,29,Columbus Dr & Randolph St,"4,821",323206
1275,,,Streeter Dr & Illinois St,Museum Campus,Streeter Dr & Illinois St,Customer,3684,8/25/2013 19:06,29,8/25/2013 18:45,22,Museum Campus,"1,236",324188
1275,,,Wabash Ave & Grand Ave,Streeter Dr & Illinois St,Wabash Ave & Grand Ave,Customer,1416,8/25/2013 19:24,22,8/25/2013 19:08,4,Streeter Dr & Illinois St,960,324443
1275,,,Milwaukee Ave & Rockwell St,Wabash Ave & Grand Ave,Milwaukee Ave & Rockwell St,Customer,7033,8/25/2013 21:04,4,8/25/2013 20:29,242,Wabash Ave & Grand Ave,"2,104",325208
1275,,,California Ave & Milwaukee Ave,California Ave & Milwaukee Ave,California Ave & Milwaukee Ave,Customer,0,8/25/2013 22:10,84,8/25/2013 22:02,84,California Ave & Milwaukee Ave,523,325740
1275,,,Ashland Ave & Division St,California Ave & Milwaukee Ave,Ashland Ave & Division St,Customer,3306,8/25/2013 22:29,84,8/25/2013 22:12,61,California Ave & Milwaukee Ave,979,325817
1275,,,Ashland Ave & Division St,Ashland Ave & Division St,Ashland Ave & Division St,Customer,0,8/26/2013 12:11,61,8/26/2013 12:01,61,Ashland Ave & Division St,625,328629
1275,,,Halsted St & Madison St,Larrabee St & Kingsbury St,Halsted St & Madison St,Customer,2212,8/26/2013 17:24,12,8/26/2013 17:11,159,Larrabee St & Kingsbury St,808,331271
1275,,,Michigan Ave & Oak St,Desplaines St & Kinzie St,Michigan Ave & Oak St,Customer,3053,8/26/2013 19:48,39,8/26/2013 19:16,42,Desplaines St & Kinzie St,"1,894",332667
1275,,,Lake Shore Dr & Monroe St,Michigan Ave & Oak St,Lake Shore Dr & Monroe St,Customer,3603,8/26/2013 20:57,42,8/26/2013 20:31,300,Michigan Ave & Oak St,"1,509",333273
1275,,,Wabash Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,Wabash Ave & Roosevelt Rd,Customer,2516,8/26/2013 21:17,300,8/26/2013 20:58,31,Lake Shore Dr & Monroe St,"1,173",333420
1275,,,Clinton St & Madison St,Wabash Ave & Roosevelt Rd,Clinton St & Madison St,Customer,2935,8/26/2013 21:54,31,8/26/2013 21:29,301,Wabash Ave & Roosevelt Rd,"1,510",333601
1275,,,Lake Shore Dr & Monroe St,Michigan Ave & Washington St,Lake Shore Dr & Monroe St,Customer,1455,8/27/2013 15:45,1,8/27/2013 15:17,300,Michigan Ave & Washington St,"1,661",337721
1275,,,Ogden Ave & Race Ave,Streeter Dr & Illinois St,Ogden Ave & Race Ave,Customer,5208,8/27/2013 18:17,22,8/27/2013 18:00,194,Streeter Dr & Illinois St,"1,015",339314
1275,,,Sedgwick St & Webster Ave,Michigan Ave & Oak St,Sedgwick St & Webster Ave,Customer,3081,8/28/2013 21:03,42,8/28/2013 20:39,191,Michigan Ave & Oak St,"1,467",348017
1275,,,Streeter Dr & Illinois St,Sedgwick St & Webster Ave,Streeter Dr & Illinois St,Customer,5026,8/28/2013 21:37,191,8/28/2013 21:10,22,Sedgwick St & Webster Ave,"1,601",348169
1275,,,Dearborn Pkwy & Delaware Pl,Streeter Dr & Illinois St,Dearborn Pkwy & Delaware Pl,Customer,2459,8/29/2013 17:06,22,8/29/2013 16:43,173,Streeter Dr & Illinois St,"1,341",353373
1275,,,Clark St & Congress Pkwy,Clark St & Congress Pkwy,Clark St & Congress Pkwy,Customer,0,8/31/2013 22:44,9,8/31/2013 19:12,9,Clark St & Congress Pkwy,"12,730",369476
1275,,,Streeter Dr & Illinois St,Daley Center Plaza,Streeter Dr & Illinois St,Customer,2211,9/1/2013 13:14,23,9/1/2013 12:54,22,Daley Center Plaza,"1,204",374761
1275,,,Kingsbury St & Erie St,State St & Kinzie St,Kingsbury St & Erie St,Customer,1532,9/1/2013 15:24,50,9/1/2013 15:14,265,State St & Kinzie St,626,377383
1275,,,Wood St & Division St,Green St & Milwaukee Ave,Wood St & Division St,Customer,2479,9/2/2013 11:44,33,9/2/2013 11:31,246,Green St & Milwaukee Ave,799,386344
1275,,,Sheffield Ave & Addison St,Sheffield Ave & Kingsbury St,Sheffield Ave & Addison St,Customer,4808,9/2/2013 13:50,154,9/2/2013 13:24,62,Sheffield Ave & Kingsbury St,"1,556",388384
1275,,,Theater on the Lake,Sheffield Ave & Addison St,Theater on the Lake,Customer,4138,9/2/2013 14:20,62,9/2/2013 13:53,350,Sheffield Ave & Addison St,"1,615",389015
1275,,,Cannon Dr & Fullerton Ave,Michigan Ave & Oak St,Cannon Dr & Fullerton Ave,Customer,3392,9/2/2013 15:14,42,9/2/2013 14:43,124,Michigan Ave & Oak St,"1,879",390081
1275,,,Theater on the Lake,Cannon Dr & Fullerton Ave,Theater on the Lake,Customer,428,9/2/2013 16:00,124,9/2/2013 15:20,350,Cannon Dr & Fullerton Ave,"2,392",390824
1275,,,St Clair St & Erie St,Clark St & Waveland Ave,St Clair St & Erie St,Customer,7335,9/3/2013 10:34,275,9/3/2013 10:07,16,Clark St & Waveland Ave,"1,621",397370
1275,,,Hampden Ct & Diversey Pkwy,Michigan Ave & Oak St,Hampden Ct & Diversey Pkwy,Customer,4618,9/3/2013 15:07,42,9/3/2013 14:44,123,Michigan Ave & Oak St,"1,415",399457
1275,,,Theater on the Lake,Hampden Ct & Diversey Pkwy,Theater on the Lake,Customer,2111,9/3/2013 17:48,123,9/3/2013 17:32,350,Hampden Ct & Diversey Pkwy,972,401259
1275,,,Michigan Ave & Oak St,Theater on the Lake,Michigan Ave & Oak St,Customer,3023,9/3/2013 18:10,350,9/3/2013 17:57,42,Theater on the Lake,814,401623
1275,,,Clarendon Ave & Leland Ave,Michigan Ave & Oak St,Clarendon Ave & Leland Ave,Customer,8547,9/3/2013 19:24,42,9/3/2013 18:53,385,Michigan Ave & Oak St,"1,867",402239
1275,,,Franklin St & Lake St,Clinton St & Tilden St,Franklin St & Lake St,Customer,1855,9/4/2013 13:30,37,9/4/2013 13:23,272,Clinton St & Tilden St,449,406958
1275,,,Wood St & North Ave,Desplaines St & Kinzie St,Wood St & North Ave,Customer,3469,9/4/2013 18:58,39,9/4/2013 18:43,223,Desplaines St & Kinzie St,919,410445
1275,,,Cityfront Plaza & N Water St,Canal St & Jackson Blvd,Cityfront Plaza & N Water St,Customer,3388,9/5/2013 7:54,138,9/5/2013 7:39,427,Canal St & Jackson Blvd,891,412903
1275,,,Franklin St & Chicago Ave,Clark St & Elm St,Franklin St & Chicago Ave,Customer,1079,9/6/2013 16:41,349,9/6/2013 16:37,17,Clark St & Elm St,264,427072
