bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
782,1983,Wells St & Walton St,41.93949,-87.66378,229,Southport Ave & Belmont Ave,Male,5415,0,Southport Ave & Belmont Ave,7/30/2013 6:09,7/30/2013 6:29,41.89993001,-87.63443007,46,Wells St & Walton St,127139,1259,Subscriber
782,1983,Orleans St & Merchandise Mart Plaza,41.89993001,-87.63443007,46,Wells St & Walton St,Male,1602,0,Wells St & Walton St,7/30/2013 6:30,7/30/2013 6:37,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,127170,414,Subscriber
782,,Ogden Ave & Race Ave,41.884576228,-87.63188991,5,Clark St & Randolph St,,3766,0,Clark St & Randolph St,7/30/2013 15:58,7/30/2013 16:18,41.891795,-87.658751,194,Ogden Ave & Race Ave,129224,1168,Customer
782,,Franklin St & Jackson Blvd,41.891795,-87.658751,194,Ogden Ave & Race Ave,,3941,0,Ogden Ave & Race Ave,7/31/2013 12:42,7/31/2013 12:58,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,132200,978,Customer
782,1981,Millennium Park,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Male,1262,0,Franklin St & Jackson Blvd,7/31/2013 15:14,7/31/2013 15:20,41.8810317,-87.62408432,8,Millennium Park,132733,359,Subscriber
782,,Lake Shore Dr & Ohio St,41.8810317,-87.62408432,8,Millennium Park,,6110,2.0,Millennium Park,7/31/2013 15:55,7/31/2013 16:46,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,132866,3110,Customer
782,,Wilton Ave & Diversey Pkwy,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,7214,0,Lake Shore Dr & Ohio St,7/31/2013 18:22,7/31/2013 18:52,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,133833,1784,Customer
782,,Southport Ave & Wellington Ave,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,,1662,0,Wilton Ave & Diversey Pkwy,7/31/2013 18:53,7/31/2013 19:00,41.93584,-87.6637,228,Southport Ave & Wellington Ave,134005,408,Customer
782,1981,Sheffield Ave & Fullerton Ave,41.93584,-87.6637,228,Southport Ave & Wellington Ave,Male,1550,0,Southport Ave & Wellington Ave,8/1/2013 8:08,8/1/2013 8:14,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,135124,365,Subscriber
782,1987,Larrabee St & Menomonee St,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,Female,2062,0,Sheffield Ave & Fullerton Ave,8/1/2013 10:45,8/1/2013 10:54,41.91468,-87.64332,282,Larrabee St & Menomonee St,135851,560,Subscriber
782,,Larrabee St & Menomonee St,41.91468,-87.64332,282,Larrabee St & Menomonee St,,0,0,Larrabee St & Menomonee St,8/1/2013 12:17,8/1/2013 12:26,41.91468,-87.64332,282,Larrabee St & Menomonee St,136332,558,Customer
782,,Wells St & Erie St,41.91468,-87.64332,282,Larrabee St & Menomonee St,,3037,0,Larrabee St & Menomonee St,8/1/2013 12:28,8/1/2013 12:43,41.893832,-87.634195,64,Wells St & Erie St,136382,909,Customer
782,,Clark St & North Ave,41.893832,-87.634195,64,Wells St & Erie St,,2243,0,Wells St & Erie St,8/1/2013 13:19,8/1/2013 13:32,41.911791,-87.631841,128,Clark St & North Ave,136663,815,Customer
782,,Wilton Ave & Diversey Pkwy,41.911791,-87.631841,128,Clark St & North Ave,,3378,0,Clark St & North Ave,8/1/2013 15:22,8/1/2013 15:42,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,137349,1231,Customer
782,,Sheffield Ave & Wellington Ave,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,,1058,6.0,Wilton Ave & Diversey Pkwy,8/1/2013 16:22,8/1/2013 17:27,41.936253,-87.653566,67,Sheffield Ave & Wellington Ave,137768,3910,Customer
782,1975,Larrabee St & Kingsbury St,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,Male,1171,0,Franklin St & Chicago Ave,8/2/2013 12:21,8/2/2013 12:25,41.897764,-87.642884,12,Larrabee St & Kingsbury St,141659,215,Subscriber
782,1975,Franklin St & Chicago Ave,41.897764,-87.642884,12,Larrabee St & Kingsbury St,Male,1305,0,Larrabee St & Kingsbury St,8/2/2013 12:43,8/2/2013 12:47,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,141773,256,Subscriber
782,1953,Sheffield Ave & Willow St,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,Male,2696,0,Franklin St & Chicago Ave,8/2/2013 14:08,8/2/2013 14:38,41.913688,-87.652855,190,Sheffield Ave & Willow St,142312,1767,Subscriber
782,,Millennium Park,41.89766,-87.62351,34,Michigan Ave & Pearson St,,2251,0,Michigan Ave & Pearson St,8/2/2013 19:06,8/2/2013 19:30,41.8810317,-87.62408432,8,Millennium Park,144120,1475,Customer
782,,Broadway & Barry Ave,41.894666,-87.638437,52,Sedgwick St & Huron St,,5394,0,Sedgwick St & Huron St,8/3/2013 10:39,8/3/2013 11:02,41.937739,-87.644094,137,Broadway & Barry Ave,146421,1349,Customer
782,1986,State St & Kinzie St,41.937739,-87.644094,137,Broadway & Barry Ave,Male,8015,0,Broadway & Barry Ave,8/3/2013 11:41,8/3/2013 11:56,41.88918,-87.6277,50,State St & Kinzie St,146885,889,Subscriber
782,1978,Aberdeen St & Madison St,41.88918,-87.6277,50,State St & Kinzie St,Male,3148,0,State St & Kinzie St,8/3/2013 12:02,8/3/2013 12:13,41.881487,-87.654752,156,Aberdeen St & Madison St,147061,678,Subscriber
782,1963,Ashland Ave & Lake St,41.881487,-87.654752,156,Aberdeen St & Madison St,Male,1928,0,Aberdeen St & Madison St,8/3/2013 12:17,8/3/2013 12:32,41.88541,-87.66732,73,Ashland Ave & Lake St,147216,858,Subscriber
782,,Damen Ave & Pierce Ave,41.88541,-87.66732,73,Ashland Ave & Lake St,,3571,0,Ashland Ave & Lake St,8/4/2013 18:48,8/4/2013 19:06,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,159547,1059,Customer
782,,Wabash Ave & Roosevelt Rd,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,,7859,46.0,Damen Ave & Pierce Ave,8/4/2013 19:23,8/4/2013 23:02,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,159844,13140,Customer
782,,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,0,6.0,Wabash Ave & Roosevelt Rd,8/5/2013 0:48,8/5/2013 2:15,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,161075,5207,Customer
782,1953,Clark St & Congress Pkwy,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,Male,1581,0,Wabash Ave & Roosevelt Rd,8/5/2013 6:43,8/5/2013 6:52,41.8759326655,-87.6305845355,9,Clark St & Congress Pkwy,161244,550,Subscriber
