bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
258,1965,May St & Taylor St,41.8694821,-87.6554864,160,May St & Taylor St,Female,0,0,May St & Taylor St,6/28/2013 10:53,6/28/2013 11:23,41.8694821,-87.6554864,160,May St & Taylor St,5440,1759,Subscriber
258,1986,Franklin St & Jackson Blvd,41.8694821,-87.6554864,160,May St & Taylor St,Male,3045,0,May St & Taylor St,6/28/2013 12:32,6/28/2013 12:51,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,5771,1147,Subscriber
258,,Clinton St & Washington Blvd,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,,1357,0,Franklin St & Jackson Blvd,6/28/2013 13:06,6/28/2013 13:14,41.88338,-87.64117,10,Clinton St & Washington Blvd,5923,522,Customer
258,,Dayton St & North Ave,41.88338,-87.64117,10,Clinton St & Washington Blvd,,4498,0,Clinton St & Washington Blvd,6/29/2013 18:33,6/29/2013 18:47,41.9105780349,-87.6494219288,58,Dayton St & North Ave,9181,883,Customer
258,,Dayton St & North Ave,41.9105780349,-87.6494219288,58,Dayton St & North Ave,,0,22.0,Dayton St & North Ave,6/30/2013 12:31,6/30/2013 14:49,41.9105780349,-87.6494219288,58,Dayton St & North Ave,10328,8281,Customer
258,,Museum Campus,41.9105780349,-87.6494219288,58,Dayton St & North Ave,,8716,0,Dayton St & North Ave,6/30/2013 15:01,6/30/2013 15:28,41.865212,-87.617759,29,Museum Campus,11036,1645,Customer
258,,Cannon Dr & Fullerton Ave,41.865212,-87.617759,29,Museum Campus,,8750,2.0,Museum Campus,6/30/2013 15:34,6/30/2013 16:28,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,11203,3255,Customer
258,,Michigan Ave & Pearson St,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,3524,2.0,Cannon Dr & Fullerton Ave,6/30/2013 16:32,6/30/2013 17:08,41.89766,-87.62351,34,Michigan Ave & Pearson St,11469,2202,Customer
258,,Michigan Ave & Pearson St,41.89766,-87.62351,34,Michigan Ave & Pearson St,,0,0,Michigan Ave & Pearson St,6/30/2013 17:13,6/30/2013 17:26,41.89766,-87.62351,34,Michigan Ave & Pearson St,11634,768,Customer
258,,Jefferson St & Monroe St,41.89766,-87.62351,34,Michigan Ave & Pearson St,,4016,0,Michigan Ave & Pearson St,6/30/2013 18:13,6/30/2013 18:30,41.880422,-87.642746,38,Jefferson St & Monroe St,11894,1033,Customer
258,,Dearborn St & Monroe St,41.880422,-87.642746,38,Jefferson St & Monroe St,,1179,0,Jefferson St & Monroe St,7/1/2013 9:23,7/1/2013 9:28,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,12792,341,Customer
258,1984,May St & Randolph St,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,1703,0,Clinton St & Washington Blvd,7/3/2013 8:36,7/3/2013 8:45,41.88397,-87.655688,155,May St & Randolph St,19614,507,Subscriber
258,1986,Morgan St & Lake St,41.88397,-87.655688,155,May St & Randolph St,Male,447,0,May St & Randolph St,7/3/2013 12:48,7/3/2013 13:18,41.8854833079,-87.6523048564,72,Morgan St & Lake St,20385,1780,Subscriber
258,1973,Daley Center Plaza,41.8854833079,-87.6523048564,72,Morgan St & Lake St,Male,2855,0,Morgan St & Lake St,7/3/2013 13:27,7/3/2013 13:36,41.884337,-87.630183,23,Daley Center Plaza,20509,511,Subscriber
258,1979,Clinton St & Madison St,41.884337,-87.630183,23,Daley Center Plaza,Male,1249,0,Daley Center Plaza,7/3/2013 15:17,7/3/2013 15:23,41.8815824,-87.64127743,301,Clinton St & Madison St,21020,376,Subscriber
258,,Cannon Dr & Fullerton Ave,41.8815824,-87.64127743,301,Clinton St & Madison St,,5967,2.0,Clinton St & Madison St,7/4/2013 9:48,7/4/2013 10:32,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,21983,2650,Customer
258,,Michigan Ave & Oak St,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,3423,2.0,Cannon Dr & Fullerton Ave,7/4/2013 11:50,7/4/2013 12:29,41.90096039,-87.62377664,42,Michigan Ave & Oak St,22383,2308,Customer
258,1961,Clinton St & Lake St,41.90332,-87.67273,246,Wood St & Division St,Male,3553,0,Wood St & Division St,7/4/2013 16:03,7/4/2013 16:19,41.8858327415,-87.6413823149,21,Clinton St & Lake St,23957,984,Subscriber
258,1972,State St & Kinzie St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,Female,1526,0,Clinton St & Lake St,7/4/2013 16:29,7/4/2013 16:38,41.88918,-87.6277,50,State St & Kinzie St,24089,539,Subscriber
258,,McClurg Ct & Illinois St,41.88918,-87.6277,50,State St & Kinzie St,,1028,0,State St & Kinzie St,7/4/2013 17:22,7/4/2013 17:31,41.89102,-87.6173,51,McClurg Ct & Illinois St,24409,548,Customer
258,,Ogden Ave & Chicago Ave,41.8810317,-87.62408432,8,Millennium Park,,3758,0,Millennium Park,7/4/2013 18:26,7/4/2013 18:46,41.896362458,-87.6540612729,44,Ogden Ave & Chicago Ave,24738,1161,Customer
258,1969,Clark St & Wrightwood Ave,41.896362458,-87.6540612729,44,Ogden Ave & Chicago Ave,Female,5520,1.5,Ogden Ave & Chicago Ave,7/8/2013 17:43,7/8/2013 18:14,41.929546,-87.643118,209,Clark St & Wrightwood Ave,38767,1826,Subscriber
258,1953,Clark St & Congress Pkwy,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,Male,1581,0,Wabash Ave & Roosevelt Rd,7/9/2013 6:51,7/9/2013 7:00,41.8759326655,-87.6305845355,9,Clark St & Congress Pkwy,39558,546,Subscriber
258,1962,Clinton St & Madison St,41.8759326655,-87.6305845355,9,Clark St & Congress Pkwy,Female,1579,0,Clark St & Congress Pkwy,7/10/2013 7:08,7/10/2013 7:15,41.8815824,-87.64127743,301,Clinton St & Madison St,43522,433,Subscriber
258,,Dearborn St & Adams St,41.946176,-87.673308,77,Lincoln Ave & Addison St,,8981,0,Lincoln Ave & Addison St,7/10/2013 11:50,7/10/2013 12:01,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,44745,701,Customer
258,,Larrabee St & Kingsbury St,41.858086,-87.651073,163,Morgan St & 18th St,,5165,0,Morgan St & 18th St,7/11/2013 8:25,7/11/2013 8:44,41.897764,-87.642884,12,Larrabee St & Kingsbury St,47814,1163,Customer
258,1978,State St & Kinzie St,41.899643,-87.6677,248,Ashland Ave & Augusta Blvd,Female,3765,0,Ashland Ave & Augusta Blvd,7/12/2013 6:51,7/12/2013 7:05,41.88918,-87.6277,50,State St & Kinzie St,51205,847,Subscriber
258,1985,Daley Center Plaza,41.88918,-87.6277,50,State St & Kinzie St,Male,741,0,State St & Kinzie St,7/12/2013 8:21,7/12/2013 8:25,41.884337,-87.630183,23,Daley Center Plaza,51478,293,Subscriber
258,1971,State St & Randolph St,41.884337,-87.630183,23,Daley Center Plaza,Male,217,0,Daley Center Plaza,7/12/2013 12:24,7/12/2013 12:27,41.8847302006,-87.6277335692,2,State St & Randolph St,52561,179,Subscriber
258,1971,Daley Center Plaza,41.8847302006,-87.6277335692,2,State St & Randolph St,Male,217,0,State St & Randolph St,7/12/2013 12:35,7/12/2013 12:38,41.884337,-87.630183,23,Daley Center Plaza,52592,224,Subscriber
258,,Wells St & Erie St,41.884337,-87.630183,23,Daley Center Plaza,,1782,0,Daley Center Plaza,7/12/2013 13:56,7/12/2013 14:09,41.893832,-87.634195,64,Wells St & Erie St,52964,788,Customer
258,1955,Indiana Ave & Roosevelt Rd,41.893832,-87.634195,64,Wells St & Erie St,Male,5703,0,Wells St & Erie St,7/12/2013 15:54,7/12/2013 16:08,41.867888,-87.623041,309,Indiana Ave & Roosevelt Rd,53464,864,Subscriber
258,,Lake Shore Dr & Monroe St,41.867888,-87.623041,309,Indiana Ave & Roosevelt Rd,,2233,0,Indiana Ave & Roosevelt Rd,7/12/2013 16:20,7/12/2013 16:40,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,53588,1233,Customer
