bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
495,,Clinton St & Madison St,41.8815824,-87.64127743,301,Clinton St & Madison St,,0,0,Clinton St & Madison St,6/28/2013 12:49,6/28/2013 12:56,41.8815824,-87.64127743,301,Clinton St & Madison St,5857,430,Customer
495,,Clark St & Wrightwood Ave,41.8815824,-87.64127743,301,Clinton St & Madison St,,6245,0,Clinton St & Madison St,6/29/2013 18:14,6/29/2013 18:35,41.929546,-87.643118,209,Clark St & Wrightwood Ave,9122,1223,Customer
495,,Clarendon Ave & Leland Ave,41.929546,-87.643118,209,Clark St & Wrightwood Ave,,5621,0,Clark St & Wrightwood Ave,6/29/2013 20:26,6/29/2013 20:44,41.967968,-87.650001,385,Clarendon Ave & Leland Ave,9465,1089,Customer
495,,Millennium Park,41.967968,-87.650001,385,Clarendon Ave & Leland Ave,,12710,0,Clarendon Ave & Leland Ave,6/29/2013 21:36,6/29/2013 21:59,41.8810317,-87.62408432,8,Millennium Park,9538,1372,Customer
495,,Clark St & Wrightwood Ave,41.8810317,-87.62408432,8,Millennium Park,,6180,0,Millennium Park,6/29/2013 22:48,6/29/2013 23:08,41.929546,-87.643118,209,Clark St & Wrightwood Ave,9615,1221,Customer
495,,Sheffield Ave & Fullerton Ave,41.929546,-87.643118,209,Clark St & Wrightwood Ave,,1261,0,Clark St & Wrightwood Ave,6/30/2013 0:01,6/30/2013 0:09,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,9653,457,Customer
495,1985,Michigan Ave & Lake St,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,Male,6130,0,Sheffield Ave & Fullerton Ave,6/30/2013 4:47,6/30/2013 5:11,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,9716,1414,Subscriber
495,,Michigan Ave & Lake St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,0,0,Michigan Ave & Lake St,6/30/2013 10:20,6/30/2013 10:25,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,9920,293,Customer
495,,State St & Harrison St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,1791,2.0,Michigan Ave & Lake St,6/30/2013 15:47,6/30/2013 16:18,41.8739580629,-87.6277394859,30,State St & Harrison St,11267,1855,Customer
495,,Canal St & Jackson Blvd,41.8739580629,-87.6277394859,30,State St & Harrison St,,2280,0,State St & Harrison St,7/1/2013 9:44,7/1/2013 9:58,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,12842,827,Customer
495,,Michigan Ave & Oak St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,,5802,2.0,Canal St & Jackson Blvd,7/1/2013 10:33,7/1/2013 11:33,41.90096039,-87.62377664,42,Michigan Ave & Oak St,12985,3593,Customer
495,,Franklin St & Lake St,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,2962,0,Michigan Ave & Oak St,7/1/2013 11:49,7/1/2013 12:13,41.885837,-87.6355,272,Franklin St & Lake St,13310,1439,Customer
495,1966,Michigan Ave & Oak St,41.885837,-87.6355,272,Franklin St & Lake St,Male,2676,0,Franklin St & Lake St,7/1/2013 12:22,7/1/2013 12:36,41.90096039,-87.62377664,42,Michigan Ave & Oak St,13488,827,Subscriber
