bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
36,1968,McClurg Ct & Illinois St,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,2859,Clinton St & Washington Blvd,6/28/2013 11:41,6/28/2013 12:17,41.89102,-87.6173,51,McClurg Ct & Illinois St,5687,"2,122",Subscriber
36,1982,Michigan Ave & Lake St,41.884576228,-87.63188991,5,Clark St & Randolph St,Male,869,Clark St & Randolph St,6/28/2013 17:46,6/28/2013 17:55,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,6839,552,Subscriber
36,,Michigan Ave & Lake St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,0,Michigan Ave & Lake St,6/28/2013 18:37,6/28/2013 19:35,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,7054,"3,485",Customer
36,,Millennium Park,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,807,Michigan Ave & Lake St,6/28/2013 20:13,6/28/2013 20:27,41.8810317,-87.62408432,8,Millennium Park,7333,783,Customer
36,,Clark St & Randolph St,41.8810317,-87.62408432,8,Millennium Park,,1010,Millennium Park,6/29/2013 11:34,6/29/2013 11:53,41.884576228,-87.63188991,5,Clark St & Randolph St,7871,"1,145",Customer
36,1972,Fairbanks Ct & Grand Ave,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Male,3206,Canal St & Jackson Blvd,7/1/2013 7:45,7/1/2013 8:00,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,12583,895,Subscriber
36,,Clinton St & Washington Blvd,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,1854,Michigan Ave & Lake St,7/1/2013 18:31,7/1/2013 18:42,41.88338,-87.64117,10,Clinton St & Washington Blvd,15703,671,Customer
36,1977,Michigan Ave & Lake St,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,1742,Clinton St & Washington Blvd,7/2/2013 7:36,7/2/2013 7:44,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,16352,456,Subscriber
36,,Clinton St & Lake St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,2226,Michigan Ave & Lake St,7/2/2013 11:06,7/2/2013 11:27,41.8858327415,-87.6413823149,21,Clinton St & Lake St,17204,"1,256",Customer
36,,Clinton St & Roosevelt Rd,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,1313,Wabash Ave & Roosevelt Rd,7/3/2013 12:25,7/3/2013 12:47,41.8671177825,-87.6410879593,327,Clinton St & Roosevelt Rd,20329,"1,300",Customer
36,1980,State St & Harrison St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,Female,988,Wabash Ave & Roosevelt Rd,7/4/2013 12:27,7/4/2013 12:47,41.8739580629,-87.6277394859,30,State St & Harrison St,22570,"1,252",Subscriber
36,,Western Ave & Division St,41.8739580629,-87.6277394859,30,State St & Harrison St,,7911,State St & Harrison St,7/4/2013 13:35,7/4/2013 13:50,41.902893,-87.687275,241,Western Ave & Division St,22994,920,Customer
36,,Lake Shore Dr & Monroe St,41.902893,-87.687275,241,Western Ave & Division St,,8814,Western Ave & Division St,7/4/2013 15:13,7/4/2013 15:53,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,23651,"2,408",Customer
36,,Museum Campus,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,2262,Lake Shore Dr & Monroe St,7/4/2013 15:54,7/4/2013 16:22,41.865212,-87.617759,29,Museum Campus,23902,"1,717",Customer
36,,McClurg Ct & Illinois St,41.865212,-87.617759,29,Museum Campus,,4086,Museum Campus,7/5/2013 10:57,7/5/2013 12:06,41.89102,-87.6173,51,McClurg Ct & Illinois St,26392,"4,135",Customer
36,,State St & Randolph St,41.89102,-87.6173,51,McClurg Ct & Illinois St,,1726,McClurg Ct & Illinois St,7/5/2013 13:01,7/5/2013 14:40,41.8847302006,-87.6277335692,2,State St & Randolph St,27201,"5,943",Customer
36,,Pine Grove Ave & Addison St,41.8847302006,-87.6277335692,2,State St & Randolph St,,7664,State St & Randolph St,7/5/2013 14:44,7/5/2013 16:24,41.947836,-87.645416,273,Pine Grove Ave & Addison St,27855,"5,974",Customer
36,,Millennium Park,41.947836,-87.645416,273,Pine Grove Ave & Addison St,,10267,Pine Grove Ave & Addison St,7/5/2013 16:39,7/5/2013 17:00,41.8810317,-87.62408432,8,Millennium Park,28568,"1,263",Customer
36,,Millennium Park,41.8810317,-87.62408432,8,Millennium Park,,0,Millennium Park,7/5/2013 17:47,7/5/2013 19:20,41.8810317,-87.62408432,8,Millennium Park,28884,"5,587",Customer
36,,Clark St & Congress Pkwy,41.8810317,-87.62408432,8,Millennium Park,,1342,Millennium Park,7/5/2013 19:25,7/5/2013 19:39,41.8759326655,-87.6305845355,9,Clark St & Congress Pkwy,29248,840,Customer
36,,Aberdeen St & Jackson Blvd,41.8759326655,-87.6305845355,9,Clark St & Congress Pkwy,,2610,Clark St & Congress Pkwy,7/5/2013 19:40,7/5/2013 20:00,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,29301,"1,195",Customer
36,,Millennium Park,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,,2839,Aberdeen St & Jackson Blvd,7/6/2013 9:25,7/6/2013 9:50,41.8810317,-87.62408432,8,Millennium Park,30362,"1,484",Customer
36,,Millennium Park,41.8810317,-87.62408432,8,Millennium Park,,0,Millennium Park,7/6/2013 10:02,7/6/2013 10:15,41.8810317,-87.62408432,8,Millennium Park,30435,800,Customer
36,,Millennium Park,41.8810317,-87.62408432,8,Millennium Park,,0,Millennium Park,7/6/2013 10:16,7/6/2013 14:17,41.8810317,-87.62408432,8,Millennium Park,30482,"14,453",Customer
36,,McClurg Ct & Illinois St,41.8810317,-87.62408432,8,Millennium Park,,2271,Millennium Park,7/6/2013 14:33,7/6/2013 15:11,41.89102,-87.6173,51,McClurg Ct & Illinois St,31794,"2,253",Customer
36,,Dearborn St & Adams St,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,,0,Dearborn St & Adams St,7/7/2013 0:25,7/7/2013 1:06,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,34006,"2,458",Customer
36,,Dearborn St & Adams St,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,,0,Dearborn St & Adams St,7/7/2013 1:37,7/7/2013 1:45,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,34062,498,Customer
36,,McClurg Ct & Illinois St,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,,2328,Dearborn St & Adams St,7/7/2013 10:10,7/7/2013 12:02,41.89102,-87.6173,51,McClurg Ct & Illinois St,34400,"6,685",Customer
36,,Larrabee St & Menomonee St,41.89102,-87.6173,51,McClurg Ct & Illinois St,,5393,McClurg Ct & Illinois St,7/7/2013 12:29,7/7/2013 12:58,41.91468,-87.64332,282,Larrabee St & Menomonee St,34893,"1,709",Customer
36,,Wood St & Division St,41.91468,-87.64332,282,Larrabee St & Menomonee St,,3672,Larrabee St & Menomonee St,7/7/2013 12:59,7/7/2013 13:22,41.90332,-87.67273,246,Wood St & Division St,35029,"1,382",Customer
36,,Orleans St & Elm St,41.92556258,-87.65840426,189,Racine Ave & Fullerton Ave,,3277,Racine Ave & Fullerton Ave,7/7/2013 14:16,7/7/2013 14:39,41.902924,-87.637715,172,Orleans St & Elm St,35416,"1,359",Customer
36,,State St & Randolph St,41.902924,-87.637715,172,Orleans St & Elm St,,3067,Orleans St & Elm St,7/7/2013 17:30,7/7/2013 17:50,41.8847302006,-87.6277335692,2,State St & Randolph St,36290,"1,214",Customer
36,,Dearborn St & Adams St,41.8847302006,-87.6277335692,2,State St & Randolph St,,756,State St & Randolph St,7/7/2013 17:53,7/7/2013 18:10,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,36383,"1,012",Customer
36,,Millennium Park,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,,628,Dearborn St & Adams St,7/7/2013 18:12,7/7/2013 18:30,41.8810317,-87.62408432,8,Millennium Park,36465,"1,054",Customer
36,,Michigan Ave & Pearson St,41.8810317,-87.62408432,8,Millennium Park,,1889,Millennium Park,7/7/2013 18:31,7/7/2013 18:44,41.89766,-87.62351,34,Michigan Ave & Pearson St,36520,798,Customer
36,,Orleans St & Elm St,41.89766,-87.62351,34,Michigan Ave & Pearson St,,2439,Michigan Ave & Pearson St,7/7/2013 19:36,7/7/2013 19:54,41.902924,-87.637715,172,Orleans St & Elm St,36738,"1,119",Customer
36,,Dayton St & North Ave,41.902924,-87.637715,172,Orleans St & Elm St,,1350,Orleans St & Elm St,7/9/2013 6:40,7/9/2013 6:51,41.9105780349,-87.6494219288,58,Dayton St & North Ave,39539,653,Customer
36,1984,Wells St & Erie St,41.9105780349,-87.6494219288,58,Dayton St & North Ave,Male,2689,Dayton St & North Ave,7/10/2013 7:36,7/10/2013 7:47,41.893832,-87.634195,64,Wells St & Erie St,43560,618,Subscriber
36,,Michigan Ave & Lake St,41.893832,-87.634195,64,Wells St & Erie St,,1737,Wells St & Erie St,7/10/2013 11:30,7/10/2013 11:48,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,44624,"1,036",Customer
36,1960,Lake Shore Dr & Monroe St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,Male,2154,Michigan Ave & Lake St,7/10/2013 13:32,7/10/2013 13:45,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,45332,751,Subscriber
36,,Museum Campus,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,2262,Lake Shore Dr & Monroe St,7/10/2013 13:51,7/10/2013 14:03,41.865212,-87.617759,29,Museum Campus,45447,756,Customer
36,,McClurg Ct & Illinois St,41.865212,-87.617759,29,Museum Campus,,4086,Museum Campus,7/10/2013 15:22,7/10/2013 15:53,41.89102,-87.6173,51,McClurg Ct & Illinois St,45842,"1,871",Customer
36,,Canal St & Jackson Blvd,41.89102,-87.6173,51,McClurg Ct & Illinois St,,3652,McClurg Ct & Illinois St,7/10/2013 16:02,7/10/2013 16:44,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,45992,"2,519",Customer
36,1967,Canal St & Jackson Blvd,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Male,1390,Franklin St & Jackson Blvd,7/10/2013 18:59,7/10/2013 19:06,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,46728,399,Subscriber
36,,Wells St & Erie St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,,2305,Canal St & Jackson Blvd,7/10/2013 19:56,7/10/2013 20:07,41.893832,-87.634195,64,Wells St & Erie St,46908,645,Customer
36,1987,Kingsbury St & Erie St,41.893832,-87.634195,64,Wells St & Erie St,Male,655,Wells St & Erie St,7/10/2013 20:08,7/10/2013 20:13,41.89384315,-87.64185116,265,Kingsbury St & Erie St,46955,281,Subscriber
36,1980,Franklin St & Jackson Blvd,41.89384315,-87.64185116,265,Kingsbury St & Erie St,Male,3304,Kingsbury St & Erie St,7/10/2013 22:49,7/10/2013 23:05,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,47390,973,Subscriber
36,,Michigan Ave & Oak St,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,,5453,Franklin St & Jackson Blvd,7/12/2013 11:40,7/12/2013 12:13,41.90096039,-87.62377664,42,Michigan Ave & Oak St,52301,"2,014",Customer
36,,Museum Campus,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,5865,Michigan Ave & Oak St,7/12/2013 12:20,7/12/2013 12:56,41.865212,-87.617759,29,Museum Campus,52534,"2,176",Customer
36,,Lake Shore Dr & Monroe St,41.865212,-87.617759,29,Museum Campus,,2229,Museum Campus,7/12/2013 15:33,7/12/2013 15:59,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,53377,"1,562",Customer
36,,Halsted St & 35th St,41.936083,-87.669807,269,Ashland Ave & Wellington Ave,,17162,Ashland Ave & Wellington Ave,7/12/2013 16:47,7/12/2013 17:21,41.830661,-87.647172,413,Halsted St & 35th St,53749,"2,014",Customer
36,,Lake Shore Dr & Monroe St,41.830661,-87.647172,413,Halsted St & 35th St,,7832,Halsted St & 35th St,7/12/2013 17:31,7/12/2013 18:08,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,54002,"2,206",Customer
36,,Ellis Ave & 58th St,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,13700,Lake Shore Dr & Monroe St,7/12/2013 18:26,7/12/2013 18:44,41.788746,-87.601334,365,Ellis Ave & 58th St,54306,"1,086",Customer
36,,Ellis Ave & 58th St,41.788746,-87.601334,365,Ellis Ave & 58th St,,0,Ellis Ave & 58th St,7/12/2013 18:46,7/12/2013 19:06,41.788746,-87.601334,365,Ellis Ave & 58th St,54398,"1,150",Customer
36,,Ellis Ave & 58th St,41.788746,-87.601334,365,Ellis Ave & 58th St,,0,Ellis Ave & 58th St,7/12/2013 19:07,7/12/2013 19:39,41.788746,-87.601334,365,Ellis Ave & 58th St,54464,"1,914",Customer
36,,Ashland Ave & Wellington Ave,41.788746,-87.601334,365,Ellis Ave & 58th St,,22975,Ellis Ave & 58th St,7/12/2013 19:41,7/12/2013 20:06,41.936083,-87.669807,269,Ashland Ave & Wellington Ave,54614,"1,479",Customer
36,,Michigan Ave & Oak St,41.936083,-87.669807,269,Ashland Ave & Wellington Ave,,6144,Ashland Ave & Wellington Ave,7/12/2013 20:42,7/12/2013 21:11,41.90096039,-87.62377664,42,Michigan Ave & Oak St,54848,"1,769",Customer
