bikeid,birthyear,gender,to_station_name,from_station_name,end_station,usertype,meters,stoptime,from_station_id,starttime,to_station_id,start_station,tripduration,trip_id
938,,,Fort Dearborn Dr & 31st St,Michigan Ave & Congress Pkwy,Fort Dearborn Dr & 31st St,Customer,5404,7/26/2013 17:46,40,7/26/2013 17:22,220,Michigan Ave & Congress Pkwy,"1,425",111057
938,,,Lake Shore Dr & Monroe St,Fort Dearborn Dr & 31st St,Lake Shore Dr & Monroe St,Customer,5372,7/26/2013 18:05,220,7/26/2013 17:46,300,Fort Dearborn Dr & 31st St,"1,130",111240
938,,,Cannon Dr & Fullerton Ave,Lake Shore Dr & Monroe St,Cannon Dr & Fullerton Ave,Customer,6522,7/26/2013 18:35,300,7/26/2013 18:12,124,Lake Shore Dr & Monroe St,"1,344",111341
938,,,Lake Shore Dr & Monroe St,Cannon Dr & Fullerton Ave,Lake Shore Dr & Monroe St,Customer,6552,7/26/2013 19:44,124,7/26/2013 19:16,300,Cannon Dr & Fullerton Ave,"1,641",111606
938,,,McCormick Place,Millennium Park,McCormick Place,Customer,4494,7/27/2013 0:33,8,7/26/2013 23:39,106,Millennium Park,"3,255",112272
938,,,Western Ave & Winnebago Ave,Blue Island Ave & 18th St,Western Ave & Winnebago Ave,Customer,8241,7/27/2013 13:47,135,7/27/2013 13:09,68,Blue Island Ave & 18th St,"2,295",114029
938,,,Wells St & Erie St,Damen Ave & Division St,Wells St & Erie St,Customer,4628,7/28/2013 17:49,136,7/28/2013 17:15,64,Damen Ave & Division St,"2,015",120339
938,,,Lincoln Ave & Eastwood Ave,Wells St & Erie St,Lincoln Ave & Eastwood Ave,Customer,9559,7/28/2013 20:02,64,7/28/2013 19:39,237,Wells St & Erie St,"1,388",121219
938,,,Wood St & Division St,Lincoln Ave & Eastwood Ave,Wood St & Division St,Customer,7502,7/29/2013 15:29,237,7/29/2013 14:40,246,Lincoln Ave & Eastwood Ave,"2,949",124336
938,,,Michigan Ave & Lake St,Ashland Ave & Wrightwood Ave,Michigan Ave & Lake St,Customer,7289,7/30/2013 12:05,296,7/30/2013 11:52,43,Ashland Ave & Wrightwood Ave,771,128386
938,,,Canal St & Jackson Blvd,Michigan Ave & Lake St,Canal St & Jackson Blvd,Customer,2540,7/30/2013 13:04,43,7/30/2013 12:50,138,Michigan Ave & Lake St,843,128635
938,,,McCormick Place,Clinton St & Washington Blvd,McCormick Place,Customer,5324,7/31/2013 17:35,10,7/31/2013 16:20,106,Clinton St & Washington Blvd,"4,537",133032
938,,,State St & 16th St,McCormick Place,State St & 16th St,Customer,1668,7/31/2013 20:19,106,7/31/2013 20:08,148,McCormick Place,621,134332
938,,,Museum Campus,Loomis St & Lexington St,Museum Campus,Customer,5312,8/2/2013 19:00,332,8/2/2013 18:17,29,Loomis St & Lexington St,"2,593",143901
938,,,Lake Shore Dr & Monroe St,Museum Campus,Lake Shore Dr & Monroe St,Customer,2229,8/2/2013 19:44,29,8/2/2013 19:24,300,Museum Campus,"1,202",144218
938,,,McClurg Ct & Illinois St,Lake Shore Dr & Monroe St,McClurg Ct & Illinois St,Customer,1857,8/2/2013 20:07,300,8/2/2013 19:48,51,Lake Shore Dr & Monroe St,"1,145",144322
938,,,State St & Randolph St,McClurg Ct & Illinois St,State St & Randolph St,Customer,1726,8/2/2013 21:09,51,8/2/2013 20:44,2,McClurg Ct & Illinois St,"1,522",144653
938,,,Lake Shore Dr & Monroe St,State St & Randolph St,Lake Shore Dr & Monroe St,Customer,3191,8/2/2013 23:24,2,8/2/2013 23:07,300,State St & Randolph St,"1,021",145189
938,,,Wabash Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,Wabash Ave & Roosevelt Rd,Customer,2516,8/2/2013 23:50,300,8/2/2013 23:33,31,Lake Shore Dr & Monroe St,"1,036",145300
938,,,State St & Pearson St,Wabash Ave & Roosevelt Rd,State St & Pearson St,Customer,3813,8/3/2013 11:22,31,8/3/2013 10:50,14,Wabash Ave & Roosevelt Rd,"1,922",146510
938,,,Larrabee St & Webster Ave,Larrabee St & Webster Ave,Larrabee St & Webster Ave,Customer,0,8/3/2013 12:52,193,8/3/2013 12:34,193,Larrabee St & Webster Ave,"1,080",147392
938,,,Lincoln Ave & Armitage Ave,Larrabee St & Webster Ave,Lincoln Ave & Armitage Ave,Customer,661,8/3/2013 13:19,193,8/3/2013 13:12,146,Larrabee St & Webster Ave,400,147765
938,,,Sedgwick St & North Ave,Lincoln Ave & Armitage Ave,Sedgwick St & North Ave,Customer,917,8/3/2013 13:46,146,8/3/2013 13:23,70,Lincoln Ave & Armitage Ave,"1,370",147899
938,,,Greenview Ave & Fullerton Ave,Sedgwick St & North Ave,Greenview Ave & Fullerton Ave,Customer,3435,8/3/2013 14:18,70,8/3/2013 13:58,295,Sedgwick St & North Ave,"1,193",148328
938,,,Sedgwick St & North Ave,Greenview Ave & Fullerton Ave,Sedgwick St & North Ave,Customer,3963,8/3/2013 14:54,295,8/3/2013 14:20,70,Greenview Ave & Fullerton Ave,"2,081",148583
938,,,Michigan Ave & Oak St,Sedgwick St & North Ave,Michigan Ave & Oak St,Customer,2506,8/3/2013 15:43,70,8/3/2013 15:18,42,Sedgwick St & North Ave,"1,534",149246
938,,,Kingsbury St & Erie St,Michigan Ave & Oak St,Kingsbury St & Erie St,Customer,2268,8/3/2013 16:27,42,8/3/2013 16:14,265,Michigan Ave & Oak St,790,149905
938,,,Clinton St & Lake St,Kingsbury St & Erie St,Clinton St & Lake St,Customer,1272,8/3/2013 18:00,265,8/3/2013 17:53,21,Kingsbury St & Erie St,411,150911
938,,,Aberdeen St & Madison St,Morgan St & Lake St,Aberdeen St & Madison St,Customer,751,8/4/2013 1:56,72,8/4/2013 1:23,156,Morgan St & Lake St,"1,978",153622
938,,,Michigan Ave & Washington St,Michigan Ave & Pearson St,Michigan Ave & Washington St,Customer,1865,8/4/2013 10:40,34,8/4/2013 10:25,1,Michigan Ave & Pearson St,906,154549
938,,,Lake Shore Dr & Ohio St,Michigan Ave & Washington St,Lake Shore Dr & Ohio St,Customer,6496,8/4/2013 12:07,1,8/4/2013 11:36,337,Michigan Ave & Washington St,"1,842",155070
938,,,Sedgwick St & North Ave,Lake Shore Dr & Ohio St,Sedgwick St & North Ave,Customer,4137,8/4/2013 13:50,337,8/4/2013 13:25,70,Lake Shore Dr & Ohio St,"1,478",156018
938,,,Wabash Ave & Roosevelt Rd,Sedgwick St & North Ave,Wabash Ave & Roosevelt Rd,Customer,8152,8/4/2013 15:43,70,8/4/2013 14:13,31,Sedgwick St & North Ave,"5,379",156622
938,,,Michigan Ave & Oak St,Racine Ave & 18th St,Michigan Ave & Oak St,Customer,9566,8/6/2013 0:01,164,8/5/2013 17:11,42,Racine Ave & 18th St,"24,637",164557
938,,,Mies van der Rohe Way & Chicago Ave,Michigan Ave & Oak St,Mies van der Rohe Way & Chicago Ave,Customer,1014,8/6/2013 3:42,42,8/6/2013 3:11,338,Michigan Ave & Oak St,"1,858",166310
938,,,Clark St & North Ave,Lake Shore Dr & Monroe St,Clark St & North Ave,Customer,5138,8/7/2013 11:24,300,8/7/2013 10:51,128,Lake Shore Dr & Monroe St,"1,937",173791
938,,,State St & Randolph St,Clark St & North Ave,State St & Randolph St,Customer,3269,8/7/2013 15:15,128,8/7/2013 14:42,2,Clark St & North Ave,"1,972",174928
938,,,Sedgwick St & Huron St,Dearborn St & Adams St,Sedgwick St & Huron St,Customer,2657,8/8/2013 21:43,20,8/8/2013 21:21,52,Dearborn St & Adams St,"1,304",183665
938,,,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Customer,0,8/9/2013 15:19,22,8/9/2013 15:17,22,Streeter Dr & Illinois St,89,187905
938,,,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Customer,0,8/9/2013 15:33,22,8/9/2013 15:28,22,Streeter Dr & Illinois St,317,187984
938,,,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Customer,0,8/9/2013 15:37,22,8/9/2013 15:36,22,Streeter Dr & Illinois St,105,188059
938,,,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Customer,0,8/9/2013 15:42,22,8/9/2013 15:40,22,Streeter Dr & Illinois St,73,188115
938,,,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Streeter Dr & Illinois St,Customer,0,8/9/2013 15:57,22,8/9/2013 15:45,22,Streeter Dr & Illinois St,736,188144
938,,,Cannon Dr & Fullerton Ave,Streeter Dr & Illinois St,Cannon Dr & Fullerton Ave,Customer,5013,8/9/2013 16:29,22,8/9/2013 15:58,124,Streeter Dr & Illinois St,"1,828",188256
938,,,Streeter Dr & Illinois St,Cannon Dr & Fullerton Ave,Streeter Dr & Illinois St,Customer,5368,8/9/2013 17:31,124,8/9/2013 16:44,22,Cannon Dr & Fullerton Ave,"2,815",188702
938,,,Michigan Ave & Oak St,Southport Ave & Roscoe St,Michigan Ave & Oak St,Customer,6486,8/10/2013 12:33,71,8/10/2013 11:43,42,Southport Ave & Roscoe St,"3,022",193311
938,,,Lake Shore Dr & Monroe St,Lake Shore Dr & Ohio St,Lake Shore Dr & Monroe St,Customer,1535,8/10/2013 14:32,337,8/10/2013 14:19,300,Lake Shore Dr & Ohio St,793,195366
938,,,Streeter Dr & Illinois St,Lake Shore Dr & Monroe St,Streeter Dr & Illinois St,Customer,1455,8/10/2013 15:28,300,8/10/2013 15:01,22,Lake Shore Dr & Monroe St,"1,620",195991
938,,,Clinton St & Madison St,Michigan Ave & Madison St,Clinton St & Madison St,Customer,1376,8/10/2013 19:09,36,8/10/2013 18:58,301,Michigan Ave & Madison St,674,199017
938,,,Michigan Ave & Lake St,Clinton St & Madison St,Michigan Ave & Lake St,Customer,2103,8/11/2013 11:40,301,8/11/2013 11:14,43,Clinton St & Madison St,"1,596",202545
938,,,Streeter Dr & Illinois St,Michigan Ave & Lake St,Streeter Dr & Illinois St,Customer,1536,8/11/2013 12:14,43,8/11/2013 11:45,22,Michigan Ave & Lake St,"1,730",202883
938,,,Mies van der Rohe Way & Chicago Ave,Streeter Dr & Illinois St,Mies van der Rohe Way & Chicago Ave,Customer,1552,8/11/2013 14:46,22,8/11/2013 13:59,338,Streeter Dr & Illinois St,"2,834",204467
938,,,Michigan Ave & Congress Pkwy,Michigan Ave & Washington St,Michigan Ave & Congress Pkwy,Customer,871,8/11/2013 16:59,1,8/11/2013 16:48,40,Michigan Ave & Washington St,691,206538
938,,,Sedgwick St & North Ave,Streeter Dr & Illinois St,Sedgwick St & North Ave,Customer,4110,8/11/2013 18:54,22,8/11/2013 18:24,70,Streeter Dr & Illinois St,"1,784",207316
938,,,Wells St & Erie St,Sedgwick St & North Ave,Wells St & Erie St,Customer,2195,8/12/2013 9:36,70,8/12/2013 8:23,64,Sedgwick St & North Ave,"4,347",209237
938,,,Orleans St & Merchandise Mart Plaza,Wells St & Erie St,Orleans St & Merchandise Mart Plaza,Customer,924,8/12/2013 11:57,64,8/12/2013 11:43,13,Wells St & Erie St,807,210456
938,,,McClurg Ct & Illinois St,Lake Shore Dr & Ohio St,McClurg Ct & Illinois St,Customer,451,8/12/2013 14:57,337,8/12/2013 14:43,51,Lake Shore Dr & Ohio St,851,211771
938,,,Millennium Park,Daley Center Plaza,Millennium Park,Customer,1055,8/14/2013 7:24,23,8/14/2013 7:07,8,Daley Center Plaza,"1,010",221797
938,,,McCormick Place,Millennium Park,McCormick Place,Customer,4494,8/14/2013 9:04,8,8/14/2013 8:38,106,Millennium Park,"1,581",222420
938,,,Streeter Dr & Illinois St,McCormick Place,Streeter Dr & Illinois St,Customer,5305,8/14/2013 10:18,106,8/14/2013 9:32,22,McCormick Place,"2,744",222782
938,,,Michigan Ave & Oak St,Streeter Dr & Illinois St,Michigan Ave & Oak St,Customer,2094,8/14/2013 14:40,22,8/14/2013 14:18,42,Streeter Dr & Illinois St,"1,361",224303
938,,,Streeter Dr & Illinois St,Michigan Ave & Oak St,Streeter Dr & Illinois St,Customer,2418,8/14/2013 15:30,42,8/14/2013 15:02,22,Michigan Ave & Oak St,"1,645",224579
