bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
492,,Jefferson St & Monroe St,41.8847302006,-87.6277335692,2,State St & Randolph St,,1699,State St & Randolph St,6/30/2013 11:26,6/30/2013 11:41,41.880422,-87.642746,38,Jefferson St & Monroe St,10102,897,Customer
492,,State St & Kinzie St,41.880422,-87.642746,38,Jefferson St & Monroe St,,2221,Jefferson St & Monroe St,6/30/2013 12:23,6/30/2013 12:37,41.88918,-87.6277,50,State St & Kinzie St,10293,830,Customer
492,,McClurg Ct & Illinois St,41.88918,-87.6277,50,State St & Kinzie St,,1028,State St & Kinzie St,6/30/2013 14:10,6/30/2013 14:25,41.89102,-87.6173,51,McClurg Ct & Illinois St,10776,880,Customer
492,,Museum Campus,41.89102,-87.6173,51,McClurg Ct & Illinois St,,3908,McClurg Ct & Illinois St,7/1/2013 9:56,7/1/2013 10:40,41.865212,-87.617759,29,Museum Campus,12882,"2,630",Customer
492,,Lake Shore Dr & Monroe St,41.865212,-87.617759,29,Museum Campus,,2229,Museum Campus,7/1/2013 14:48,7/1/2013 15:06,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,14404,"1,082",Customer
492,,Michigan Ave & Pearson St,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,3235,Lake Shore Dr & Monroe St,7/1/2013 15:08,7/1/2013 15:32,41.89766,-87.62351,34,Michigan Ave & Pearson St,14576,"1,426",Customer
492,1984,Sheffield Ave & Fullerton Ave,41.89766,-87.62351,34,Michigan Ave & Pearson St,Male,5559,Michigan Ave & Pearson St,7/1/2013 17:09,7/1/2013 17:41,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,15395,"1,954",Subscriber
492,,Desplaines St & Kinzie St,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,,5145,Sheffield Ave & Fullerton Ave,7/1/2013 19:57,7/1/2013 20:29,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,15931,"1,908",Customer
492,,Ogden Ave & Chicago Ave,41.88918,-87.6277,50,State St & Kinzie St,,2574,State St & Kinzie St,7/2/2013 10:41,7/2/2013 10:59,41.896362458,-87.6540612729,44,Ogden Ave & Chicago Ave,17059,"1,074",Customer
492,1984,Wells St & Erie St,41.899643,-87.6677,248,Ashland Ave & Augusta Blvd,Male,3793,Ashland Ave & Augusta Blvd,7/3/2013 19:20,7/3/2013 19:35,41.893832,-87.634195,64,Wells St & Erie St,21452,870,Subscriber
492,,Clark St & Randolph St,41.893832,-87.634195,64,Wells St & Erie St,,1369,Wells St & Erie St,7/4/2013 11:15,7/4/2013 11:27,41.884576228,-87.63188991,5,Clark St & Randolph St,22234,714,Customer
492,,Ellis Ave & 58th St,41.884576228,-87.63188991,5,Clark St & Randolph St,,15308,Clark St & Randolph St,7/4/2013 12:22,7/4/2013 12:37,41.788746,-87.601334,365,Ellis Ave & 58th St,22544,894,Customer
492,,Michigan Ave & Lake St,41.788746,-87.601334,365,Ellis Ave & 58th St,,14299,Ellis Ave & 58th St,7/4/2013 12:58,7/4/2013 13:22,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,22731,"1,427",Customer
492,,Michigan Ave & Lake St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,0,Michigan Ave & Lake St,7/4/2013 14:50,7/4/2013 16:24,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,23487,"5,628",Customer
492,,Millennium Park,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,807,Michigan Ave & Lake St,7/4/2013 17:26,7/4/2013 17:34,41.8810317,-87.62408432,8,Millennium Park,24437,510,Customer
492,,Millennium Park,41.8810317,-87.62408432,8,Millennium Park,,0,Millennium Park,7/4/2013 18:13,7/4/2013 19:00,41.8810317,-87.62408432,8,Millennium Park,24670,"2,844",Customer
492,,Lincoln Ave & Armitage Ave,41.8810317,-87.62408432,8,Millennium Park,,4962,Millennium Park,7/4/2013 19:08,7/4/2013 19:53,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,24902,"2,701",Customer
492,,Damen Ave & Pierce Ave,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,,4135,Lincoln Ave & Armitage Ave,7/4/2013 21:57,7/4/2013 22:17,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,25504,"1,178",Customer
492,,May St & Randolph St,41.91468,-87.64332,282,Larrabee St & Menomonee St,,4772,Larrabee St & Menomonee St,7/5/2013 11:59,7/5/2013 12:24,41.88397,-87.655688,155,May St & Randolph St,26759,"1,486",Customer
492,,Kingsbury St & Erie St,41.88397,-87.655688,155,May St & Randolph St,,2656,May St & Randolph St,7/6/2013 11:18,7/6/2013 11:37,41.89384315,-87.64185116,265,Kingsbury St & Erie St,30735,"1,142",Customer
492,,Clark St & Randolph St,41.89384315,-87.64185116,265,Kingsbury St & Erie St,,2076,Kingsbury St & Erie St,7/6/2013 11:49,7/6/2013 12:07,41.884576228,-87.63188991,5,Clark St & Randolph St,30892,"1,073",Customer
492,,State St & Harrison St,41.884576228,-87.63188991,5,Clark St & Randolph St,,1606,Clark St & Randolph St,7/6/2013 13:55,7/6/2013 14:06,41.8739580629,-87.6277394859,30,State St & Harrison St,31561,661,Customer
492,,Wabash Ave & Roosevelt Rd,41.8601213774,-87.6277291853,148,State St & 16th St,,949,State St & 16th St,7/7/2013 14:17,7/7/2013 14:24,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,35424,387,Customer
492,,Fairbanks Ct & Grand Ave,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,4436,Wabash Ave & Roosevelt Rd,7/7/2013 15:52,7/7/2013 16:25,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,35873,"2,014",Customer
492,,McClurg Ct & Illinois St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,373,Fairbanks Ct & Grand Ave,7/7/2013 17:26,7/7/2013 17:41,41.89102,-87.6173,51,McClurg Ct & Illinois St,36271,898,Customer
492,,Lake Shore Dr & Monroe St,41.89102,-87.6173,51,McClurg Ct & Illinois St,,1620,McClurg Ct & Illinois St,7/7/2013 17:51,7/7/2013 18:04,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,36375,788,Customer
492,,Museum Campus,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,2262,Lake Shore Dr & Monroe St,7/7/2013 18:05,7/7/2013 18:30,41.865212,-87.617759,29,Museum Campus,36434,"1,480",Customer
492,,Clinton St & Washington Blvd,41.788746,-87.601334,365,Ellis Ave & 58th St,,15642,Ellis Ave & 58th St,7/7/2013 20:22,7/7/2013 20:46,41.88338,-87.64117,10,Clinton St & Washington Blvd,36850,"1,476",Customer
492,1962,Millennium Park,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,1741,Clinton St & Washington Blvd,7/8/2013 7:33,7/8/2013 7:40,41.8810317,-87.62408432,8,Millennium Park,37328,448,Subscriber
492,,Canal St & Jackson Blvd,41.8810317,-87.62408432,8,Millennium Park,,2039,Millennium Park,7/8/2013 9:08,7/8/2013 18:24,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,37481,"33,362",Customer
492,,State St & Kinzie St,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,,1919,Franklin St & Jackson Blvd,7/8/2013 19:31,7/8/2013 19:44,41.88918,-87.6277,50,State St & Kinzie St,39114,756,Customer
492,1986,Kingsbury St & Erie St,41.88918,-87.6277,50,State St & Kinzie St,Male,1532,State St & Kinzie St,7/8/2013 20:32,7/8/2013 20:40,41.89384315,-87.64185116,265,Kingsbury St & Erie St,39266,444,Subscriber
492,1982,Dearborn St & Adams St,41.89384315,-87.64185116,265,Kingsbury St & Erie St,Male,2473,Kingsbury St & Erie St,7/9/2013 7:45,7/9/2013 7:57,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,39611,692,Subscriber
492,1968,Franklin St & Jackson Blvd,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,Male,830,Dearborn St & Adams St,7/9/2013 8:16,7/9/2013 8:19,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,39695,193,Subscriber
492,1970,Millennium Park,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Male,1262,Franklin St & Jackson Blvd,7/9/2013 16:40,7/9/2013 16:47,41.8810317,-87.62408432,8,Millennium Park,42194,406,Subscriber
492,,Michigan Ave & Lake St,41.8810317,-87.62408432,8,Millennium Park,,559,Millennium Park,7/9/2013 17:20,7/9/2013 17:32,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,42391,702,Customer
492,,Millennium Park,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,807,Michigan Ave & Lake St,7/9/2013 18:43,7/9/2013 19:03,41.8810317,-87.62408432,8,Millennium Park,42701,"1,183",Customer
492,,Clark St & Wrightwood Ave,41.8810317,-87.62408432,8,Millennium Park,,6180,Millennium Park,7/9/2013 19:52,7/9/2013 20:04,41.929546,-87.643118,209,Clark St & Wrightwood Ave,42909,710,Customer
492,,Racine Ave & 18th St,41.929546,-87.643118,209,Clark St & Wrightwood Ave,,13570,Clark St & Wrightwood Ave,7/9/2013 20:07,7/9/2013 20:24,41.8581806068,-87.6564866473,164,Racine Ave & 18th St,42955,"1,045",Customer
492,1988,Racine Ave & 18th St,41.8581806068,-87.6564866473,164,Racine Ave & 18th St,Male,0,Racine Ave & 18th St,7/10/2013 22:50,7/10/2013 22:55,41.8581806068,-87.6564866473,164,Racine Ave & 18th St,47392,287,Subscriber
492,1984,Halsted St & 37th St,41.8581806068,-87.6564866473,164,Racine Ave & 18th St,Male,4300,Racine Ave & 18th St,7/11/2013 10:42,7/11/2013 10:59,41.827071,-87.645801,414,Halsted St & 37th St,48182,992,Subscriber
492,,Dearborn St & Adams St,41.827071,-87.645801,414,Halsted St & 37th St,,7151,Halsted St & 37th St,7/11/2013 14:27,7/11/2013 14:50,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,48917,"1,368",Customer
492,,State St & Kinzie St,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,,1281,Dearborn St & Adams St,7/11/2013 14:55,7/11/2013 15:13,41.88918,-87.6277,50,State St & Kinzie St,49092,"1,079",Customer
492,1974,Orleans St & Elm St,41.88918,-87.6277,50,State St & Kinzie St,Male,2321,State St & Kinzie St,7/11/2013 17:49,7/11/2013 18:10,41.902924,-87.637715,172,Orleans St & Elm St,50023,"1,251",Subscriber
492,1974,Wilton Ave & Diversey Pkwy,41.902924,-87.637715,172,Orleans St & Elm St,Male,3973,Orleans St & Elm St,7/11/2013 18:13,7/11/2013 18:36,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,50116,"1,362",Subscriber
492,,Larrabee St & Menomonee St,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,,2457,Wilton Ave & Diversey Pkwy,7/12/2013 12:26,7/12/2013 12:37,41.91468,-87.64332,282,Larrabee St & Menomonee St,52553,704,Customer
492,,Wood St & Division St,41.91468,-87.64332,282,Larrabee St & Menomonee St,,3672,Larrabee St & Menomonee St,7/12/2013 12:39,7/12/2013 12:53,41.90332,-87.67273,246,Wood St & Division St,52623,842,Customer
492,,Damen Ave & Pierce Ave,41.90332,-87.67273,246,Wood St & Division St,,1160,Wood St & Division St,7/12/2013 13:13,7/12/2013 13:26,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,52801,800,Customer
492,,Racine Ave & Congress Pkwy,41.95469,-87.67393,87,Ravenswood Ave & Irving Park Rd,,10962,Ravenswood Ave & Irving Park Rd,7/14/2013 11:56,7/14/2013 12:05,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,60595,500,Customer
492,,Dayton St & North Ave,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,,4990,Racine Ave & Congress Pkwy,7/14/2013 15:27,7/14/2013 19:06,41.9105780349,-87.6494219288,58,Dayton St & North Ave,61941,"13,140",Customer
492,,Dayton St & North Ave,41.9105780349,-87.6494219288,58,Dayton St & North Ave,,0,Dayton St & North Ave,7/14/2013 19:19,7/14/2013 19:46,41.9105780349,-87.6494219288,58,Dayton St & North Ave,63322,"1,617",Customer
492,1977,Wood St & Division St,41.9105780349,-87.6494219288,58,Dayton St & North Ave,Female,2913,Dayton St & North Ave,7/14/2013 22:50,7/14/2013 23:04,41.90332,-87.67273,246,Wood St & Division St,64061,845,Subscriber
492,,Wood St & Division St,41.90332,-87.67273,246,Wood St & Division St,,0,Wood St & Division St,7/15/2013 10:27,7/15/2013 11:20,41.90332,-87.67273,246,Wood St & Division St,64835,"3,151",Customer
492,,Eckhart Park,41.90332,-87.67273,246,Wood St & Division St,,1763,Wood St & Division St,7/17/2013 18:21,7/17/2013 18:29,41.89637337,-87.66098386,289,Eckhart Park,73367,437,Customer
492,,Wood St & Division St,41.89637337,-87.66098386,289,Eckhart Park,,1763,Eckhart Park,7/17/2013 19:40,7/17/2013 19:47,41.90332,-87.67273,246,Wood St & Division St,73615,427,Customer
492,1983,Damen Ave & Pierce Ave,41.90332,-87.67273,246,Wood St & Division St,Male,1160,Wood St & Division St,7/18/2013 2:17,7/18/2013 2:21,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,74209,263,Subscriber
492,1983,Larrabee St & Menomonee St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,Male,4798,Michigan Ave & Lake St,7/18/2013 19:23,7/18/2013 19:55,41.91468,-87.64332,282,Larrabee St & Menomonee St,76970,"1,894",Subscriber
492,1983,Lincoln Ave & Armitage Ave,41.91468,-87.64332,282,Larrabee St & Menomonee St,Male,842,Larrabee St & Menomonee St,7/18/2013 21:28,7/18/2013 21:37,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,77359,530,Subscriber
492,1984,Damen Ave & Pierce Ave,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,Male,4135,Lincoln Ave & Armitage Ave,7/18/2013 23:19,7/18/2013 23:35,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,77555,977,Subscriber
492,,Lincoln Ave & Armitage Ave,41.910329,-87.672516,223,Wood St & North Ave,,3609,Wood St & North Ave,7/19/2013 18:02,7/19/2013 18:24,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,80048,"1,311",Customer
492,1985,Wabash Ave & Cermak Rd,41.89102,-87.6173,51,McClurg Ct & Illinois St,Male,5913,McClurg Ct & Illinois St,7/20/2013 9:10,7/20/2013 10:16,41.8532387578,-87.6253370902,170,Wabash Ave & Cermak Rd,81154,"3,969",Subscriber
492,1985,Dearborn St & Monroe St,41.8532387578,-87.6253370902,170,Wabash Ave & Cermak Rd,Male,3391,Wabash Ave & Cermak Rd,7/20/2013 10:18,7/20/2013 10:37,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,81369,"1,122",Subscriber
492,1989,Michigan Ave & Pearson St,41.884337,-87.630183,23,Daley Center Plaza,Male,2033,Daley Center Plaza,7/20/2013 14:19,7/20/2013 14:32,41.89766,-87.62351,34,Michigan Ave & Pearson St,82961,743,Subscriber
492,,Lake Shore Dr & Monroe St,41.89766,-87.62351,34,Michigan Ave & Pearson St,,2867,Michigan Ave & Pearson St,7/20/2013 14:36,7/20/2013 15:00,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,83087,"1,450",Customer
492,,Michigan Ave & Pearson St,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,3235,Lake Shore Dr & Monroe St,7/20/2013 15:12,7/20/2013 16:10,41.89766,-87.62351,34,Michigan Ave & Pearson St,83352,"3,476",Customer
492,,Millennium Park,41.89766,-87.62351,34,Michigan Ave & Pearson St,,2251,Michigan Ave & Pearson St,7/20/2013 16:13,7/20/2013 16:39,41.8810317,-87.62408432,8,Millennium Park,83790,"1,584",Customer
492,,Lake Shore Dr & Monroe St,41.8810317,-87.62408432,8,Millennium Park,,1112,Millennium Park,7/20/2013 16:44,7/20/2013 17:01,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,84046,"1,032",Customer
492,,Wabash Ave & Roosevelt Rd,41.8532387578,-87.6253370902,170,Wabash Ave & Cermak Rd,,1551,Wabash Ave & Cermak Rd,7/21/2013 10:25,7/21/2013 10:32,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,86693,456,Customer
492,,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,0,Wabash Ave & Roosevelt Rd,7/21/2013 10:34,7/21/2013 10:58,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,86722,"1,459",Customer
492,,Desplaines St & Kinzie St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,3983,Wabash Ave & Roosevelt Rd,7/21/2013 11:11,7/21/2013 11:42,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,86849,"1,868",Customer
492,,Michigan Ave & Oak St,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,,3053,Desplaines St & Kinzie St,7/21/2013 17:40,7/21/2013 17:54,41.90096039,-87.62377664,42,Michigan Ave & Oak St,89555,867,Customer
492,,Wilton Ave & Diversey Pkwy,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,5189,Michigan Ave & Oak St,7/21/2013 18:16,7/21/2013 18:58,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,89745,"2,479",Customer
492,,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,,0,Orleans St & Merchandise Mart Plaza,7/22/2013 10:57,7/22/2013 12:17,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,91677,"4,793",Customer
492,1966,Desplaines St & Kinzie St,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,Male,979,Orleans St & Merchandise Mart Plaza,7/22/2013 12:29,7/22/2013 12:33,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,92036,255,Subscriber
492,1966,Orleans St & Merchandise Mart Plaza,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,Male,1301,Desplaines St & Kinzie St,7/22/2013 12:41,7/22/2013 12:50,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,92098,550,Subscriber
492,1977,State St & Harrison St,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,Male,2560,Orleans St & Merchandise Mart Plaza,7/22/2013 14:22,7/22/2013 14:34,41.8739580629,-87.6277394859,30,State St & Harrison St,92690,746,Subscriber
492,,Clinton St & Madison St,41.8739580629,-87.6277394859,30,State St & Harrison St,,2411,State St & Harrison St,7/22/2013 14:49,7/22/2013 15:05,41.8815824,-87.64127743,301,Clinton St & Madison St,92788,954,Customer
492,1979,Aberdeen St & Jackson Blvd,41.8815824,-87.64127743,301,Clinton St & Madison St,Male,2193,Clinton St & Madison St,7/22/2013 17:00,7/22/2013 17:06,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,93487,371,Subscriber
492,,Wood St & Division St,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,,4545,Aberdeen St & Jackson Blvd,7/23/2013 10:00,7/23/2013 10:27,41.90332,-87.67273,246,Wood St & Division St,95998,"1,598",Customer
492,,LaSalle St & Washington St,41.90332,-87.67273,246,Wood St & Division St,,4643,Wood St & Division St,7/23/2013 14:27,7/23/2013 14:56,41.882664,-87.63253,6,LaSalle St & Washington St,97125,"1,765",Customer
492,1984,Ashland Ave & Augusta Blvd,41.882664,-87.63253,6,LaSalle St & Washington St,Male,4223,LaSalle St & Washington St,7/23/2013 17:27,7/23/2013 17:47,41.899643,-87.6677,248,Ashland Ave & Augusta Blvd,97988,"1,167",Subscriber
492,,Ashland Ave & Augusta Blvd,41.899643,-87.6677,248,Ashland Ave & Augusta Blvd,,0,Ashland Ave & Augusta Blvd,7/24/2013 15:40,7/24/2013 16:12,41.899643,-87.6677,248,Ashland Ave & Augusta Blvd,101742,"1,869",Customer
492,,Dearborn St & Adams St,41.899643,-87.6677,248,Ashland Ave & Augusta Blvd,,4738,Ashland Ave & Augusta Blvd,7/24/2013 16:13,7/24/2013 16:38,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,101939,"1,482",Customer
492,1976,LaSalle St & Illinois St,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,Male,1580,Dearborn St & Adams St,7/24/2013 17:54,7/24/2013 18:06,41.890749,-87.63206,430,LaSalle St & Illinois St,102604,698,Subscriber
492,1974,Michigan Ave & Washington St,41.890749,-87.63206,430,LaSalle St & Illinois St,Male,1396,LaSalle St & Illinois St,7/25/2013 17:22,7/25/2013 17:39,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,106956,"1,045",Subscriber
492,,Millennium Park,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,386,Michigan Ave & Washington St,7/25/2013 18:07,7/25/2013 18:24,41.8810317,-87.62408432,8,Millennium Park,107268,"1,044",Customer
492,,Michigan Ave & Washington St,41.8810317,-87.62408432,8,Millennium Park,,472,Millennium Park,7/25/2013 18:45,7/25/2013 19:06,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,107460,"1,290",Customer
492,,McClurg Ct & Illinois St,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,1937,Michigan Ave & Washington St,7/25/2013 19:12,7/25/2013 19:46,41.89102,-87.6173,51,McClurg Ct & Illinois St,107571,"2,025",Customer
492,1989,LaSalle St & Illinois St,41.89102,-87.6173,51,McClurg Ct & Illinois St,Male,1498,McClurg Ct & Illinois St,7/25/2013 20:40,7/25/2013 20:49,41.890749,-87.63206,430,LaSalle St & Illinois St,108026,573,Subscriber
492,1983,Dearborn St & Monroe St,41.890749,-87.63206,430,LaSalle St & Illinois St,Male,1265,LaSalle St & Illinois St,7/26/2013 7:38,7/26/2013 7:46,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,108679,471,Subscriber
492,1984,Sheffield Ave & Kingsbury St,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,Male,4874,Dearborn St & Monroe St,7/26/2013 16:20,7/26/2013 16:38,41.90959193,-87.65349723,154,Sheffield Ave & Kingsbury St,110777,"1,104",Subscriber
492,1984,Wood St & Milwaukee Ave,41.90959193,-87.65349723,154,Sheffield Ave & Kingsbury St,Male,3113,Sheffield Ave & Kingsbury St,7/26/2013 17:12,7/26/2013 17:24,41.907655,-87.672552,221,Wood St & Milwaukee Ave,110982,712,Subscriber
492,1979,Wilton Ave & Diversey Pkwy,41.907655,-87.672552,221,Wood St & Milwaukee Ave,Male,4343,Wood St & Milwaukee Ave,7/26/2013 21:48,7/26/2013 22:05,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,112072,"1,010",Subscriber
492,,Aberdeen St & Madison St,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,,2438,Dearborn St & Monroe St,7/27/2013 13:34,7/27/2013 13:45,41.881487,-87.654752,156,Aberdeen St & Madison St,114194,659,Customer
492,,Daley Center Plaza,41.881487,-87.654752,156,Aberdeen St & Madison St,,2697,Aberdeen St & Madison St,7/27/2013 13:58,7/27/2013 14:08,41.884337,-87.630183,23,Daley Center Plaza,114403,632,Customer
492,,State St & Van Buren St,41.88918,-87.6277,50,State St & Kinzie St,,1629,State St & Kinzie St,7/28/2013 9:40,7/28/2013 10:08,41.877181,-87.627844,3,State St & Van Buren St,117605,"1,707",Customer
492,,Lake Shore Dr & Monroe St,41.877181,-87.627844,3,State St & Van Buren St,,1294,State St & Van Buren St,7/28/2013 10:11,7/28/2013 13:04,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,117715,"10,400",Customer
492,,Cannon Dr & Fullerton Ave,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,6522,Lake Shore Dr & Monroe St,7/28/2013 14:28,7/28/2013 14:59,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,119057,"1,812",Customer
492,,Sheffield Ave & Fullerton Ave,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,2660,Cannon Dr & Fullerton Ave,7/28/2013 17:13,7/28/2013 17:33,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,120332,"1,174",Customer
492,,Larrabee St & Menomonee St,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,,2062,Sheffield Ave & Fullerton Ave,7/28/2013 17:48,7/28/2013 18:01,41.91468,-87.64332,282,Larrabee St & Menomonee St,120577,747,Customer
