bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
1750,,Streeter Dr & Illinois St,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,1892,0,Michigan Ave & Washington St,8/17/2013 8:44,8/17/2013 9:02,41.891071,-87.6122,22,Streeter Dr & Illinois St,244036,1084,Customer
1750,,Streeter Dr & Illinois St,41.891071,-87.6122,22,Streeter Dr & Illinois St,,0,2.0,Streeter Dr & Illinois St,8/17/2013 9:44,8/17/2013 10:34,41.891071,-87.6122,22,Streeter Dr & Illinois St,244407,3009,Customer
1750,,Michigan Ave & Oak St,41.891071,-87.6122,22,Streeter Dr & Illinois St,,2094,2.0,Streeter Dr & Illinois St,8/17/2013 10:48,8/17/2013 11:30,41.90096039,-87.62377664,42,Michigan Ave & Oak St,245022,2492,Customer
1750,,Clark St & Lincoln Ave,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,2300,0,Michigan Ave & Oak St,8/17/2013 11:32,8/17/2013 11:55,41.915689,-87.6346,179,Clark St & Lincoln Ave,245569,1393,Customer
1750,,Clark St & Lincoln Ave,41.915689,-87.6346,179,Clark St & Lincoln Ave,,0,0,Clark St & Lincoln Ave,8/17/2013 12:00,8/17/2013 12:22,41.915689,-87.6346,179,Clark St & Lincoln Ave,245976,1310,Customer
1750,,Theater on the Lake,41.915689,-87.6346,179,Clark St & Lincoln Ave,,1663,0,Clark St & Lincoln Ave,8/17/2013 12:27,8/17/2013 12:38,41.926277,-87.630834,350,Theater on the Lake,246414,650,Customer
1750,,Streeter Dr & Illinois St,41.926277,-87.630834,350,Theater on the Lake,,4969,0,Theater on the Lake,8/17/2013 17:48,8/17/2013 18:14,41.891071,-87.6122,22,Streeter Dr & Illinois St,251034,1534,Customer
1750,,Southport Ave & Roscoe St,41.891071,-87.6122,22,Streeter Dr & Illinois St,,8919,2.0,Streeter Dr & Illinois St,8/17/2013 18:34,8/17/2013 19:19,41.943739,-87.66402,71,Southport Ave & Roscoe St,251625,2715,Customer
1750,,Wabash Ave & Roosevelt Rd,41.943739,-87.66402,71,Southport Ave & Roscoe St,,12158,38.0,Southport Ave & Roscoe St,8/17/2013 20:20,8/17/2013 23:24,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,252699,11042,Customer
1750,,Clinton St & Madison St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,2935,0,Wabash Ave & Roosevelt Rd,8/18/2013 0:43,8/18/2013 1:04,41.8815824,-87.64127743,301,Clinton St & Madison St,254207,1271,Customer
