bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
1508,,Lincoln Ave & Armitage Ave,41.89384315,-87.64185116,265,Kingsbury St & Erie St,,3544,0,Kingsbury St & Erie St,8/13/2013 21:49,8/13/2013 22:06,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,221184,1009,Customer
1508,1981,Carpenter St & Huron St,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,Male,3958,0,Lincoln Ave & Armitage Ave,8/15/2013 8:30,8/15/2013 8:46,41.894556,-87.653449,196,Carpenter St & Huron St,229123,945,Subscriber
1508,,State St & Randolph St,41.894556,-87.653449,196,Carpenter St & Huron St,,2930,0,Carpenter St & Huron St,8/16/2013 19:43,8/16/2013 20:04,41.8847302006,-87.6277335692,2,State St & Randolph St,242120,1232,Customer
1508,1983,Orleans St & Merchandise Mart Plaza,41.8847302006,-87.6277335692,2,State St & Randolph St,Male,1083,0,State St & Randolph St,8/16/2013 20:43,8/16/2013 20:49,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,242496,348,Subscriber
1508,1986,May St & Fulton St,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,Male,2161,0,Orleans St & Merchandise Mart Plaza,8/16/2013 21:06,8/16/2013 21:15,41.886773,-87.656001,197,May St & Fulton St,242601,551,Subscriber
1508,1984,Damen Ave & Division St,41.886773,-87.656001,197,May St & Fulton St,Male,3619,0,May St & Fulton St,8/16/2013 21:29,8/16/2013 21:44,41.90331,-87.67695,136,Damen Ave & Division St,242707,908,Subscriber
1508,,California Ave & Milwaukee Ave,41.90331,-87.67695,136,Damen Ave & Division St,,2956,0,Damen Ave & Division St,8/16/2013 22:33,8/16/2013 22:49,41.922695,-87.697153,84,California Ave & Milwaukee Ave,242985,916,Customer
1508,1969,Damen Ave & Grand Ave,41.895769,-87.67722,132,Damen Ave & Chicago Ave,Female,506,0,Damen Ave & Chicago Ave,8/17/2013 11:22,8/17/2013 11:26,41.89122,-87.67686,141,Damen Ave & Grand Ave,245453,225,Subscriber
1508,,Ashland Ave & Lake St,41.895769,-87.67722,132,Damen Ave & Chicago Ave,,1972,0,Damen Ave & Chicago Ave,8/17/2013 14:40,8/17/2013 14:49,41.88541,-87.66732,73,Ashland Ave & Lake St,248403,551,Customer
1508,,Eckhart Park,41.88541,-87.66732,73,Ashland Ave & Lake St,,2100,0,Ashland Ave & Lake St,8/18/2013 18:15,8/18/2013 18:23,41.89637337,-87.66098386,289,Eckhart Park,262253,498,Customer
1508,1983,Clark St & Wellington Ave,41.89637337,-87.66098386,289,Eckhart Park,Female,7247,0,Eckhart Park,8/18/2013 19:17,8/18/2013 19:37,41.9364968219,-87.6475386582,232,Clark St & Wellington Ave,262926,1238,Subscriber
1508,1983,Eckhart Park,41.9364968219,-87.6475386582,232,Clark St & Wellington Ave,Female,7012,0,Clark St & Wellington Ave,8/18/2013 21:45,8/18/2013 22:08,41.89637337,-87.66098386,289,Eckhart Park,263885,1401,Subscriber
1508,1965,Sheffield Ave & Kingsbury St,41.89637337,-87.66098386,289,Eckhart Park,Female,2872,0,Eckhart Park,8/19/2013 10:48,8/19/2013 11:00,41.90959193,-87.65349723,154,Sheffield Ave & Kingsbury St,266007,728,Subscriber
1508,,Streeter Dr & Illinois St,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,5368,0,Cannon Dr & Fullerton Ave,8/19/2013 13:56,8/19/2013 14:25,41.891071,-87.6122,22,Streeter Dr & Illinois St,267382,1760,Customer
1508,,Millennium Park,41.891071,-87.6122,22,Streeter Dr & Illinois St,,2939,0,Streeter Dr & Illinois St,8/19/2013 14:26,8/19/2013 14:40,41.8810317,-87.62408432,8,Millennium Park,267682,854,Customer
1508,,Streeter Dr & Illinois St,41.8810317,-87.62408432,8,Millennium Park,,2194,0,Millennium Park,8/19/2013 14:58,8/19/2013 15:14,41.891071,-87.6122,22,Streeter Dr & Illinois St,267924,947,Customer
1508,,Streeter Dr & Illinois St,41.891071,-87.6122,22,Streeter Dr & Illinois St,,0,0,Streeter Dr & Illinois St,8/19/2013 15:18,8/19/2013 15:48,41.891071,-87.6122,22,Streeter Dr & Illinois St,268076,1794,Customer
1508,,Streeter Dr & Illinois St,41.891071,-87.6122,22,Streeter Dr & Illinois St,,0,0,Streeter Dr & Illinois St,8/19/2013 15:50,8/19/2013 16:13,41.891071,-87.6122,22,Streeter Dr & Illinois St,268338,1384,Customer
1508,,Streeter Dr & Illinois St,41.891071,-87.6122,22,Streeter Dr & Illinois St,,0,0,Streeter Dr & Illinois St,8/19/2013 16:45,8/19/2013 17:00,41.891071,-87.6122,22,Streeter Dr & Illinois St,268948,910,Customer
1508,,Orleans St & Elm St,41.891071,-87.6122,22,Streeter Dr & Illinois St,,3745,6.0,Streeter Dr & Illinois St,8/19/2013 17:29,8/19/2013 18:37,41.902924,-87.637715,172,Orleans St & Elm St,269573,4098,Customer
1508,1984,Dearborn St & Monroe St,41.902924,-87.637715,172,Orleans St & Elm St,Female,3047,0,Orleans St & Elm St,8/20/2013 8:46,8/20/2013 9:00,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,273419,845,Subscriber
1508,,Dearborn St & Adams St,41.87923,-87.640015,11,Canal St & Adams St,,1381,0,Canal St & Adams St,8/20/2013 11:30,8/20/2013 11:41,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,274353,659,Customer
1508,1979,Franklin St & Jackson Blvd,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,Female,830,0,Dearborn St & Adams St,8/20/2013 12:14,8/20/2013 12:21,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,274684,411,Subscriber
1508,1971,Clinton St & Roosevelt Rd,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Male,2007,0,Franklin St & Jackson Blvd,8/20/2013 12:33,8/20/2013 12:41,41.8671177825,-87.6410879593,327,Clinton St & Roosevelt Rd,274760,504,Subscriber
1508,,State St & Kinzie St,41.877749,-87.649633,158,Peoria St & Jackson Blvd,,3089,2.0,Peoria St & Jackson Blvd,8/20/2013 17:15,8/20/2013 18:06,41.88918,-87.6277,50,State St & Kinzie St,277139,3053,Customer
1508,,Columbus Dr & Randolph St,41.88918,-87.6277,50,State St & Kinzie St,,1282,2.0,State St & Kinzie St,8/20/2013 18:09,8/20/2013 18:40,41.8853,-87.62077,263,Columbus Dr & Randolph St,277895,1856,Customer
1508,1965,Clinton St & Washington Blvd,41.8853,-87.62077,263,Columbus Dr & Randolph St,Male,1899,0,Columbus Dr & Randolph St,8/20/2013 19:10,8/20/2013 19:17,41.88338,-87.64117,10,Clinton St & Washington Blvd,278613,398,Subscriber
1508,1960,Blackstone Ave & Hyde Park Blvd,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,12992,0,Clinton St & Washington Blvd,8/21/2013 7:35,8/21/2013 7:45,41.802562,-87.590368,398,Blackstone Ave & Hyde Park Blvd,280875,631,Subscriber
1508,,Clark St & Lincoln Ave,41.9105780349,-87.6494219288,58,Dayton St & North Ave,,2237,0,Dayton St & North Ave,8/21/2013 8:16,8/21/2013 8:24,41.915689,-87.6346,179,Clark St & Lincoln Ave,281243,490,Customer
