bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2711,1980,Wabash Ave & Roosevelt Rd,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,Male,1681,0,Dearborn St & Adams St,10/15/2013 20:26,10/15/2013 20:35,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,795296,535,Subscriber
2711,1951,Clinton St & Washington Blvd,41.871262,-87.673688,284,Wolcott Ave & Polk St,Male,4045,0,Wolcott Ave & Polk St,10/16/2013 15:49,10/16/2013 16:05,41.88338,-87.64117,10,Clinton St & Washington Blvd,800465,934,Subscriber
2711,1976,Wabash Ave & Roosevelt Rd,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,Female,1681,0,Dearborn St & Adams St,10/16/2013 16:55,10/16/2013 17:11,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,801113,954,Subscriber
2711,1990,Halsted St & Madison St,41.87184,-87.64664,27,Halsted St & Polk St,Male,1274,0,Halsted St & Polk St,10/16/2013 19:44,10/16/2013 19:49,41.88175,-87.6478,159,Halsted St & Madison St,803219,313,Subscriber
2711,,LaSalle St & Jackson Blvd,41.90332,-87.67273,246,Wood St & Division St,,5365,0,Wood St & Division St,10/18/2013 12:37,10/18/2013 13:02,41.87817,-87.631985,32,LaSalle St & Jackson Blvd,812611,1510,Customer
2711,1959,Daley Center Plaza,41.87817,-87.631985,32,LaSalle St & Jackson Blvd,Female,983,0,LaSalle St & Jackson Blvd,10/18/2013 13:42,10/18/2013 13:46,41.884337,-87.630183,23,Daley Center Plaza,813090,251,Subscriber
2711,1938,Wabash Ave & Roosevelt Rd,41.884337,-87.630183,23,Daley Center Plaza,Male,2391,0,Daley Center Plaza,10/18/2013 14:11,10/18/2013 14:21,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,813248,620,Subscriber
2711,,Lake Shore Dr & Ohio St,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,0,0,Lake Shore Dr & Ohio St,10/19/2013 10:27,10/19/2013 10:29,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,818436,112,Customer
2711,,Lake Shore Dr & North Blvd,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,3384,0,Lake Shore Dr & Ohio St,10/19/2013 10:33,10/19/2013 10:55,41.911722,-87.626804,328,Lake Shore Dr & North Blvd,818487,1317,Customer
2711,1990,Michigan Ave & Oak St,41.911722,-87.626804,328,Lake Shore Dr & North Blvd,Male,1359,0,Lake Shore Dr & North Blvd,10/19/2013 11:55,10/19/2013 12:00,41.90096039,-87.62377664,42,Michigan Ave & Oak St,819278,323,Subscriber
2711,1991,Racine Ave & Fullerton Ave,41.90096039,-87.62377664,42,Michigan Ave & Oak St,Male,5303,0,Michigan Ave & Oak St,10/19/2013 16:28,10/19/2013 16:44,41.92556258,-87.65840426,189,Racine Ave & Fullerton Ave,822472,917,Subscriber
2711,1991,Michigan Ave & Oak St,41.92556258,-87.65840426,189,Racine Ave & Fullerton Ave,Male,4878,0,Racine Ave & Fullerton Ave,10/20/2013 7:30,10/20/2013 7:43,41.90096039,-87.62377664,42,Michigan Ave & Oak St,824639,765,Subscriber
2711,1973,Michigan Ave & Lake St,41.90096039,-87.62377664,42,Michigan Ave & Oak St,Male,4145,0,Michigan Ave & Oak St,10/20/2013 8:29,10/20/2013 8:36,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,824774,376,Subscriber
2711,1985,Lincoln Ave & Armitage Ave,41.912202,-87.634664,182,Wells St & Concord Ln,Male,877,0,Wells St & Concord Ln,10/21/2013 9:16,10/21/2013 9:21,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,832709,262,Subscriber
2711,,Lake Shore Dr & North Blvd,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,,1444,0,Lincoln Ave & Armitage Ave,10/21/2013 14:46,10/21/2013 15:11,41.911722,-87.626804,328,Lake Shore Dr & North Blvd,834642,1509,Customer
2711,,Streeter Dr & Illinois St,41.911722,-87.626804,328,Lake Shore Dr & North Blvd,,3304,0,Lake Shore Dr & North Blvd,10/21/2013 15:17,10/21/2013 15:38,41.891071,-87.6122,22,Streeter Dr & Illinois St,834846,1312,Customer
