bikeid,birthyear,gender,to_station_name,from_station_name,end_station,usertype,meters,stoptime,from_station_id,starttime,to_station_id,start_station,tripduration,trip_id
52,,,Clark St & Wrightwood Ave,Racine Ave & Fullerton Ave,Clark St & Wrightwood Ave,Customer,1660,6/29/2013 9:25,189,6/29/2013 9:10,209,Racine Ave & Fullerton Ave,868,7663
52,,,Racine Ave & Fullerton Ave,Clark St & Wrightwood Ave,Racine Ave & Fullerton Ave,Customer,1660,6/29/2013 12:00,209,6/29/2013 11:43,189,Clark St & Wrightwood Ave,"1,028",7907
52,,,Wood St & Division St,Racine Ave & Fullerton Ave,Wood St & Division St,Customer,3713,6/29/2013 19:50,189,6/29/2013 18:16,246,Racine Ave & Fullerton Ave,"5,632",9128
52,,,Dearborn St & Adams St,Ogden Ave & Chicago Ave,Dearborn St & Adams St,Customer,3547,6/30/2013 12:42,44,6/30/2013 12:16,20,Ogden Ave & Chicago Ave,"1,539",10262
52,,,Dearborn St & Adams St,Canal St & Jackson Blvd,Dearborn St & Adams St,Customer,1061,6/30/2013 23:02,138,6/30/2013 22:39,20,Canal St & Jackson Blvd,"1,335",12380
52,,,Loomis St & Taylor St,Dearborn St & Adams St,Loomis St & Taylor St,Customer,3670,6/30/2013 23:32,20,6/30/2013 23:03,139,Dearborn St & Adams St,"1,727",12398
52,,,State St & Randolph St,State St & Harrison St,State St & Randolph St,Customer,1903,7/3/2013 17:44,30,7/3/2013 17:30,2,State St & Harrison St,829,21298
52,,,State St & Kinzie St,State St & Randolph St,State St & Kinzie St,Customer,523,7/4/2013 15:17,2,7/4/2013 15:14,50,State St & Randolph St,217,23660
52,,,Lake Shore Dr & Monroe St,State St & Kinzie St,Lake Shore Dr & Monroe St,Customer,2647,7/4/2013 15:53,50,7/4/2013 15:19,300,State St & Kinzie St,"2,046",23702
52,,,Museum Campus,Lake Shore Dr & Monroe St,Museum Campus,Customer,2262,7/4/2013 16:23,300,7/4/2013 15:55,29,Lake Shore Dr & Monroe St,"1,665",23915
52,,,Millennium Park,Museum Campus,Millennium Park,Customer,2764,7/5/2013 11:39,29,7/5/2013 11:01,8,Museum Campus,"2,281",26418
52,,,McClurg Ct & Illinois St,Millennium Park,McClurg Ct & Illinois St,Customer,2271,7/5/2013 12:43,8,7/5/2013 11:51,51,Millennium Park,"3,136",26692
52,,,Museum Campus,State St & Randolph St,Museum Campus,Customer,3541,7/5/2013 16:51,2,7/5/2013 16:13,29,State St & Randolph St,"2,324",28393
52,,,Wabash Ave & Cermak Rd,Museum Campus,Wabash Ave & Cermak Rd,Customer,2403,7/5/2013 17:42,29,7/5/2013 16:54,170,Museum Campus,"2,857",28634
52,,,Michigan Ave & Congress Pkwy,Wabash Ave & Cermak Rd,Michigan Ave & Congress Pkwy,Customer,2699,7/5/2013 19:51,170,7/5/2013 19:34,40,Wabash Ave & Cermak Rd,"1,031",29277
52,,,Michigan Ave & Congress Pkwy,Michigan Ave & Congress Pkwy,Michigan Ave & Congress Pkwy,Customer,0,7/5/2013 20:40,40,7/5/2013 20:38,40,Michigan Ave & Congress Pkwy,119,29488
52,,,Museum Campus,Museum Campus,Museum Campus,Customer,0,7/24/2013 13:17,29,7/24/2013 10:23,29,Museum Campus,"10,478",100358
52,,,Millennium Park,Museum Campus,Millennium Park,Customer,2764,7/24/2013 16:02,29,7/24/2013 15:42,8,Museum Campus,"1,210",101762
52,,,Millennium Park,Millennium Park,Millennium Park,Customer,0,7/24/2013 16:45,8,7/24/2013 16:21,8,Millennium Park,"1,429",101999
52,,,Wells St & Erie St,Millennium Park,Wells St & Erie St,Customer,2508,7/24/2013 17:08,8,7/24/2013 16:47,64,Millennium Park,"1,270",102145
52,,,Orleans St & Elm St,Wells St & Erie St,Orleans St & Elm St,Customer,1489,7/24/2013 17:27,64,7/24/2013 17:22,172,Wells St & Erie St,293,102365
52,,,Sheffield Ave & Wellington Ave,Orleans St & Elm St,Sheffield Ave & Wellington Ave,Customer,4326,7/24/2013 19:29,172,7/24/2013 18:58,67,Orleans St & Elm St,"1,825",102911
52,,,Orleans St & Elm St,Sheffield Ave & Wellington Ave,Orleans St & Elm St,Customer,4766,7/24/2013 20:47,67,7/24/2013 20:21,172,Sheffield Ave & Wellington Ave,"1,552",103319
52,,,Racine Ave & Fullerton Ave,Southport Ave & Wellington Ave,Racine Ave & Fullerton Ave,Customer,1380,7/25/2013 19:40,228,7/25/2013 19:27,189,Southport Ave & Wellington Ave,810,107649
52,,,Sheffield Ave & Fullerton Ave,Sheffield Ave & Fullerton Ave,Sheffield Ave & Fullerton Ave,Customer,0,7/27/2013 10:05,60,7/27/2013 10:04,60,Sheffield Ave & Fullerton Ave,61,112888
52,,,Orleans St & Merchandise Mart Plaza,Sheffield Ave & Fullerton Ave,Orleans St & Merchandise Mart Plaza,Customer,5487,7/27/2013 10:24,60,7/27/2013 10:08,13,Sheffield Ave & Fullerton Ave,963,112906
52,,,Dayton St & North Ave,Sheffield Ave & Wellington Ave,Dayton St & North Ave,Customer,3031,7/27/2013 18:39,67,7/27/2013 18:18,58,Sheffield Ave & Wellington Ave,"1,268",116021
52,,,Halsted St & James M Rochford St,May St & Taylor St,Halsted St & James M Rochford St,Customer,1274,7/30/2013 7:20,160,7/30/2013 7:08,166,May St & Taylor St,713,127268
52,,,Millennium Park,Clinton St & Washington Blvd,Millennium Park,Customer,1741,8/2/2013 9:53,10,8/2/2013 9:38,8,Clinton St & Washington Blvd,925,141064
52,,,Fairbanks Ct & Grand Ave,Green St & Randolph St,Fairbanks Ct & Grand Ave,Customer,3228,8/2/2013 15:14,53,8/2/2013 14:53,262,Green St & Randolph St,"1,293",142515
52,,,Loomis St & Taylor St,Lake Shore Dr & Wellington Ave,Loomis St & Taylor St,Customer,13625,8/3/2013 15:17,234,8/3/2013 14:53,139,Lake Shore Dr & Wellington Ave,"1,417",148983
52,,,Sheffield Ave & Wellington Ave,Loomis St & Taylor St,Sheffield Ave & Wellington Ave,Customer,8727,8/3/2013 17:38,139,8/3/2013 17:23,67,Loomis St & Taylor St,912,150602
52,,,Larrabee St & Webster Ave,Sheffield Ave & Wellington Ave,Larrabee St & Webster Ave,Customer,2014,8/3/2013 18:31,67,8/3/2013 18:10,193,Sheffield Ave & Wellington Ave,"1,278",151131
52,,,Larrabee St & Webster Ave,Larrabee St & Webster Ave,Larrabee St & Webster Ave,Customer,0,8/3/2013 18:37,193,8/3/2013 18:33,193,Larrabee St & Webster Ave,271,151330
