bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
50,,Dearborn St & Monroe St,41.893832,-87.634195,64,Wells St & Erie St,,1766,Wells St & Erie St,6/29/2013 14:56,6/29/2013 15:15,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,8500,"1,146",Customer
50,1997,Daley Center Plaza,41.884337,-87.630183,23,Daley Center Plaza,Male,0,Daley Center Plaza,6/30/2013 13:15,6/30/2013 13:25,41.884337,-87.630183,23,Daley Center Plaza,10534,547,Subscriber
50,,Michigan Ave & Congress Pkwy,41.884337,-87.630183,23,Daley Center Plaza,,1540,Daley Center Plaza,6/30/2013 14:24,6/30/2013 14:53,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,10842,"1,751",Customer
50,,McClurg Ct & Illinois St,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,,3590,Michigan Ave & Congress Pkwy,6/30/2013 14:59,6/30/2013 15:54,41.89102,-87.6173,51,McClurg Ct & Illinois St,11021,"3,329",Customer
50,,Pine Grove Ave & Addison St,41.89102,-87.6173,51,McClurg Ct & Illinois St,,8209,McClurg Ct & Illinois St,6/30/2013 16:21,6/30/2013 17:38,41.947836,-87.645416,273,Pine Grove Ave & Addison St,11416,"4,627",Customer
50,1979,State St & Kinzie St,41.947836,-87.645416,273,Pine Grove Ave & Addison St,Female,8790,Pine Grove Ave & Addison St,6/30/2013 18:17,6/30/2013 18:27,41.88918,-87.6277,50,State St & Kinzie St,11901,587,Subscriber
50,,Millennium Park,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,4711,Michigan Ave & Oak St,7/1/2013 14:31,7/1/2013 14:49,41.8810317,-87.62408432,8,Millennium Park,14308,"1,063",Customer
50,,Michigan Ave & Lake St,41.8810317,-87.62408432,8,Millennium Park,,559,Millennium Park,7/1/2013 15:47,7/1/2013 16:10,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,14868,"1,393",Customer
50,,Lake Shore Dr & Monroe St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,2154,Michigan Ave & Lake St,7/1/2013 17:26,7/1/2013 17:46,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,15461,"1,184",Customer
50,,Cannon Dr & Fullerton Ave,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,6522,Lake Shore Dr & Monroe St,7/1/2013 17:49,7/1/2013 18:14,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,15580,"1,487",Customer
50,,Daley Center Plaza,41.884337,-87.630183,23,Daley Center Plaza,,0,Daley Center Plaza,7/1/2013 21:17,7/1/2013 21:22,41.884337,-87.630183,23,Daley Center Plaza,16073,307,Customer
50,,McClurg Ct & Illinois St,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,,2966,Franklin St & Jackson Blvd,7/2/2013 17:51,7/2/2013 18:09,41.89102,-87.6173,51,McClurg Ct & Illinois St,18871,"1,050",Customer
50,1984,State St & Kinzie St,41.89102,-87.6173,51,McClurg Ct & Illinois St,Male,1201,McClurg Ct & Illinois St,7/2/2013 23:57,7/3/2013 0:03,41.88918,-87.6277,50,State St & Kinzie St,19384,338,Subscriber
50,,Michigan Ave & Oak St,41.88918,-87.6277,50,State St & Kinzie St,,1799,State St & Kinzie St,7/3/2013 11:45,7/3/2013 12:02,41.90096039,-87.62377664,42,Michigan Ave & Oak St,20216,"1,060",Customer
50,,Carpenter St & Huron St,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,3525,Michigan Ave & Oak St,7/3/2013 13:37,7/3/2013 14:15,41.894556,-87.653449,196,Carpenter St & Huron St,20556,"2,271",Customer
50,,Carpenter St & Huron St,41.894556,-87.653449,196,Carpenter St & Huron St,,0,Carpenter St & Huron St,7/3/2013 14:25,7/3/2013 15:07,41.894556,-87.653449,196,Carpenter St & Huron St,20789,"2,548",Customer
50,,Halsted St & James M Rochford St,41.894556,-87.653449,196,Carpenter St & Huron St,,3740,Carpenter St & Huron St,7/4/2013 22:44,7/4/2013 23:10,41.865861,-87.646611,166,Halsted St & James M Rochford St,25636,"1,555",Customer
50,,Michigan Ave & Pearson St,41.865861,-87.646611,166,Halsted St & James M Rochford St,,5552,Halsted St & James M Rochford St,7/5/2013 15:22,7/5/2013 16:05,41.89766,-87.62351,34,Michigan Ave & Pearson St,28107,"2,618",Customer
50,,Michigan Ave & Pearson St,41.89766,-87.62351,34,Michigan Ave & Pearson St,,0,Michigan Ave & Pearson St,7/5/2013 16:12,7/5/2013 16:31,41.89766,-87.62351,34,Michigan Ave & Pearson St,28386,"1,171",Customer
50,,Kingsbury St & Erie St,41.89384315,-87.64185116,265,Kingsbury St & Erie St,,0,Kingsbury St & Erie St,7/6/2013 4:08,7/6/2013 4:27,41.89384315,-87.64185116,265,Kingsbury St & Erie St,30093,"1,178",Customer
50,,Dearborn St & Adams St,41.89384315,-87.64185116,265,Kingsbury St & Erie St,,2473,Kingsbury St & Erie St,7/6/2013 12:04,7/6/2013 12:32,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,30957,"1,643",Customer
50,,Michigan Ave & Congress Pkwy,41.8793563587,-87.6297910363,20,Dearborn St & Adams St,,832,Dearborn St & Adams St,7/6/2013 13:14,7/6/2013 13:30,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,31350,962,Customer
50,,McClurg Ct & Illinois St,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,,3590,Michigan Ave & Congress Pkwy,7/6/2013 13:32,7/6/2013 13:58,41.89102,-87.6173,51,McClurg Ct & Illinois St,31416,"1,526",Customer
