bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
1208,1977,Clinton St & Washington Blvd,41.884576228,-87.63188991,5,Clark St & Randolph St,Male,892,Clark St & Randolph St,8/6/2013 17:14,8/6/2013 17:18,41.88338,-87.64117,10,Clinton St & Washington Blvd,170287,232,Subscriber
1208,1987,Franklin St & Jackson Blvd,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,1559,Clinton St & Washington Blvd,8/6/2013 17:19,8/6/2013 17:25,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,170312,354,Subscriber
1208,1980,Sheffield Ave & Fullerton Ave,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Male,6042,Franklin St & Jackson Blvd,8/6/2013 17:34,8/6/2013 17:58,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,170469,"1,448",Subscriber
1208,1983,Clinton St & Washington Blvd,41.875885,-87.640795,37,Clinton St & Tilden St,Male,1579,Clinton St & Tilden St,8/7/2013 6:23,8/7/2013 6:28,41.88338,-87.64117,10,Clinton St & Washington Blvd,172469,293,Subscriber
1208,1951,Fairbanks Ct & Grand Ave,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,2750,Clinton St & Washington Blvd,8/7/2013 6:46,8/7/2013 6:55,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,172522,593,Subscriber
1208,1970,Michigan Ave & Lake St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,Male,1319,Fairbanks Ct & Grand Ave,8/7/2013 7:16,8/7/2013 7:20,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,172634,287,Subscriber
1208,,McCormick Place,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,4414,Michigan Ave & Lake St,8/7/2013 7:33,8/7/2013 7:52,41.8513751729,-87.6188346489,106,McCormick Place,172706,"1,143",Customer
1208,,Michigan Ave & Congress Pkwy,41.8513751729,-87.6188346489,106,McCormick Place,,3128,McCormick Place,8/7/2013 10:31,8/7/2013 10:54,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,173646,"1,389",Customer
1208,,Museum Campus,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,,2307,Michigan Ave & Congress Pkwy,8/7/2013 14:19,8/7/2013 14:40,41.865212,-87.617759,29,Museum Campus,174825,"1,267",Customer
1208,,State St & Kinzie St,41.865212,-87.617759,29,Museum Campus,,4667,Museum Campus,8/7/2013 16:47,8/7/2013 17:19,41.88918,-87.6277,50,State St & Kinzie St,175588,"1,909",Customer
1208,1961,Aberdeen St & Jackson Blvd,41.88918,-87.6277,50,State St & Kinzie St,Female,3877,State St & Kinzie St,8/7/2013 17:42,8/7/2013 18:34,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,176156,"3,107",Subscriber
1208,,Congress Pkwy & Ogden Ave,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,,1835,Aberdeen St & Jackson Blvd,8/7/2013 20:47,8/7/2013 21:08,41.87501,-87.67328,0,Congress Pkwy & Ogden Ave,177188,"1,270",Customer
1208,1983,Clark St & Congress Pkwy,41.87923,-87.640015,11,Canal St & Adams St,Male,1327,Canal St & Adams St,8/9/2013 11:45,8/9/2013 11:52,41.8759326655,-87.6305845355,9,Clark St & Congress Pkwy,186053,429,Subscriber
1208,,Mies van der Rohe Way & Chicago Ave,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,2017,Michigan Ave & Washington St,8/9/2013 16:54,8/9/2013 17:26,41.89691,-87.621743,338,Mies van der Rohe Way & Chicago Ave,188800,"1,918",Customer
1208,,Clinton St & Lake St,41.8847302006,-87.6277335692,2,State St & Randolph St,,1968,State St & Randolph St,8/9/2013 21:25,8/9/2013 22:21,41.8858327415,-87.6413823149,21,Clinton St & Lake St,190908,"3,378",Customer
1208,1984,Michigan Ave & Pearson St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,Female,2833,Clinton St & Lake St,8/10/2013 11:00,8/10/2013 11:17,41.89766,-87.62351,34,Michigan Ave & Pearson St,192835,"1,002",Subscriber
