bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2213,1977,Dearborn St & Monroe St,41.8513751729,-87.6188346489,106,McCormick Place,Male,4112,McCormick Place,9/20/2013 13:08,9/20/2013 13:24,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,537955,979,Subscriber
2213,1981,Fairbanks Ct & Grand Ave,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,Male,1971,Dearborn St & Monroe St,9/20/2013 14:58,9/20/2013 15:06,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,538860,489,Subscriber
2213,,Fairbanks Ct & Grand Ave,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,0,Fairbanks Ct & Grand Ave,9/20/2013 16:56,9/20/2013 17:26,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,540257,"1,812",Customer
2213,,Clinton St & Washington Blvd,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,2609,Fairbanks Ct & Grand Ave,9/20/2013 17:39,9/20/2013 17:55,41.88338,-87.64117,10,Clinton St & Washington Blvd,541044,999,Customer
2213,1987,Franklin St & Lake St,41.88338,-87.64117,10,Clinton St & Washington Blvd,Male,799,Clinton St & Washington Blvd,9/20/2013 17:57,9/20/2013 18:01,41.885837,-87.6355,272,Franklin St & Lake St,541267,227,Subscriber
2213,1976,Theater on the Lake,41.885837,-87.6355,272,Franklin St & Lake St,Male,5759,Franklin St & Lake St,9/20/2013 18:10,9/20/2013 18:39,41.926277,-87.630834,350,Theater on the Lake,541444,"1,751",Subscriber
2213,1976,Clarendon Ave & Leland Ave,41.926277,-87.630834,350,Theater on the Lake,Male,5516,Theater on the Lake,9/20/2013 18:41,9/20/2013 19:08,41.967968,-87.650001,385,Clarendon Ave & Leland Ave,541775,"1,599",Subscriber
2213,1976,Clifton Ave & Lawrence Ave,41.967968,-87.650001,385,Clarendon Ave & Leland Ave,Male,871,Clarendon Ave & Leland Ave,9/20/2013 19:08,9/20/2013 19:14,41.968873,-87.658857,104,Clifton Ave & Lawrence Ave,542035,353,Subscriber
2213,,Theater on the Lake,41.968873,-87.658857,104,Clifton Ave & Lawrence Ave,,6327,Clifton Ave & Lawrence Ave,9/21/2013 8:06,9/21/2013 8:29,41.926277,-87.630834,350,Theater on the Lake,543933,"1,370",Customer
2213,,Lincoln Ave & Armitage Ave,41.926277,-87.630834,350,Theater on the Lake,,1480,Theater on the Lake,9/21/2013 8:31,9/21/2013 8:38,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,544025,466,Customer
