bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
640,,Millennium Park,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,,1262,0,Franklin St & Jackson Blvd,7/12/2013 20:46,7/12/2013 21:13,41.8810317,-87.62408432,8,Millennium Park,54858,1670,Customer
640,,Kingsbury St & Erie St,41.89384315,-87.64185116,265,Kingsbury St & Erie St,,0,0,Kingsbury St & Erie St,7/14/2013 18:53,7/14/2013 19:21,41.89384315,-87.64185116,265,Kingsbury St & Erie St,63217,1639,Customer
640,,Kingsbury St & Erie St,41.89384315,-87.64185116,265,Kingsbury St & Erie St,,0,0,Kingsbury St & Erie St,7/14/2013 19:31,7/14/2013 19:55,41.89384315,-87.64185116,265,Kingsbury St & Erie St,63375,1419,Customer
640,,Martin Luther King Dr & Oakwood Blvd,41.89384315,-87.64185116,265,Kingsbury St & Erie St,,11852,0,Kingsbury St & Erie St,7/15/2013 8:39,7/15/2013 8:48,41.82256,-87.61615,420,Martin Luther King Dr & Oakwood Blvd,64574,533,Customer
640,1965,Fairbanks Ct & Grand Ave,41.82256,-87.61615,420,Martin Luther King Dr & Oakwood Blvd,Male,9316,0,Martin Luther King Dr & Oakwood Blvd,7/15/2013 9:04,7/15/2013 9:18,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,64640,853,Subscriber
640,,Lake Shore Dr & Monroe St,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,6552,2.0,Cannon Dr & Fullerton Ave,7/15/2013 13:58,7/15/2013 14:34,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,65646,2204,Customer
640,,McCormick Place,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,4011,2.0,Lake Shore Dr & Monroe St,7/15/2013 20:21,7/15/2013 20:52,41.8513751729,-87.6188346489,106,McCormick Place,67234,1876,Customer
640,,State St & 16th St,41.8513751729,-87.6188346489,106,McCormick Place,,1668,0,McCormick Place,7/15/2013 21:41,7/15/2013 21:50,41.8601213774,-87.6277291853,148,State St & 16th St,67402,586,Customer
640,1951,Franklin St & Jackson Blvd,41.8739580629,-87.6277394859,30,State St & Harrison St,Male,1413,0,State St & Harrison St,7/16/2013 8:07,7/16/2013 8:15,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,67890,477,Subscriber
640,1981,Daley Center Plaza,41.8759326655,-87.6305845355,9,Clark St & Congress Pkwy,Male,1444,0,Clark St & Congress Pkwy,7/16/2013 9:24,7/16/2013 9:30,41.884337,-87.630183,23,Daley Center Plaza,68126,339,Subscriber
640,1975,Larrabee St & Menomonee St,41.884337,-87.630183,23,Daley Center Plaza,Female,4773,0,Daley Center Plaza,7/16/2013 14:33,7/16/2013 14:58,41.91468,-87.64332,282,Larrabee St & Menomonee St,69142,1460,Subscriber
640,,Larrabee St & Menomonee St,41.91468,-87.64332,282,Larrabee St & Menomonee St,,0,38.0,Larrabee St & Menomonee St,7/17/2013 18:21,7/17/2013 21:31,41.91468,-87.64332,282,Larrabee St & Menomonee St,73368,11360,Customer
