bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2168,1965,Clinton St & Washington Blvd,41.8853,-87.62077,263,Columbus Dr & Randolph St,Male,1899,0,Columbus Dr & Randolph St,9/18/2013 18:13,9/18/2013 18:25,41.88338,-87.64117,10,Clinton St & Washington Blvd,527015,722,Subscriber
2168,1988,Clinton St & Lake St,41.880422,-87.642746,38,Jefferson St & Monroe St,Male,940,0,Jefferson St & Monroe St,9/19/2013 8:52,9/19/2013 8:57,41.8858327415,-87.6413823149,21,Clinton St & Lake St,528486,337,Subscriber
2168,1980,Clinton St & Tilden St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,Male,1132,0,Clinton St & Lake St,9/19/2013 9:25,9/19/2013 9:31,41.875885,-87.640795,37,Clinton St & Tilden St,528697,345,Subscriber
2168,1949,McClurg Ct & Illinois St,41.875885,-87.640795,37,Clinton St & Tilden St,Male,3917,0,Clinton St & Tilden St,9/19/2013 10:57,9/19/2013 11:16,41.89102,-87.6173,51,McClurg Ct & Illinois St,528969,1135,Subscriber
2168,1949,Clinton St & Tilden St,41.89102,-87.6173,51,McClurg Ct & Illinois St,Male,3825,0,McClurg Ct & Illinois St,9/19/2013 12:12,9/19/2013 12:30,41.875885,-87.640795,37,Clinton St & Tilden St,529278,1076,Subscriber
2168,1985,Wells St & Polk St,41.875885,-87.640795,37,Clinton St & Tilden St,Male,1013,0,Clinton St & Tilden St,9/19/2013 16:35,9/19/2013 16:39,41.872373,-87.633523,344,Wells St & Polk St,530779,285,Subscriber
2168,1960,Daley Center Plaza,41.872373,-87.633523,344,Wells St & Polk St,Male,1808,0,Wells St & Polk St,9/19/2013 16:44,9/19/2013 16:50,41.884337,-87.630183,23,Daley Center Plaza,530898,384,Subscriber
2168,1968,Sedgwick St & Schiller St,41.884337,-87.630183,23,Daley Center Plaza,Male,3120,0,Daley Center Plaza,9/19/2013 17:41,9/19/2013 17:56,41.907576,-87.638517,410,Sedgwick St & Schiller St,531857,880,Subscriber
2168,,Wood St & Milwaukee Ave,41.907576,-87.638517,410,Sedgwick St & Schiller St,,3462,0,Sedgwick St & Schiller St,9/21/2013 10:18,9/21/2013 10:43,41.907655,-87.672552,221,Wood St & Milwaukee Ave,544815,1508,Customer
2168,1986,LaSalle St & Jackson Blvd,41.907655,-87.672552,221,Wood St & Milwaukee Ave,Male,5554,0,Wood St & Milwaukee Ave,9/21/2013 14:39,9/21/2013 14:58,41.87817,-87.631985,32,LaSalle St & Jackson Blvd,549094,1118,Subscriber
2168,1976,Columbus Dr & Randolph St,41.87817,-87.631985,32,LaSalle St & Jackson Blvd,Male,2058,0,LaSalle St & Jackson Blvd,9/21/2013 15:28,9/21/2013 15:38,41.8853,-87.62077,263,Columbus Dr & Randolph St,549909,631,Subscriber
