bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2118,,Museum Campus,41.867888,-87.623041,309,Indiana Ave & Roosevelt Rd,,1574,0,Indiana Ave & Roosevelt Rd,9/18/2013 11:14,9/18/2013 11:40,41.865212,-87.617759,29,Museum Campus,523762,1524,Customer
2118,,Museum Campus,41.865212,-87.617759,29,Museum Campus,,0,0,Museum Campus,9/18/2013 12:19,9/18/2013 12:32,41.865212,-87.617759,29,Museum Campus,524161,780,Customer
2118,1979,Michigan Ave & 14th St,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,Male,1554,0,Michigan Ave & Congress Pkwy,9/18/2013 18:16,9/18/2013 18:23,41.864059,-87.623727,310,Michigan Ave & 14th St,527027,453,Subscriber
2118,1968,Halsted St & Polk St,41.864059,-87.623727,310,Michigan Ave & 14th St,Male,3065,0,Michigan Ave & 14th St,9/19/2013 7:42,9/19/2013 7:45,41.87184,-87.64664,27,Halsted St & Polk St,528069,177,Subscriber
2118,1976,Museum Campus,41.87184,-87.64664,27,Halsted St & Polk St,Male,4224,0,Halsted St & Polk St,9/19/2013 8:22,9/19/2013 8:29,41.865212,-87.617759,29,Museum Campus,528267,412,Subscriber
2118,,Halsted St & Polk St,41.865212,-87.617759,29,Museum Campus,,4012,0,Museum Campus,9/19/2013 11:38,9/19/2013 11:46,41.87184,-87.64664,27,Halsted St & Polk St,529106,508,Customer
2118,1986,Clark St & Randolph St,41.87184,-87.64664,27,Halsted St & Polk St,Male,3198,0,Halsted St & Polk St,9/19/2013 14:26,9/19/2013 14:40,41.884576228,-87.63188991,5,Clark St & Randolph St,529895,834,Subscriber
2118,1988,Wells St & Polk St,41.884576228,-87.63188991,5,Clark St & Randolph St,Female,1514,0,Clark St & Randolph St,9/19/2013 17:41,9/19/2013 17:55,41.872373,-87.633523,344,Wells St & Polk St,531862,842,Subscriber
2118,1982,Ashland Ave & Grand Ave,41.9178588677,-87.668919,25,Ashland Ave & Armitage Ave,Female,3870,0,Ashland Ave & Armitage Ave,9/20/2013 8:39,9/20/2013 8:59,41.891072,-87.666611,434,Ashland Ave & Grand Ave,535871,1195,Subscriber
2118,1982,Clinton St & Lake St,41.891072,-87.666611,434,Ashland Ave & Grand Ave,Female,2679,0,Ashland Ave & Grand Ave,9/20/2013 12:44,9/20/2013 12:57,41.8858327415,-87.6413823149,21,Clinton St & Lake St,537741,768,Subscriber
2118,1983,Ashland Ave & Division St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,Female,3163,0,Clinton St & Lake St,9/20/2013 13:01,9/20/2013 13:14,41.903456,-87.66777,61,Ashland Ave & Division St,537896,789,Subscriber
2118,,Damen Ave & Pierce Ave,41.903456,-87.66777,61,Ashland Ave & Division St,,1571,0,Ashland Ave & Division St,9/21/2013 9:06,9/21/2013 9:19,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,544198,792,Customer
2118,1970,Ogden Ave & Chicago Ave,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,Female,2616,0,Damen Ave & Pierce Ave,9/21/2013 9:46,9/21/2013 9:59,41.896362458,-87.6540612729,44,Ogden Ave & Chicago Ave,544516,813,Subscriber
