bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
619,1954,Sheffield Ave & Fullerton Ave,41.90959193,-87.65349723,154,Sheffield Ave & Kingsbury St,Male,1798,0,Sheffield Ave & Kingsbury St,7/26/2013 17:14,7/26/2013 17:28,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,110997,801,Subscriber
619,1981,Wilton Ave & Diversey Pkwy,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,Female,867,0,Sheffield Ave & Fullerton Ave,7/27/2013 8:24,7/27/2013 8:29,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,112638,268,Subscriber
619,,Larrabee St & Menomonee St,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,,2457,2.0,Wilton Ave & Diversey Pkwy,7/27/2013 13:28,7/27/2013 13:58,41.91468,-87.64332,282,Larrabee St & Menomonee St,114157,1807,Customer
619,,Cannon Dr & Fullerton Ave,41.91468,-87.64332,282,Larrabee St & Menomonee St,,2111,2.0,Larrabee St & Menomonee St,7/27/2013 14:09,7/27/2013 15:06,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,114492,3412,Customer
619,,McClurg Ct & Illinois St,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,5215,0,Cannon Dr & Fullerton Ave,7/27/2013 16:02,7/27/2013 16:30,41.89102,-87.6173,51,McClurg Ct & Illinois St,115258,1650,Customer
619,1987,Franklin St & Chicago Ave,41.89102,-87.6173,51,McClurg Ct & Illinois St,Male,2179,0,McClurg Ct & Illinois St,7/27/2013 21:59,7/27/2013 22:12,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,116912,750,Subscriber
619,1987,Larrabee St & North Ave,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,Male,1922,0,Franklin St & Chicago Ave,7/27/2013 23:42,7/28/2013 0:00,41.91021,-87.6435,174,Larrabee St & North Ave,117160,1056,Subscriber
619,,Franklin St & Chicago Ave,41.91021,-87.6435,174,Larrabee St & North Ave,,2170,2.0,Larrabee St & North Ave,7/28/2013 15:45,7/28/2013 16:45,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,119629,3549,Customer
619,1980,Larrabee St & Menomonee St,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,Female,2811,0,Franklin St & Chicago Ave,7/29/2013 17:45,7/29/2013 18:00,41.91468,-87.64332,282,Larrabee St & Menomonee St,125697,894,Subscriber
619,1965,Kingsbury St & Erie St,41.802562,-87.590368,398,Blackstone Ave & Hyde Park Blvd,Male,14693,0,Blackstone Ave & Hyde Park Blvd,7/30/2013 16:36,7/30/2013 16:40,41.89384315,-87.64185116,265,Kingsbury St & Erie St,129374,237,Subscriber
619,1990,Southport Ave & Belmont Ave,41.89384315,-87.64185116,265,Kingsbury St & Erie St,Male,5859,0,Kingsbury St & Erie St,7/30/2013 17:36,7/30/2013 18:01,41.93949,-87.66378,229,Southport Ave & Belmont Ave,129730,1495,Subscriber
619,1981,Sheffield Ave & Fullerton Ave,41.93584,-87.6637,228,Southport Ave & Wellington Ave,Male,1550,0,Southport Ave & Wellington Ave,7/31/2013 8:10,7/31/2013 8:15,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,131257,288,Subscriber
619,,Loomis St & Taylor St,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,,7451,0,Sheffield Ave & Fullerton Ave,7/31/2013 15:32,7/31/2013 15:36,41.869417,-87.660996,139,Loomis St & Taylor St,132781,264,Customer
619,,Clark St & North Ave,41.869417,-87.660996,139,Loomis St & Taylor St,,7145,0,Loomis St & Taylor St,7/31/2013 18:53,7/31/2013 19:14,41.911791,-87.631841,128,Clark St & North Ave,134000,1294,Customer
619,,Cannon Dr & Fullerton Ave,41.93584,-87.6637,228,Southport Ave & Wellington Ave,,3454,0,Southport Ave & Wellington Ave,8/1/2013 9:02,8/1/2013 9:18,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,135438,967,Customer
