bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2830,1969,Orleans St & Elm St,41.89680204,-87.63563839,17,Franklin St & Chicago Ave,Male,819,Franklin St & Chicago Ave,10/22/2013 21:58,10/22/2013 22:01,41.902924,-87.637715,172,Orleans St & Elm St,844059,176,Subscriber
2830,1969,Sedgwick St & Huron St,41.902924,-87.637715,172,Orleans St & Elm St,Male,1036,Orleans St & Elm St,10/23/2013 8:24,10/23/2013 8:29,41.894666,-87.638437,52,Sedgwick St & Huron St,845354,301,Subscriber
2830,1979,State St & Randolph St,41.894666,-87.638437,52,Sedgwick St & Huron St,Male,2285,Sedgwick St & Huron St,10/23/2013 17:11,10/23/2013 17:33,41.8847302006,-87.6277335692,2,State St & Randolph St,848657,"1,302",Subscriber
2830,1973,Columbus Dr & Randolph St,41.8847302006,-87.6277335692,2,State St & Randolph St,Male,968,State St & Randolph St,10/24/2013 8:50,10/24/2013 8:55,41.8853,-87.62077,263,Columbus Dr & Randolph St,851984,296,Subscriber
2830,1986,St Clair St & Erie St,41.8853,-87.62077,263,Columbus Dr & Randolph St,Male,1434,Columbus Dr & Randolph St,10/24/2013 13:19,10/24/2013 13:26,41.894448,-87.622663,16,St Clair St & Erie St,853420,389,Subscriber
2830,1951,Clinton St & Washington Blvd,41.894448,-87.622663,16,St Clair St & Erie St,Male,2737,St Clair St & Erie St,10/24/2013 17:19,10/24/2013 17:32,41.88338,-87.64117,10,Clinton St & Washington Blvd,855056,803,Subscriber
2830,1968,Canal St & Jackson Blvd,41.881131,-87.635185,57,Franklin St & Arcade Pl,Male,1097,Franklin St & Arcade Pl,10/24/2013 18:11,10/24/2013 18:18,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,855662,392,Subscriber
2830,1972,Columbus Dr & Randolph St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Male,2548,Canal St & Jackson Blvd,10/25/2013 8:12,10/25/2013 8:20,41.8853,-87.62077,263,Columbus Dr & Randolph St,857838,504,Subscriber
2830,1970,Streeter Dr & Illinois St,41.8853,-87.62077,263,Columbus Dr & Randolph St,Male,2117,Columbus Dr & Randolph St,10/25/2013 12:17,10/25/2013 12:23,41.891071,-87.6122,22,Streeter Dr & Illinois St,859336,361,Subscriber
2830,,Fairbanks Ct & Grand Ave,41.891071,-87.6122,22,Streeter Dr & Illinois St,,893,Streeter Dr & Illinois St,10/25/2013 13:29,10/25/2013 13:39,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,859831,548,Customer
