bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2981,,Loomis St & Lexington St,41.884078,-87.648684,53,Green St & Randolph St,,2422,Green St & Randolph St,10/19/2013 11:59,10/19/2013 12:28,41.872187,-87.661501,332,Loomis St & Lexington St,819334,"1,723",Customer
2981,,Halsted St & Polk St,41.872187,-87.661501,332,Loomis St & Lexington St,,1807,Loomis St & Lexington St,10/19/2013 12:30,10/19/2013 12:47,41.87184,-87.64664,27,Halsted St & Polk St,819696,971,Customer
2981,,Wells St & Erie St,41.87184,-87.64664,27,Halsted St & Polk St,,3716,Halsted St & Polk St,10/19/2013 12:47,10/19/2013 13:11,41.893832,-87.634195,64,Wells St & Erie St,819908,"1,394",Customer
2981,,Clinton St & Madison St,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,,1094,Dearborn St & Monroe St,10/19/2013 22:25,10/19/2013 22:31,41.8815824,-87.64127743,301,Clinton St & Madison St,824137,365,Customer
2981,,Daley Center Plaza,41.8815824,-87.64127743,301,Clinton St & Madison St,,1572,Clinton St & Madison St,10/20/2013 11:23,10/20/2013 11:33,41.884337,-87.630183,23,Daley Center Plaza,825717,558,Customer
2981,1984,Franklin St & Jackson Blvd,41.884337,-87.630183,23,Daley Center Plaza,Male,1373,Daley Center Plaza,10/20/2013 12:12,10/20/2013 12:18,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,826119,363,Subscriber
2981,,Millennium Park,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,,1262,Franklin St & Jackson Blvd,10/20/2013 12:33,10/20/2013 12:55,41.8810317,-87.62408432,8,Millennium Park,826291,"1,308",Customer
2981,,Wabash Ave & 8th St,41.8810317,-87.62408432,8,Millennium Park,,1406,Millennium Park,10/20/2013 13:02,10/20/2013 13:16,41.871962,-87.626106,54,Wabash Ave & 8th St,826576,858,Customer
2981,,Shore Drive & 55th St,41.871962,-87.626106,54,Wabash Ave & 8th St,,10900,Wabash Ave & 8th St,10/20/2013 13:29,10/20/2013 14:21,41.795212,-87.580715,361,Shore Drive & 55th St,826842,"3,163",Customer
2981,,Lake Shore Dr & Monroe St,41.795212,-87.580715,361,Shore Drive & 55th St,,10967,Shore Drive & 55th St,10/20/2013 16:50,10/20/2013 17:36,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,829077,"2,787",Customer
