bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
1160,,Lincoln Ave & Armitage Ave,41.890749,-87.63206,430,LaSalle St & Illinois St,,3646,LaSalle St & Illinois St,8/4/2013 8:33,8/4/2013 11:00,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,154056,"8,856",Customer
1160,,Museum Campus,41.918273,-87.638116,146,Lincoln Ave & Armitage Ave,,8195,Lincoln Ave & Armitage Ave,8/4/2013 11:27,8/4/2013 12:10,41.865212,-87.617759,29,Museum Campus,154997,"2,550",Customer
1160,,State St & Harrison St,41.865212,-87.617759,29,Museum Campus,,2475,Museum Campus,8/4/2013 12:46,8/4/2013 13:02,41.8739580629,-87.6277394859,30,State St & Harrison St,155669,978,Customer
1160,1987,Sedgwick St & North Ave,41.8739580629,-87.6277394859,30,State St & Harrison St,Male,5278,State St & Harrison St,8/4/2013 13:28,8/4/2013 13:53,41.910579,-87.638618,70,Sedgwick St & North Ave,156052,"1,506",Subscriber
1160,,Sedgwick St & North Ave,41.910579,-87.638618,70,Sedgwick St & North Ave,,0,Sedgwick St & North Ave,8/4/2013 14:17,8/4/2013 15:43,41.910579,-87.638618,70,Sedgwick St & North Ave,156674,"5,164",Customer
1160,1969,Pine Grove Ave & Addison St,41.910579,-87.638618,70,Sedgwick St & North Ave,Male,4415,Sedgwick St & North Ave,8/4/2013 16:55,8/4/2013 17:23,41.947836,-87.645416,273,Pine Grove Ave & Addison St,158540,"1,703",Subscriber
1160,1969,McClurg Ct & Illinois St,41.947836,-87.645416,273,Pine Grove Ave & Addison St,Male,7821,Pine Grove Ave & Addison St,8/4/2013 17:23,8/4/2013 17:32,41.89102,-87.6173,51,McClurg Ct & Illinois St,158853,496,Subscriber
1160,,Museum Campus,41.89102,-87.6173,51,McClurg Ct & Illinois St,,3908,McClurg Ct & Illinois St,8/4/2013 17:57,8/4/2013 18:30,41.865212,-87.617759,29,Museum Campus,159186,"1,981",Customer
1160,,McClurg Ct & Illinois St,41.865212,-87.617759,29,Museum Campus,,4086,Museum Campus,8/4/2013 18:31,8/4/2013 18:58,41.89102,-87.6173,51,McClurg Ct & Illinois St,159453,"1,613",Customer
1160,,McClurg Ct & Illinois St,41.89102,-87.6173,51,McClurg Ct & Illinois St,,0,McClurg Ct & Illinois St,8/4/2013 19:01,8/4/2013 19:31,41.89102,-87.6173,51,McClurg Ct & Illinois St,159651,"1,831",Customer
1160,,Millennium Park,41.89102,-87.6173,51,McClurg Ct & Illinois St,,2728,McClurg Ct & Illinois St,8/4/2013 19:43,8/4/2013 20:04,41.8810317,-87.62408432,8,Millennium Park,160005,"1,245",Customer
1160,,State St & Kinzie St,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,888,Michigan Ave & Washington St,8/4/2013 21:44,8/4/2013 21:49,41.88918,-87.6277,50,State St & Kinzie St,160564,300,Customer
1160,,Damen Ave & Augusta Blvd,41.88918,-87.6277,50,State St & Kinzie St,,4565,State St & Kinzie St,8/4/2013 22:41,8/4/2013 22:58,41.899714,-87.677234,142,Damen Ave & Augusta Blvd,160844,"1,037",Customer
1160,,Clark St & North Ave,41.899714,-87.677234,142,Damen Ave & Augusta Blvd,,5056,Damen Ave & Augusta Blvd,8/5/2013 2:13,8/5/2013 2:42,41.911791,-87.631841,128,Clark St & North Ave,161111,"1,719",Customer
1160,1982,Lake Shore Dr & Monroe St,41.884337,-87.630183,23,Daley Center Plaza,Male,2124,Daley Center Plaza,8/5/2013 13:03,8/5/2013 13:20,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,162950,"1,034",Subscriber
1160,1982,Lake Shore Dr & Monroe St,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,Male,0,Lake Shore Dr & Monroe St,8/5/2013 13:23,8/5/2013 13:46,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,163058,"1,375",Subscriber
1160,1982,Daley Center Plaza,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,Male,2006,Lake Shore Dr & Monroe St,8/5/2013 13:46,8/5/2013 13:56,41.884337,-87.630183,23,Daley Center Plaza,163190,580,Subscriber
1160,1955,Sheffield Ave & Fullerton Ave,41.884337,-87.630183,23,Daley Center Plaza,Male,5720,Daley Center Plaza,8/5/2013 20:30,8/5/2013 20:59,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,165624,"1,778",Subscriber
