bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
443,,Fairbanks Ct & Grand Ave,41.89993001,-87.63443007,46,Wells St & Walton St,,2107,0,Wells St & Walton St,7/24/2013 20:49,7/24/2013 21:11,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,103446,1292,Customer
443,,LaSalle St & Illinois St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,1141,0,Fairbanks Ct & Grand Ave,7/24/2013 21:17,7/24/2013 21:28,41.890749,-87.63206,430,LaSalle St & Illinois St,103548,703,Customer
443,1986,Michigan Ave & Lake St,41.890749,-87.63206,430,LaSalle St & Illinois St,Male,1233,0,LaSalle St & Illinois St,7/24/2013 22:08,7/24/2013 22:15,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,103685,421,Subscriber
443,,Lake Shore Dr & Ohio St,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,0,2.0,Lake Shore Dr & Ohio St,7/25/2013 12:03,7/25/2013 13:00,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,105290,3386,Customer
443,,Michigan Ave & Lake St,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,2078,2.0,Lake Shore Dr & Ohio St,7/25/2013 13:21,7/25/2013 13:52,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,105636,1850,Customer
443,1984,Desplaines St & Kinzie St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,Male,2260,0,Fairbanks Ct & Grand Ave,7/25/2013 19:47,7/25/2013 19:58,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,107764,640,Subscriber
443,1954,McCormick Place,41.89102,-87.6173,51,McClurg Ct & Illinois St,Male,5657,0,McClurg Ct & Illinois St,7/26/2013 8:39,7/26/2013 8:50,41.8513751729,-87.6188346489,106,McCormick Place,108933,619,Subscriber
443,,Millennium Park,41.884576228,-87.63188991,5,Clark St & Randolph St,,1168,0,Clark St & Randolph St,7/26/2013 16:12,7/26/2013 16:25,41.8810317,-87.62408432,8,Millennium Park,110751,825,Customer
443,,Fairbanks Ct & Grand Ave,41.8810317,-87.62408432,8,Millennium Park,,2162,2.0,Millennium Park,7/26/2013 17:18,7/26/2013 18:00,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,111034,2517,Customer
443,,Clark St & Waveland Ave,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,7807,110.0,Fairbanks Ct & Grand Ave,7/26/2013 18:03,7/27/2013 1:58,41.94893,-87.65775,275,Clark St & Waveland Ave,111305,28519,Customer
443,1985,Lake Shore Dr & Monroe St,41.94893,-87.65775,275,Clark St & Waveland Ave,Male,10273,0,Clark St & Waveland Ave,7/27/2013 8:43,7/27/2013 9:11,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,112685,1668,Subscriber
443,1985,Museum Campus,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,Male,2262,0,Lake Shore Dr & Monroe St,7/27/2013 9:11,7/27/2013 9:19,41.865212,-87.617759,29,Museum Campus,112742,485,Subscriber
443,,Lake Shore Dr & Ohio St,41.865212,-87.617759,29,Museum Campus,,9679,0,Museum Campus,7/27/2013 13:20,7/27/2013 13:47,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,114100,1617,Customer
443,,Orleans St & Elm St,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,3220,0,Lake Shore Dr & Ohio St,7/27/2013 14:08,7/27/2013 14:34,41.902924,-87.637715,172,Orleans St & Elm St,114485,1557,Customer
443,,Damen Ave & Pierce Ave,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,,3708,0,Sheffield Ave & Fullerton Ave,7/27/2013 16:34,7/27/2013 16:58,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,115453,1402,Customer
443,,Michigan Ave & Oak St,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,,5218,2.0,Damen Ave & Pierce Ave,7/27/2013 17:41,7/27/2013 18:19,41.90096039,-87.62377664,42,Michigan Ave & Oak St,115846,2301,Customer
443,,Wilton Ave & Diversey Pkwy,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,5189,0,Michigan Ave & Oak St,7/27/2013 19:38,7/27/2013 20:08,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,116438,1766,Customer
443,,McCormick Place,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,,12357,6.0,Wilton Ave & Diversey Pkwy,7/28/2013 13:54,7/28/2013 15:11,41.8513751729,-87.6188346489,106,McCormick Place,118793,4646,Customer
443,1983,Fort Dearborn Dr & 31st St,41.8513751729,-87.6188346489,106,McCormick Place,Female,2367,0,McCormick Place,7/28/2013 18:04,7/28/2013 18:18,41.838556,-87.608218,220,Fort Dearborn Dr & 31st St,120690,828,Subscriber
443,1983,Fort Dearborn Dr & 31st St,41.838556,-87.608218,220,Fort Dearborn Dr & 31st St,Female,0,0,Fort Dearborn Dr & 31st St,7/28/2013 18:18,7/28/2013 18:34,41.838556,-87.608218,220,Fort Dearborn Dr & 31st St,120775,934,Subscriber
443,1983,Museum Campus,41.838556,-87.608218,220,Fort Dearborn Dr & 31st St,Female,3752,0,Fort Dearborn Dr & 31st St,7/28/2013 18:34,7/28/2013 18:54,41.865212,-87.617759,29,Museum Campus,120880,1216,Subscriber
443,1983,Wabash Ave & Roosevelt Rd,41.865212,-87.617759,29,Museum Campus,Female,1748,0,Museum Campus,7/28/2013 18:57,7/28/2013 19:05,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,120972,510,Subscriber
443,1979,Dearborn St & Monroe St,41.8601213774,-87.6277291853,148,State St & 16th St,Male,2790,0,State St & 16th St,7/29/2013 7:02,7/29/2013 7:10,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,122150,530,Subscriber
443,1953,State St & Harrison St,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,Male,957,0,Dearborn St & Monroe St,7/29/2013 9:46,7/29/2013 9:53,41.8739580629,-87.6277394859,30,State St & Harrison St,122871,462,Subscriber
443,,State St & Harrison St,41.8739580629,-87.6277394859,30,State St & Harrison St,,0,0,State St & Harrison St,7/29/2013 14:34,7/29/2013 15:03,41.8739580629,-87.6277394859,30,State St & Harrison St,124320,1723,Customer
443,1964,Canal St & Jackson Blvd,41.8739580629,-87.6277394859,30,State St & Harrison St,Male,2280,0,State St & Harrison St,7/29/2013 16:34,7/29/2013 16:40,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,125087,359,Subscriber
