bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2622,,Clark St & North Ave,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,2008,Michigan Ave & Oak St,10/22/2013 23:04,10/22/2013 23:12,41.911791,-87.631841,128,Clark St & North Ave,844222,508,Customer
2622,1984,Clinton St & Lake St,41.899007,-87.629928,173,Dearborn Pkwy & Delaware Pl,Male,2601,Dearborn Pkwy & Delaware Pl,10/23/2013 8:06,10/23/2013 8:21,41.8858327415,-87.6413823149,21,Clinton St & Lake St,845153,902,Subscriber
2622,1967,Franklin St & Lake St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,Male,518,Clinton St & Lake St,10/23/2013 10:59,10/23/2013 11:01,41.885837,-87.6355,272,Franklin St & Lake St,846388,146,Subscriber
2622,1959,Dearborn St & Monroe St,41.885837,-87.6355,272,Franklin St & Lake St,Male,990,Franklin St & Lake St,10/23/2013 14:31,10/23/2013 14:38,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,847396,418,Subscriber
2622,1959,Franklin St & Lake St,41.881319815,-87.6295209193,49,Dearborn St & Monroe St,Male,991,Dearborn St & Monroe St,10/23/2013 14:43,10/23/2013 14:50,41.885837,-87.6355,272,Franklin St & Lake St,847456,373,Subscriber
2622,1986,Fairbanks Ct & Grand Ave,41.885837,-87.6355,272,Franklin St & Lake St,Male,2105,Franklin St & Lake St,10/23/2013 16:57,10/23/2013 17:07,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,848478,556,Subscriber
2622,1973,Larrabee St & Kingsbury St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,Female,2448,Fairbanks Ct & Grand Ave,10/24/2013 7:24,10/24/2013 7:35,41.897764,-87.642884,12,Larrabee St & Kingsbury St,851119,614,Subscriber
2622,1971,Michigan Ave & Washington St,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Male,2084,Canal St & Jackson Blvd,10/24/2013 8:23,10/24/2013 8:33,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,851703,592,Subscriber
2622,,Dearborn Pkwy & Delaware Pl,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,2091,Michigan Ave & Washington St,10/24/2013 18:24,10/24/2013 18:59,41.899007,-87.629928,173,Dearborn Pkwy & Delaware Pl,855797,"2,078",Customer
2622,1988,Desplaines St & Kinzie St,41.899007,-87.629928,173,Dearborn Pkwy & Delaware Pl,Female,2525,Dearborn Pkwy & Delaware Pl,10/24/2013 21:01,10/24/2013 21:14,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,856597,805,Subscriber
2622,1981,Franklin St & Arcade Pl,41.888716036,-87.6444478533,39,Desplaines St & Kinzie St,Male,1693,Desplaines St & Kinzie St,10/25/2013 8:08,10/25/2013 8:16,41.881131,-87.635185,57,Franklin St & Arcade Pl,857805,457,Subscriber
2622,,Wabash Ave & 8th St,41.881131,-87.635185,57,Franklin St & Arcade Pl,,1798,Franklin St & Arcade Pl,10/25/2013 12:06,10/25/2013 12:14,41.871962,-87.626106,54,Wabash Ave & 8th St,859261,501,Customer
2622,1990,Clinton St & Washington Blvd,41.871962,-87.626106,54,Wabash Ave & 8th St,Male,3068,Wabash Ave & 8th St,10/25/2013 12:55,10/25/2013 13:01,41.88338,-87.64117,10,Clinton St & Washington Blvd,859588,352,Subscriber
2622,,State St & 35th St,41.836208,-87.613533,215,Rhodes Ave & 32nd St,,1785,Rhodes Ave & 32nd St,10/30/2013 14:12,10/30/2013 14:19,41.83104,-87.62688,82,State St & 35th St,892774,446,Customer
