bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2145,1985,Lake Shore Dr & Ohio St,41.887155,-87.62775,339,State St & Wacker Dr,Male,6386,0,State St & Wacker Dr,9/17/2013 20:12,9/17/2013 20:21,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,520377,522,Subscriber
2145,,Lake Shore Dr & Ohio St,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,0,0,Lake Shore Dr & Ohio St,9/18/2013 12:48,9/18/2013 13:10,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,524397,1305,Customer
2145,,Michigan Ave & Lake St,41.89257,-87.614492,337,Lake Shore Dr & Ohio St,,2078,0,Lake Shore Dr & Ohio St,9/18/2013 13:13,9/18/2013 13:38,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,524567,1514,Customer
2145,1968,Clinton St & Washington Blvd,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,Male,1854,0,Michigan Ave & Lake St,9/18/2013 15:30,9/18/2013 15:38,41.88338,-87.64117,10,Clinton St & Washington Blvd,525653,488,Subscriber
2145,1983,Millennium Park,41.882091,-87.639833,341,Canal St & Madison St,Male,1712,0,Canal St & Madison St,9/19/2013 8:25,9/19/2013 8:32,41.8810317,-87.62408432,8,Millennium Park,528297,416,Subscriber
2145,,Millennium Park,41.8810317,-87.62408432,8,Millennium Park,,0,6.0,Millennium Park,9/19/2013 13:36,9/19/2013 14:48,41.8810317,-87.62408432,8,Millennium Park,529624,4311,Customer
2145,,Peoria St & Jackson Blvd,41.8810317,-87.62408432,8,Millennium Park,,2917,0,Millennium Park,9/19/2013 16:46,9/19/2013 16:54,41.877749,-87.649633,158,Peoria St & Jackson Blvd,530924,503,Customer
2145,1982,Jefferson St & Monroe St,41.877749,-87.649633,158,Peoria St & Jackson Blvd,Male,867,0,Peoria St & Jackson Blvd,9/19/2013 17:02,9/19/2013 17:07,41.880422,-87.642746,38,Jefferson St & Monroe St,531162,282,Subscriber
2145,1985,Franklin St & Jackson Blvd,41.880422,-87.642746,38,Jefferson St & Monroe St,Female,1377,0,Jefferson St & Monroe St,9/19/2013 17:22,9/19/2013 17:29,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,531539,389,Subscriber
2145,1985,Jefferson St & Monroe St,41.8777079559,-87.6353211408,19,Franklin St & Jackson Blvd,Female,918,0,Franklin St & Jackson Blvd,9/19/2013 17:37,9/19/2013 17:42,41.880422,-87.642746,38,Jefferson St & Monroe St,531801,315,Subscriber
2145,1976,Michigan Ave & 14th St,41.880422,-87.642746,38,Jefferson St & Monroe St,Female,3392,0,Jefferson St & Monroe St,9/19/2013 17:53,9/19/2013 18:12,41.864059,-87.623727,310,Michigan Ave & 14th St,532032,1116,Subscriber
