bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
234,,California Ave & 21st St,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,,11517,Wilton Ave & Diversey Pkwy,6/29/2013 14:58,6/29/2013 15:19,41.854016,-87.695445,96,California Ave & 21st St,8507,"1,256",Customer
234,,Michigan Ave & Washington St,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,1539,Fairbanks Ct & Grand Ave,6/29/2013 18:29,6/29/2013 18:48,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,9168,"1,124",Customer
234,,Clinton St & Washington Blvd,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,1568,Michigan Ave & Washington St,6/29/2013 19:28,6/29/2013 19:41,41.88338,-87.64117,10,Clinton St & Washington Blvd,9321,778,Customer
234,,Green St & Milwaukee Ave,41.922695,-87.697153,84,California Ave & Milwaukee Ave,,5289,California Ave & Milwaukee Ave,7/27/2013 13:04,7/27/2013 14:51,41.891733,-87.648727,33,Green St & Milwaukee Ave,113968,"6,386",Customer
234,,Jefferson St & Monroe St,41.891733,-87.648727,33,Green St & Milwaukee Ave,,1740,Green St & Milwaukee Ave,7/27/2013 15:51,7/27/2013 16:00,41.880422,-87.642746,38,Jefferson St & Monroe St,115188,510,Customer
234,1990,Aberdeen St & Madison St,41.880422,-87.642746,38,Jefferson St & Monroe St,Female,1134,Jefferson St & Monroe St,7/27/2013 18:25,7/27/2013 18:43,41.881487,-87.654752,156,Aberdeen St & Madison St,116054,"1,098",Subscriber
234,1990,Jefferson St & Monroe St,41.881487,-87.654752,156,Aberdeen St & Madison St,Female,1134,Aberdeen St & Madison St,7/27/2013 18:45,7/27/2013 18:56,41.880422,-87.642746,38,Jefferson St & Monroe St,116194,674,Subscriber
234,1981,Clinton St & Roosevelt Rd,41.880422,-87.642746,38,Jefferson St & Monroe St,Male,1655,Jefferson St & Monroe St,7/28/2013 11:07,7/28/2013 11:16,41.8671177825,-87.6410879593,327,Clinton St & Roosevelt Rd,117922,586,Subscriber
234,,Wabash Ave & Roosevelt Rd,41.8671177825,-87.6410879593,327,Clinton St & Roosevelt Rd,,1288,Clinton St & Roosevelt Rd,7/30/2013 16:48,7/30/2013 18:20,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,129427,"5,548",Customer
234,,Museum Campus,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,1795,Wabash Ave & Roosevelt Rd,7/30/2013 18:47,7/30/2013 19:01,41.865212,-87.617759,29,Museum Campus,130113,826,Customer
