bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
1739,,Columbus Dr & Randolph St,41.8838927658,-87.6246491409,1,Michigan Ave & Washington St,,635,Michigan Ave & Washington St,8/17/2013 11:44,8/17/2013 12:08,41.8853,-87.62077,263,Columbus Dr & Randolph St,245733,"1,435",Customer
1739,,Greenview Ave & Fullerton Ave,41.89102,-87.6173,51,McClurg Ct & Illinois St,,7845,McClurg Ct & Illinois St,8/17/2013 19:39,8/17/2013 20:44,41.92533,-87.6658,295,Greenview Ave & Fullerton Ave,252336,"3,922",Customer
1739,,Sheffield Ave & Wellington Ave,41.92533,-87.6658,295,Greenview Ave & Fullerton Ave,,2234,Greenview Ave & Fullerton Ave,8/17/2013 21:08,8/17/2013 21:20,41.936253,-87.653566,67,Sheffield Ave & Wellington Ave,253092,674,Customer
1739,1987,Sheffield Ave & Fullerton Ave,41.936253,-87.653566,67,Sheffield Ave & Wellington Ave,Male,1221,Sheffield Ave & Wellington Ave,8/18/2013 2:56,8/18/2013 3:01,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,254376,335,Subscriber
1739,,Theater on the Lake,41.9256018819,-87.6537080423,60,Sheffield Ave & Fullerton Ave,,2387,Sheffield Ave & Fullerton Ave,8/18/2013 11:29,8/18/2013 12:03,41.926277,-87.630834,350,Theater on the Lake,256229,"2,062",Customer
1739,,Michigan Ave & Lake St,41.8810317,-87.62408432,8,Millennium Park,,559,Millennium Park,8/18/2013 15:27,8/18/2013 15:37,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,259798,549,Customer
1739,,Michigan Ave & Oak St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,1679,Michigan Ave & Lake St,8/18/2013 15:37,8/18/2013 15:53,41.90096039,-87.62377664,42,Michigan Ave & Oak St,259953,931,Customer
1739,,Clark St & North Ave,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,2008,Michigan Ave & Oak St,8/18/2013 15:57,8/18/2013 16:28,41.911791,-87.631841,128,Clark St & North Ave,260250,"1,831",Customer
1739,,Damen Ave & Pierce Ave,41.911791,-87.631841,128,Clark St & North Ave,,5247,Clark St & North Ave,8/18/2013 16:35,8/18/2013 16:58,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,260906,"1,404",Customer
1739,,Noble St & Milwaukee Ave,41.9093960065,-87.6776919292,65,Damen Ave & Pierce Ave,,1738,Damen Ave & Pierce Ave,8/18/2013 17:27,8/18/2013 17:36,41.90068,-87.6626,290,Noble St & Milwaukee Ave,261650,539,Customer
1739,,State St & Harrison St,41.90068,-87.6626,290,Noble St & Milwaukee Ave,,5074,Noble St & Milwaukee Ave,8/18/2013 17:37,8/18/2013 17:59,41.8739580629,-87.6277394859,30,State St & Harrison St,261774,"1,301",Customer
1739,1987,Emerald Ave & 28th St,41.8739580629,-87.6277394859,30,State St & Harrison St,Male,4346,State St & Harrison St,8/18/2013 18:56,8/18/2013 19:17,41.84358,-87.645368,399,Emerald Ave & 28th St,262733,"1,246",Subscriber
1739,,Emerald Ave & 28th St,41.84358,-87.645368,399,Emerald Ave & 28th St,,0,Emerald Ave & 28th St,8/19/2013 17:37,8/19/2013 17:59,41.84358,-87.645368,399,Emerald Ave & 28th St,269705,"1,307",Customer
1739,,Cityfront Plaza & N Water St,41.84358,-87.645368,399,Emerald Ave & 28th St,,8776,Emerald Ave & 28th St,8/22/2013 13:31,8/22/2013 14:07,41.889875,-87.621994,427,Cityfront Plaza & N Water St,290498,"2,109",Customer
1739,1978,Ashland Ave & Augusta Blvd,41.889875,-87.621994,427,Cityfront Plaza & N Water St,Female,5076,Cityfront Plaza & N Water St,8/22/2013 17:15,8/22/2013 17:35,41.899643,-87.6677,248,Ashland Ave & Augusta Blvd,291589,"1,199",Subscriber
1739,,Clark St & Lincoln Ave,41.913778,-87.64884,181,Halsted St & Willow St,,1347,Halsted St & Willow St,8/23/2013 17:30,8/23/2013 17:46,41.915689,-87.6346,179,Clark St & Lincoln Ave,300710,962,Customer
1739,,Hampden Ct & Diversey Pkwy,41.915689,-87.6346,179,Clark St & Lincoln Ave,,2174,Clark St & Lincoln Ave,8/23/2013 17:48,8/23/2013 18:02,41.93262,-87.642385,123,Hampden Ct & Diversey Pkwy,300951,855,Customer
1739,,Clark St & North Ave,41.93262,-87.642385,123,Hampden Ct & Diversey Pkwy,,2664,Hampden Ct & Diversey Pkwy,8/23/2013 19:34,8/23/2013 20:00,41.911791,-87.631841,128,Clark St & North Ave,302013,"1,575",Customer
1739,,Loomis St & Taylor St,41.888243,-87.63639,13,Orleans St & Merchandise Mart Plaza,,4521,Orleans St & Merchandise Mart Plaza,8/24/2013 7:37,8/24/2013 8:13,41.869417,-87.660996,139,Loomis St & Taylor St,304009,"2,177",Customer
1739,,Clark St & Randolph St,41.869417,-87.660996,139,Loomis St & Taylor St,,4414,Loomis St & Taylor St,8/24/2013 9:32,8/24/2013 9:52,41.884576228,-87.63188991,5,Clark St & Randolph St,304594,"1,235",Customer
1739,,Ashland Ave & Division St,41.884576228,-87.63188991,5,Clark St & Randolph St,,4075,Clark St & Randolph St,8/24/2013 15:24,8/24/2013 15:42,41.903456,-87.66777,61,Ashland Ave & Division St,309797,"1,062",Customer
