bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,overage,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
603,,Lake Shore Dr & Monroe St,41.96583,-87.68651,237,Lincoln Ave & Eastwood Ave,,12608,0,Lincoln Ave & Eastwood Ave,7/3/2013 14:28,7/3/2013 14:39,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,20799,657,Customer
603,,Lake Shore Dr & Monroe St,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,0,2.0,Lake Shore Dr & Monroe St,7/3/2013 14:41,7/3/2013 15:14,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,20866,2008,Customer
603,1950,Lake Shore Dr & Monroe St,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,Male,0,0,Lake Shore Dr & Monroe St,7/4/2013 10:04,7/4/2013 10:32,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,22015,1725,Subscriber
603,,Museum Campus,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,2262,0,Lake Shore Dr & Monroe St,7/4/2013 10:59,7/4/2013 11:24,41.865212,-87.617759,29,Museum Campus,22168,1494,Customer
603,,Canal St & Jackson Blvd,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,2808,0,Wabash Ave & Roosevelt Rd,7/4/2013 13:29,7/4/2013 13:47,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,22952,1092,Customer
603,,Lake Shore Dr & Monroe St,41.929546,-87.643118,209,Clark St & Wrightwood Ave,,7150,0,Clark St & Wrightwood Ave,7/4/2013 17:02,7/4/2013 17:21,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,24296,1118,Customer
603,,Racine Ave & Congress Pkwy,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,5902,22.0,Lake Shore Dr & Monroe St,7/4/2013 17:28,7/4/2013 19:34,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,24451,7556,Customer
603,,Racine Ave & Congress Pkwy,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,,0,126.0,Racine Ave & Congress Pkwy,7/6/2013 21:08,7/7/2013 5:40,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,33653,30713,Customer
603,,Racine Ave & Congress Pkwy,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,,0,22.0,Racine Ave & Congress Pkwy,7/10/2013 16:51,7/10/2013 19:10,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,46181,8313,Customer
603,,Aberdeen St & Jackson Blvd,41.87464,-87.65703,76,Racine Ave & Congress Pkwy,,641,0,Racine Ave & Congress Pkwy,7/10/2013 19:55,7/10/2013 19:59,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,46899,253,Customer
603,,Millennium Park,41.87772613,-87.65478743,157,Aberdeen St & Jackson Blvd,,2839,0,Aberdeen St & Jackson Blvd,7/11/2013 12:36,7/11/2013 13:02,41.8810317,-87.62408432,8,Millennium Park,48493,1563,Customer
603,,Lake Shore Dr & Monroe St,41.8810317,-87.62408432,8,Millennium Park,,1112,0,Millennium Park,7/11/2013 13:40,7/11/2013 14:03,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,48724,1367,Customer
603,,Museum Campus,41.88105,-87.61697,300,Lake Shore Dr & Monroe St,,2262,2.0,Lake Shore Dr & Monroe St,7/11/2013 14:04,7/11/2013 14:48,41.865212,-87.617759,29,Museum Campus,48819,2640,Customer
603,,Michigan Ave & Oak St,41.865212,-87.617759,29,Museum Campus,,5831,0,Museum Campus,7/11/2013 16:47,7/11/2013 17:14,41.90096039,-87.62377664,42,Michigan Ave & Oak St,49662,1624,Customer
603,,Wilton Ave & Diversey Pkwy,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,5189,22.0,Michigan Ave & Oak St,7/11/2013 18:20,7/11/2013 20:45,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,50149,8707,Customer
603,,McClurg Ct & Illinois St,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,,6981,6.0,Wilton Ave & Diversey Pkwy,7/12/2013 12:59,7/12/2013 14:16,41.89102,-87.6173,51,McClurg Ct & Illinois St,52730,4620,Customer
603,,State St & Kinzie St,41.89102,-87.6173,51,McClurg Ct & Illinois St,,1201,2.0,McClurg Ct & Illinois St,7/12/2013 14:34,7/12/2013 15:14,41.88918,-87.6277,50,State St & Kinzie St,53116,2386,Customer
603,1983,Wood St & Milwaukee Ave,41.88918,-87.6277,50,State St & Kinzie St,Female,4516,0,State St & Kinzie St,7/12/2013 20:15,7/12/2013 20:37,41.907655,-87.672552,221,Wood St & Milwaukee Ave,54744,1339,Subscriber
603,,Wells St & Walton St,41.907655,-87.672552,221,Wood St & Milwaukee Ave,,3790,0,Wood St & Milwaukee Ave,7/13/2013 13:59,7/13/2013 14:25,41.89993001,-87.63443007,46,Wells St & Walton St,56997,1586,Customer
603,,Michigan Ave & Oak St,41.89993001,-87.63443007,46,Wells St & Walton St,,966,0,Wells St & Walton St,7/13/2013 14:31,7/13/2013 14:40,41.90096039,-87.62377664,42,Michigan Ave & Oak St,57254,591,Customer
603,,Clark St & Randolph St,41.90096039,-87.62377664,42,Michigan Ave & Oak St,,2522,0,Michigan Ave & Oak St,7/13/2013 15:14,7/13/2013 15:34,41.884576228,-87.63188991,5,Clark St & Randolph St,57568,1197,Customer
603,,Wabash Ave & Roosevelt Rd,41.884576228,-87.63188991,5,Clark St & Randolph St,,2503,2.0,Clark St & Randolph St,7/13/2013 16:46,7/13/2013 17:19,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,58163,2006,Customer
603,,State St & Kinzie St,41.8671729952,-87.6259550069,31,Wabash Ave & Roosevelt Rd,,2874,2.0,Wabash Ave & Roosevelt Rd,7/13/2013 17:24,7/13/2013 17:56,41.88918,-87.6277,50,State St & Kinzie St,58372,1883,Customer
603,,Michigan Ave & Congress Pkwy,41.88918,-87.6277,50,State St & Kinzie St,,1774,0,State St & Kinzie St,7/13/2013 18:00,7/13/2013 18:16,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,58553,979,Customer
603,,Fairbanks Ct & Grand Ave,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,,3715,6.0,Michigan Ave & Congress Pkwy,7/13/2013 19:08,7/13/2013 20:30,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,58818,4907,Customer
603,,Fairbanks Ct & Grand Ave,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,0,0,Fairbanks Ct & Grand Ave,7/13/2013 21:09,7/13/2013 21:19,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,59267,607,Customer
603,,Fairbanks Ct & Grand Ave,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,0,2.0,Fairbanks Ct & Grand Ave,7/13/2013 22:31,7/13/2013 23:30,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,59462,3511,Customer
603,,Millennium Park,41.89186,-87.62062,262,Fairbanks Ct & Grand Ave,,1932,0,Fairbanks Ct & Grand Ave,7/13/2013 23:32,7/13/2013 23:54,41.8810317,-87.62408432,8,Millennium Park,59588,1337,Customer
603,,Millennium Park,41.8810317,-87.62408432,8,Millennium Park,,0,6.0,Millennium Park,7/14/2013 1:00,7/14/2013 2:04,41.8810317,-87.62408432,8,Millennium Park,59698,3849,Customer
603,,McClurg Ct & Illinois St,41.8810317,-87.62408432,8,Millennium Park,,2271,0,Millennium Park,7/14/2013 11:28,7/14/2013 11:57,41.89102,-87.6173,51,McClurg Ct & Illinois St,60473,1717,Customer
603,1977,State St & Kinzie St,41.89102,-87.6173,51,McClurg Ct & Illinois St,Female,1201,0,McClurg Ct & Illinois St,7/14/2013 13:17,7/14/2013 13:24,41.88918,-87.6277,50,State St & Kinzie St,61051,425,Subscriber
603,1964,Millennium Park,41.88918,-87.6277,50,State St & Kinzie St,Male,1552,0,State St & Kinzie St,7/14/2013 13:43,7/14/2013 13:53,41.8810317,-87.62408432,8,Millennium Park,61222,574,Subscriber
