bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
67,1984,Michigan Ave & Pearson St,41.884576228,-87.63188991,5,Clark St & Randolph St,Male,2250,Clark St & Randolph St,6/28/2013 17:39,6/28/2013 17:54,41.89766,-87.62351,34,Michigan Ave & Pearson St,6821,913,Subscriber
67,,Clinton St & Lake St,41.89766,-87.62351,34,Michigan Ave & Pearson St,,3048,Michigan Ave & Pearson St,6/29/2013 18:00,6/29/2013 18:22,41.8858327415,-87.6413823149,21,Clinton St & Lake St,9088,"1,329",Customer
67,,State St & Kinzie St,41.8858327415,-87.6413823149,21,Clinton St & Lake St,,1526,Clinton St & Lake St,6/29/2013 21:19,6/29/2013 21:28,41.88918,-87.6277,50,State St & Kinzie St,9520,564,Customer
67,,Daley Center Plaza,41.869417,-87.660996,139,Loomis St & Taylor St,,4273,Loomis St & Taylor St,6/30/2013 12:53,6/30/2013 13:33,41.884337,-87.630183,23,Daley Center Plaza,10440,"2,360",Customer
67,1974,Sheffield Ave & Kingsbury St,41.884337,-87.630183,23,Daley Center Plaza,Male,4384,Daley Center Plaza,6/30/2013 14:19,6/30/2013 14:39,41.90959193,-87.65349723,154,Sheffield Ave & Kingsbury St,10820,"1,200",Subscriber
67,1984,Racine Ave & 18th St,41.9105780349,-87.6494219288,58,Dayton St & North Ave,Female,6783,Dayton St & North Ave,7/3/2013 15:04,7/3/2013 15:29,41.8581806068,-87.6564866473,164,Racine Ave & 18th St,20967,"1,488",Subscriber
67,,McCormick Place,41.8513751729,-87.6188346489,106,McCormick Place,,0,McCormick Place,7/4/2013 11:22,7/4/2013 11:51,41.8513751729,-87.6188346489,106,McCormick Place,22264,"1,792",Customer
67,,Lincoln Ave & Eastwood Ave,41.8513751729,-87.6188346489,106,McCormick Place,,16458,McCormick Place,7/4/2013 12:00,7/4/2013 13:17,41.96583,-87.68651,237,Lincoln Ave & Eastwood Ave,22428,"4,614",Customer
67,,Cannon Dr & Fullerton Ave,41.96583,-87.68651,237,Lincoln Ave & Eastwood Ave,,7263,Lincoln Ave & Eastwood Ave,7/4/2013 13:25,7/4/2013 13:56,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,22921,"1,874",Customer
67,,Cannon Dr & Fullerton Ave,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,0,Cannon Dr & Fullerton Ave,7/4/2013 14:01,7/4/2013 14:30,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,23177,"1,756",Customer
67,1963,Museum Campus,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,Male,8815,Cannon Dr & Fullerton Ave,7/4/2013 14:34,7/4/2013 15:59,41.865212,-87.617759,29,Museum Campus,23376,"5,086",Subscriber
67,,Cannon Dr & Fullerton Ave,41.865212,-87.617759,29,Museum Campus,,8750,Museum Campus,7/5/2013 11:11,7/5/2013 12:28,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,26496,"4,610",Customer
67,,McClurg Ct & Illinois St,41.9267559875,-87.6344287848,124,Cannon Dr & Fullerton Ave,,5215,Cannon Dr & Fullerton Ave,7/5/2013 12:30,7/5/2013 13:02,41.89102,-87.6173,51,McClurg Ct & Illinois St,27000,"1,882",Customer
67,,Millennium Park,41.89102,-87.6173,51,McClurg Ct & Illinois St,,2728,McClurg Ct & Illinois St,7/5/2013 13:25,7/5/2013 15:51,41.8810317,-87.62408432,8,Millennium Park,27344,"8,758",Customer
