bikeid,birthyear,gender,to_station_name,from_station_name,end_station,usertype,meters,stoptime,from_station_id,starttime,to_station_id,start_station,tripduration,trip_id
2171,,,Ashland Ave & Augusta Blvd,Damen Ave & Grand Ave,Ashland Ave & Augusta Blvd,Customer,1708,9/19/2013 18:27,141,9/19/2013 18:21,248,Damen Ave & Grand Ave,351,532325
2171,,,Michigan Ave & Lake St,Michigan Ave & Lake St,Michigan Ave & Lake St,Customer,0,9/20/2013 23:04,43,9/20/2013 22:36,43,Michigan Ave & Lake St,"1,663",543091
2171,,,Millennium Park,Michigan Ave & Lake St,Millennium Park,Customer,807,9/21/2013 10:24,43,9/21/2013 9:18,8,Michigan Ave & Lake St,"3,979",544279
2171,,,Michigan Ave & Jackson Blvd,Millennium Park,Michigan Ave & Jackson Blvd,Customer,354,9/21/2013 12:06,8,9/21/2013 10:29,340,Millennium Park,"5,824",544939
2171,,,State St & Harrison St,Michigan Ave & Jackson Blvd,State St & Harrison St,Customer,811,9/21/2013 14:29,340,9/21/2013 14:01,30,Michigan Ave & Jackson Blvd,"1,657",548367
2171,,,Streeter Dr & Illinois St,State St & Harrison St,Streeter Dr & Illinois St,Customer,3259,9/21/2013 15:03,30,9/21/2013 14:29,22,State St & Harrison St,"2,041",548897
2171,,,Campbell Ave & North Ave,Sheffield Ave & Fullerton Ave,Campbell Ave & North Ave,Customer,4541,9/21/2013 19:00,60,9/21/2013 18:37,257,Sheffield Ave & Fullerton Ave,"1,380",552765
2171,,,Logan Blvd & Elston Ave,Greenview Ave & Fullerton Ave,Logan Blvd & Elston Ave,Customer,2281,9/22/2013 10:30,295,9/22/2013 10:14,145,Greenview Ave & Fullerton Ave,998,556092
2171,,,California Ave & Milwaukee Ave,Logan Blvd & Elston Ave,California Ave & Milwaukee Ave,Customer,1825,9/22/2013 16:55,145,9/22/2013 16:33,84,Logan Blvd & Elston Ave,"1,286",561495
2171,,,Lake Shore Dr & Wellington Ave,Dayton St & North Ave,Lake Shore Dr & Wellington Ave,Customer,4465,9/24/2013 16:25,58,9/24/2013 16:00,234,Dayton St & North Ave,"1,489",577655
2171,,,Sedgwick St & Webster Ave,Wabash Ave & Grand Ave,Sedgwick St & Webster Ave,Customer,3858,9/24/2013 18:05,4,9/24/2013 17:48,191,Wabash Ave & Grand Ave,"1,011",579326
2171,,,Western Ave & Leland Ave,Sheffield Ave & Addison St,Western Ave & Leland Ave,Customer,4218,9/25/2013 16:55,62,9/25/2013 16:30,112,Sheffield Ave & Addison St,"1,502",587232
2171,,,Broadway & Cornelia Ave,Broadway & Cornelia Ave,Broadway & Cornelia Ave,Customer,0,9/28/2013 16:12,278,9/28/2013 16:11,278,Broadway & Cornelia Ave,68,620703
2171,,,Lake Shore Dr & Diversey Pkwy,Broadway & Cornelia Ave,Lake Shore Dr & Diversey Pkwy,Customer,2196,9/28/2013 16:38,278,9/28/2013 16:14,347,Broadway & Cornelia Ave,"1,460",620773
2171,,,Lake Shore Dr & North Blvd,Lake Shore Dr & Wellington Ave,Lake Shore Dr & North Blvd,Customer,3749,9/28/2013 17:41,234,9/28/2013 17:01,328,Lake Shore Dr & Wellington Ave,"2,415",621721
2171,,,Lake Shore Dr & Monroe St,Lake Shore Dr & North Blvd,Lake Shore Dr & Monroe St,Customer,4489,9/28/2013 18:08,328,9/28/2013 17:44,300,Lake Shore Dr & North Blvd,"1,403",622586
2171,,,Cottage Grove Ave & Oakwood Blvd,Wentworth Ave & 24th St,Cottage Grove Ave & Oakwood Blvd,Customer,4664,9/29/2013 14:58,149,9/29/2013 14:27,346,Wentworth Ave & 24th St,"1,871",630901
2171,,,Indiana Ave & 40th St,Martin Luther King Dr & Oakwood Blvd,Indiana Ave & 40th St,Customer,888,10/4/2013 8:42,420,10/4/2013 8:39,83,Martin Luther King Dr & Oakwood Blvd,207,675259
2171,,,Indiana Ave & Roosevelt Rd,Streeter Dr & Illinois St,Indiana Ave & Roosevelt Rd,Customer,4214,10/24/2013 15:20,22,10/24/2013 14:46,309,Streeter Dr & Illinois St,"2,041",853855
2171,,,State St & Erie St,Michigan Ave & Washington St,State St & Erie St,Customer,1631,11/2/2013 15:15,1,11/2/2013 14:48,45,Michigan Ave & Washington St,"1,599",907499
2171,,,Lake Shore Dr & Diversey Pkwy,Michigan Ave & Pearson St,Lake Shore Dr & Diversey Pkwy,Customer,5410,11/3/2013 14:31,34,11/3/2013 14:06,347,Michigan Ave & Pearson St,"1,538",912480
2171,,,Wood St & Taylor St,Congress Pkwy & Ogden Ave,Wood St & Taylor St,Customer,828,11/13/2013 7:35,0,11/13/2013 7:25,285,Congress Pkwy & Ogden Ave,545,968451
2171,,,Michigan Ave & Congress Pkwy,Wells St & Polk St,Michigan Ave & Congress Pkwy,Customer,1700,11/14/2013 14:48,344,11/14/2013 14:41,40,Wells St & Polk St,418,975896
2171,,,Museum Campus,Streeter Dr & Illinois St,Museum Campus,Customer,4119,11/29/2013 13:33,22,11/29/2013 12:36,29,Streeter Dr & Illinois St,"3,410",1032036
2171,,,Streeter Dr & Illinois St,Millennium Park,Streeter Dr & Illinois St,Customer,2194,11/29/2013 20:40,8,11/29/2013 20:24,22,Millennium Park,926,1033051
2171,,,LaSalle St & Jackson Blvd,Streeter Dr & Illinois St,LaSalle St & Jackson Blvd,Customer,3599,11/30/2013 11:38,22,11/30/2013 11:03,32,Streeter Dr & Illinois St,"2,108",1033769
2171,,,LaSalle St & Jackson Blvd,LaSalle St & Jackson Blvd,LaSalle St & Jackson Blvd,Customer,0,11/30/2013 13:39,32,11/30/2013 12:51,32,LaSalle St & Jackson Blvd,"2,890",1034103
2171,,,Millennium Park,LaSalle St & Jackson Blvd,Millennium Park,Customer,950,11/30/2013 17:53,32,11/30/2013 17:43,8,LaSalle St & Jackson Blvd,569,1035454
2171,,,Millennium Park,Millennium Park,Millennium Park,Customer,0,12/1/2013 12:14,8,12/1/2013 11:05,8,Millennium Park,"4,147",1036790
2171,,,Michigan Ave & Pearson St,Millennium Park,Michigan Ave & Pearson St,Customer,1889,12/1/2013 13:15,8,12/1/2013 12:55,34,Millennium Park,"1,154",1037080
2171,,,Sangamon St & Washington Blvd,Ada St & Washington Blvd,Sangamon St & Washington Blvd,Customer,833,12/5/2013 8:49,353,12/5/2013 8:45,409,Ada St & Washington Blvd,192,1054468
2171,,,LaSalle St & Washington St,Sangamon St & Washington Blvd,LaSalle St & Washington St,Customer,1603,12/5/2013 10:20,409,12/5/2013 10:12,6,Sangamon St & Washington Blvd,498,1054867
2171,,,Sangamon St & Washington Blvd,LaSalle St & Washington St,Sangamon St & Washington Blvd,Customer,1921,12/5/2013 10:46,6,12/5/2013 10:39,409,LaSalle St & Washington St,427,1054981
2171,,,LaSalle St & Washington St,Sangamon St & Washington Blvd,LaSalle St & Washington St,Customer,1603,12/5/2013 11:09,409,12/5/2013 11:02,6,Sangamon St & Washington Blvd,404,1055073
2171,,,Sangamon St & Washington Blvd,LaSalle St & Washington St,Sangamon St & Washington Blvd,Customer,1921,12/5/2013 11:44,6,12/5/2013 11:35,409,LaSalle St & Washington St,543,1055145
