bikeid,birthyear,end_station,from_lat,from_long,from_station_id,from_station_name,gender,meters,start_station,starttime,stoptime,to_lat,to_long,to_station_id,to_station_name,trip_id,tripduration,usertype
2215,1988,Orleans St & Elm St,41.885837,-87.6355,272,Franklin St & Lake St,Male,1954,Franklin St & Lake St,9/19/2013 16:42,9/19/2013 16:49,41.902924,-87.637715,172,Orleans St & Elm St,530879,395,Subscriber
2215,,Canal St & Jackson Blvd,41.92197,-87.63854,191,Sedgwick St & Webster Ave,,5691,Sedgwick St & Webster Ave,9/19/2013 23:47,9/20/2013 10:26,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,534378,"38,332",Customer
2215,1966,Daley Center Plaza,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Male,1645,Canal St & Jackson Blvd,9/20/2013 12:04,9/20/2013 12:25,41.884337,-87.630183,23,Daley Center Plaza,537431,"1,306",Subscriber
2215,1966,Canal St & Jackson Blvd,41.884337,-87.630183,23,Daley Center Plaza,Male,1720,Daley Center Plaza,9/20/2013 12:56,9/20/2013 13:03,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,537846,447,Subscriber
2215,1964,Michigan Ave & Congress Pkwy,41.87811421,-87.63997112,138,Canal St & Jackson Blvd,Female,1536,Canal St & Jackson Blvd,9/20/2013 14:59,9/20/2013 15:08,41.876065599,-87.6244333636,40,Michigan Ave & Congress Pkwy,538871,504,Subscriber
2215,1978,Ogden Ave & Chicago Ave,41.885837,-87.6355,272,Franklin St & Lake St,Male,2428,Franklin St & Lake St,9/20/2013 16:56,9/20/2013 17:07,41.896362458,-87.6540612729,44,Ogden Ave & Chicago Ave,540249,663,Subscriber
2215,,Streeter Dr & Illinois St,41.8860581151,-87.6242893413,43,Michigan Ave & Lake St,,1536,Michigan Ave & Lake St,9/22/2013 15:00,9/22/2013 15:28,41.891071,-87.6122,22,Streeter Dr & Illinois St,560033,"1,674",Customer
2215,,Broadway & Berwyn Ave,41.891071,-87.6122,22,Streeter Dr & Illinois St,,11866,Streeter Dr & Illinois St,9/22/2013 15:37,9/22/2013 16:22,41.978353,-87.659753,109,Broadway & Berwyn Ave,560594,"2,703",Customer
2215,,Broadway & Barry Ave,41.978353,-87.659753,109,Broadway & Berwyn Ave,,7115,Broadway & Berwyn Ave,9/22/2013 17:22,9/22/2013 18:01,41.937739,-87.644094,137,Broadway & Barry Ave,562240,"2,342",Customer
2215,1987,Broadway & Cornelia Ave,41.937739,-87.644094,137,Broadway & Barry Ave,Male,934,Broadway & Barry Ave,9/22/2013 19:03,9/22/2013 19:10,41.945512,-87.64598,278,Broadway & Cornelia Ave,563392,425,Subscriber
2215,1989,Wilton Ave & Diversey Pkwy,41.945512,-87.64598,278,Broadway & Cornelia Ave,Female,2120,Broadway & Cornelia Ave,9/22/2013 19:13,9/22/2013 19:26,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,563477,774,Subscriber
2215,1987,Logan Blvd & Elston Ave,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,Female,3386,Wilton Ave & Diversey Pkwy,9/23/2013 7:00,9/23/2013 7:09,41.930584,-87.685126,145,Logan Blvd & Elston Ave,564820,524,Subscriber
2215,1987,Wilton Ave & Diversey Pkwy,41.930584,-87.685126,145,Logan Blvd & Elston Ave,Female,3386,Logan Blvd & Elston Ave,9/24/2013 15:46,9/24/2013 15:56,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,577522,620,Subscriber
2215,1987,Logan Blvd & Elston Ave,41.93250008,-87.65268082,66,Wilton Ave & Diversey Pkwy,Male,3386,Wilton Ave & Diversey Pkwy,9/24/2013 17:26,9/24/2013 17:40,41.930584,-87.685126,145,Logan Blvd & Elston Ave,578936,838,Subscriber
2215,,California Ave & Milwaukee Ave,41.930584,-87.685126,145,Logan Blvd & Elston Ave,,1825,Logan Blvd & Elston Ave,9/25/2013 17:03,9/25/2013 17:34,41.922695,-87.697153,84,California Ave & Milwaukee Ave,587771,"1,887",Customer
2215,1983,State St & Randolph St,41.881131,-87.635185,57,Franklin St & Arcade Pl,Male,1099,Franklin St & Arcade Pl,9/27/2013 16:59,9/27/2013 17:04,41.8847302006,-87.6277335692,2,State St & Randolph St,608122,337,Subscriber
2215,1986,State St & Erie St,41.8847302006,-87.6277335692,2,State St & Randolph St,Male,1257,State St & Randolph St,9/27/2013 18:09,9/27/2013 18:19,41.893975,-87.628623,45,State St & Erie St,609612,563,Subscriber
2215,1986,Blackstone Ave & Hyde Park Blvd,41.893975,-87.628623,45,State St & Erie St,Male,13745,State St & Erie St,9/27/2013 18:21,9/27/2013 18:34,41.802562,-87.590368,398,Blackstone Ave & Hyde Park Blvd,609799,786,Subscriber
2215,1986,Southport Ave & Clybourn Ave,41.802562,-87.590368,398,Blackstone Ave & Hyde Park Blvd,Male,19074,Blackstone Ave & Hyde Park Blvd,9/27/2013 18:34,9/27/2013 18:58,41.921004,-87.663257,186,Southport Ave & Clybourn Ave,609933,"1,429",Subscriber
